ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2017,2017-09-10,1,22.310,DAL,,NYG,W 19-3,,0,0,0,,0,0.0%,,0,0,,0,2,42,21.00,0,1,0,0.00,0,0,0
2,2017,2017-09-17,2,22.317,DAL,@,DEN,L 17-42,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,19,19.00,0,0,0
3,2017,2017-09-25,3,22.325,DAL,@,ARI,W 28-17,,0,0,0,,0,0.0%,,1,3,3.00,0,1,18,18.00,0,4,43,10.75,0,0,0
4,2017,2017-10-01,4,22.331,DAL,,LAR,L 30-35,,0,0,0,,0,0.0%,,1,3,3.00,0,3,78,26.00,0,1,0,0.00,0,0,0
5,2017,2017-10-08,5,22.338,DAL,,GNB,L 31-35,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,1,-1,-1.00,0,0,0
6,2017,2017-10-22,6,22.352,DAL,@,SFO,W 40-10,,1,1,2,2.00,0,100.0%,2.00,1,3,3.00,0,0,0,,0,1,0,0.00,0,0,0
7,2017,2017-10-29,7,22.359,DAL,@,WAS,W 33-19,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,6,6.00,0,2,19,9.50,0,0,0
8,2017,2017-11-05,8,23.001,DAL,,KAN,W 28-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,1,0.50,0,0,0
9,2017,2017-11-12,9,23.008,DAL,@,ATL,L 7-27,,0,0,0,,0,0.0%,,0,0,,0,2,51,25.50,0,1,11,11.00,0,0,0
10,2017,2017-11-19,10,23.015,DAL,,PHI,L 9-37,,0,0,0,,0,0.0%,,0,0,,0,4,147,36.75,0,3,0,0.00,0,0,0
11,2017,2017-11-23,11,23.019,DAL,,LAC,L 6-28,,0,0,0,,0,0.0%,,1,-4,-4.00,0,4,102,25.50,0,0,0,,0,0,0
12,2017,2017-11-30,12,23.026,DAL,,WAS,W 38-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,88,44.00,1,1,6
13,2017,2017-12-10,13,23.036,DAL,@,NYG,W 30-10,,0,0,0,,0,0.0%,,0,0,,0,2,50,25.00,0,2,17,8.50,0,0,0
14,2017,2017-12-17,14,23.043,DAL,@,OAK,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,2,15,7.50,0,0,0
15,2017,2017-12-24,15,23.050,DAL,,SEA,L 12-21,,0,0,0,,0,0.0%,,0,0,,0,2,45,22.50,0,5,32,6.40,0,0,0
16,2017,2017-12-31,16,23.057,DAL,@,PHI,W 6-0,,5,4,32,8.00,0,80.0%,6.40,0,0,,0,1,14,14.00,0,1,12,12.00,0,0,0
17,2018,2018-09-09,1,23.309,PIT,@,CLE,T 21-21,,1,0,0,,0,0.0%,0.00,1,8,8.00,0,3,69,23.00,0,5,56,11.20,0,0,0
18,2018,2018-09-16,2,23.316,PIT,,KAN,L 37-42,,2,1,14,14.00,0,50.0%,7.00,2,5,2.50,0,4,67,16.75,0,1,6,6.00,0,0,0
19,2018,2018-09-24,3,23.324,PIT,@,TAM,W 30-27,*,3,3,9,3.00,1,100.0%,3.00,0,0,,0,1,21,21.00,0,1,16,16.00,0,1,6
