ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
53,1991,1991-09-16,3,30.293,HOU,,KAN,W 17-7,,1,8,8.00,0,,,0,0,,0,2,34,17.00,0,0,0,,0,0,0
54,1991,1991-11-03,9,30.341,HOU,@,WAS,L 13-16,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
55,1991,1991-11-17,11,30.355,HOU,,CLE,W 28-24,,1,4,4.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
56,1991,1991-11-24,12,30.362,HOU,@,PIT,L 14-26,,0,0,,0,,,,,,,0,0,,0,,,,,,
57,1991,1991-12-02,13,31.005,HOU,,PHI,L 6-13,,2,32,16.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
58,1991,1991-12-08,14,31.011,HOU,,PIT,W 31-6,,0,0,,0,,,,,,,0,0,,0,,,,,,
59,1991,1991-12-15,15,31.018,HOU,@,CLE,W 17-14,,0,0,,0,,,,,,,0,0,,0,,,,,,
60,1992,1992-09-06,1,31.284,HOU,,PIT,L 24-29,10,7,49,7.00,0,70.0%,4.90,0,0,,0,0,0,,0,0,0,,0,0,0
61,1992,1992-09-13,2,31.291,HOU,@,IND,W 20-10,9,6,58,9.67,0,66.7%,6.44,0,0,,0,0,0,,0,0,0,,0,0,0
62,1992,1992-09-20,3,31.298,HOU,,KAN,W 23-20,7,4,58,14.50,1,57.1%,8.29,0,0,,0,0,0,,0,0,0,,0,1,6
63,1992,1992-09-27,4,31.305,HOU,,SDG,W 27-0,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
64,1992,1992-10-11,5,31.319,HOU,@,CIN,W 38-24,3,3,39,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
65,1992,1992-10-18,6,31.326,HOU,@,DEN,L 21-27,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0
66,1992,1992-10-25,7,31.333,HOU,,CIN,W 26-10,4,2,70,35.00,0,50.0%,17.50,0,0,,0,0,0,,0,0,0,,0,0,0
67,1992,1992-11-01,8,31.340,HOU,@,PIT,L 20-21,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
68,1992,1992-11-08,9,31.347,HOU,,CLE,L 14-24,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0
69,1992,1992-11-15,10,31.354,HOU,@,MIN,W 17-13,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0,,0,0,0,,0,0,0
70,1992,1992-11-22,11,31.361,HOU,@,MIA,L 16-19,6,4,59,14.75,0,66.7%,9.83,1,8,8.00,0,0,0,,0,0,0,,0,0,0
71,1992,1992-12-07,13,32.010,HOU,,CHI,W 24-7,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
72,1992,1992-12-13,14,32.016,HOU,,GNB,L 14-16,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
73,1992,1992-12-27,16,32.030,HOU,,BUF,W 27-3,1,1,13,13.00,1,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,1,6
74,1993,1993-09-12,2,32.289,HOU,,KAN,W 30-0,,0,0,,0,0.0%,,,,,,,,,,,,,,,
75,1993,1993-09-19,3,32.296,HOU,@,SDG,L 17-18,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,0,0
76,1993,1993-09-26,4,32.303,HOU,,RAM,L 13-28,4,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
77,1993,1993-10-11,5,32.318,HOU,@,BUF,L 7-35,3,2,24,12.00,1,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,1,6
78,1994,1994-09-04,1,33.281,ATL,@,DET,L 28-31,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
79,1994,1994-09-11,2,33.288,ATL,,RAM,W 31-13,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0
80,1994,1994-10-23,8,33.330,ATL,@,RAI,L 17-30,2,2,23,11.50,0,100.0%,11.50,0,0,,0,2,47,23.50,0,0,0,,0,0,0
81,1994,1994-11-06,9,33.344,ATL,,SDG,W 10-9,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
82,1994,1994-11-20,11,33.358,ATL,@,DEN,L 28-32,9,3,21,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,0
83,1994,1994-11-27,12,34.000,ATL,,PHI,W 28-21,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
84,1994,1994-12-04,13,34.007,ATL,@,SFO,L 14-50,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
85,1994,1994-12-24,16,34.027,ATL,,ARI,W 10-6,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,0
