ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1965,1965-10-17,6,21.342,BUF,@,KAN,W 23-7,1,18,18.00,0,0,0,,0,0,0,0
2,1965,1965-11-14,10,22.005,BUF,@,OAK,W 17-14,0,0,,0,1,12,12.00,0,0,0,0
3,1965,1965-12-05,12,22.026,BUF,@,HOU,W 29-18,1,18,18.00,0,0,0,,0,0,0,0
4,1967,1967-10-22,6,23.347,ATL,@,DET,L 3-24,0,0,,0,0,0,,0,1,4,0
5,1967,1967-10-29,7,23.354,ATL,,MIN,W 21-20,0,0,,0,1,2,2.00,0,0,0,0
6,1967,1967-11-19,10,24.010,ATL,,RAM,L 3-31,0,0,,0,0,0,,0,1,21,0
7,1967,1967-12-17,14,24.038,ATL,,CHI,L 14-23,2,56,28.00,0,0,0,,0,0,0,0
