ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.021,BUF,,DAL,L 37-49,,,,,,,,,,,,,
2,1971,1971-09-26,2,22.028,BUF,,MIA,L 14-29,,,,,,,,,,,,,
3,1971,1971-10-03,3,22.035,BUF,@,MIN,L 0-19,,,,,,,,,,,,,
4,1971,1971-10-10,4,22.042,BUF,,BAL,L 0-43,,,,,,,,,,,,,
5,1971,1971-10-17,5,22.049,BUF,@,NYJ,L 17-28,,,,,,,,,,,,,
6,1971,1971-10-23,6,22.055,BUF,@,SDG,L 3-20,,,,,,,,,,,,,
7,1971,1971-10-31,7,22.063,BUF,,STL,L 23-28,,,,,,,,,,,,,
8,1971,1971-11-07,8,22.070,BUF,@,MIA,L 0-34,,,,,,,,,,,,,
9,1971,1971-11-14,9,22.077,BUF,@,NWE,L 33-38,,,,,,,,,,,,,
10,1971,1971-11-21,10,22.084,BUF,,NYJ,L 7-20,,,,,,,,,,,,,
11,1971,1971-11-28,11,22.091,BUF,,NWE,W 27-20,,,,,,,,,,,,,
12,1971,1971-12-05,12,22.098,BUF,@,BAL,L 0-24,,,,,,,,,,,,,
13,1971,1971-12-12,13,22.105,BUF,,HOU,L 14-20,,,,,,,,,,,,,
14,1971,1971-12-19,14,22.112,BUF,@,KAN,L 9-22,,,,,,,,,,,,,
15,1972,1972-09-17,1,23.019,BUF,,NYJ,L 24-41,,,,,,,,,,,,,
16,1972,1972-09-24,2,23.026,BUF,,SFO,W 27-20,1,27,27.00,0,0,0,,0,0,0,1,0,0
17,1972,1972-10-01,3,23.033,BUF,,BAL,L 0-17,1,26,26.00,0,0,0,,0,0,0,0,0,0
18,1972,1972-10-08,4,23.040,BUF,,NWE,W 38-14,,,,,,,,,,,,,
19,1972,1972-10-15,5,23.047,BUF,@,OAK,L 16-28,1,28,28.00,0,0,0,,0,0,0,0,0,0
20,1972,1972-10-22,6,23.054,BUF,@,MIA,L 23-24,,,,,,,,,,,,,
21,1972,1972-10-29,7,23.061,BUF,,PIT,L 21-38,,,,,,,,,,,,,
22,1972,1972-11-05,8,23.068,BUF,,MIA,L 16-30,0,0,,0,0,0,,0,1,6,1,39,1
23,1972,1972-11-12,9,23.075,BUF,@,NYJ,L 3-41,2,66,33.00,0,0,0,,0,0,0,0,0,0
24,1972,1972-11-19,10,23.082,BUF,@,NWE,W 27-24,1,26,26.00,0,1,9,9.00,0,0,0,1,0,0
25,1972,1972-11-26,11,23.089,BUF,@,CLE,L 10-27,4,105,26.25,0,1,9,9.00,0,0,0,0,0,0
26,1972,1972-12-03,12,23.096,BUF,@,BAL,L 7-35,,,,,,,,,,,,,
27,1972,1972-12-10,13,23.103,BUF,,DET,T 21-21,2,45,22.50,0,0,0,,0,0,0,0,0,0
28,1972,1972-12-17,14,23.110,BUF,@,WAS,W 24-17,3,55,18.33,0,0,0,,0,0,0,0,0,0
29,1973,1973-09-16,1,24.018,BUF,@,NWE,W 31-13,0,0,,0,0,0,,0,0,0,1,0,0
30,1973,1973-09-23,2,24.025,BUF,@,SDG,L 7-34,,,,,,,,,,,,,
31,1973,1973-09-30,3,24.032,BUF,,NYJ,W 9-7,,,,,,,,,,,,,
32,1973,1973-10-07,4,24.039,BUF,,PHI,W 27-26,1,7,7.00,0,0,0,,0,0,0,0,0,0
33,1973,1973-10-14,5,24.046,BUF,,BAL,W 31-13,,,,,,,,,,,,,
34,1973,1973-10-21,6,24.053,BUF,@,MIA,L 6-27,,,,,,,,,,,,,
35,1973,1973-10-29,7,24.061,BUF,,KAN,W 23-14,,,,,,,,,,,,,
36,1973,1973-11-04,8,24.067,BUF,@,NOR,L 0-13,,,,,,,,,,,,,
37,1973,1973-11-11,9,24.074,BUF,,CIN,L 13-16,,,,,,,,,,,,,
38,1973,1973-11-18,10,24.081,BUF,,MIA,L 0-17,,,,,,,,,,,,,
39,1973,1973-11-25,11,24.088,BUF,@,BAL,W 24-17,,,,,,,,,,,,,
40,1973,1973-12-02,12,24.095,BUF,@,ATL,W 17-6,,,,,,,,,,,,,
41,1973,1973-12-09,13,24.102,BUF,,NWE,W 37-13,,,,,,,,,,,,,
42,1973,1973-12-16,14,24.109,BUF,@,NYJ,W 34-14,,,,,,,,,,,,,
43,1974,1974-09-16,1,25.018,BUF,,OAK,W 21-20,0,0,,0,0,0,,0,0,0,1,12,0
44,1974,1974-09-22,2,25.024,BUF,,MIA,L 16-24,0,0,,0,0,0,,0,0,0,1,34,0
45,1974,1974-09-29,3,25.031,BUF,,NYJ,W 16-12,0,0,,0,0,0,,0,0,0,1,20,0
46,1974,1974-10-06,4,25.038,BUF,@,GNB,W 27-7,0,0,,0,0,0,,0,0,0,1,38,0
47,1974,1974-10-13,5,25.045,BUF,@,BAL,W 27-14,,,,,,,,,,,,,
48,1974,1974-10-20,6,25.052,BUF,,NWE,W 30-28,0,0,,0,0,0,,0,0,0,1,23,0
49,1974,1974-10-27,7,25.059,BUF,,CHI,W 16-6,0,0,,0,0,0,,0,0,0,1,15,0
50,1974,1974-11-03,8,25.066,BUF,@,NWE,W 29-28,,,,,,,,,,,,,
51,1974,1974-11-10,9,25.073,BUF,,HOU,L 9-21,0,0,,0,0,0,,0,0,0,1,15,0
52,1974,1974-11-17,10,25.080,BUF,@,MIA,L 28-35,,,,,,,,,,,,,
53,1974,1974-11-24,11,25.087,BUF,@,CLE,W 15-10,0,0,,0,0,0,,0,0,0,2,0,0
54,1974,1974-12-01,12,25.094,BUF,,BAL,W 6-0,,,,,,,,,,,,,
55,1975,1975-09-21,1,26.023,BUF,,NYJ,W 42-14,,,,,,,,,,,,,
56,1975,1975-09-28,2,26.030,BUF,@,PIT,W 30-21,,,,,,,,,,,,,
57,1975,1975-10-05,3,26.037,BUF,,DEN,W 38-14,0,0,,0,0,0,,0,0,0,1,19,0
58,1975,1975-10-12,4,26.044,BUF,@,BAL,W 38-31,,,,,,,,,,,,,
59,1975,1975-10-20,5,26.052,BUF,,NYG,L 14-17,,,,,,,,,,,,,
60,1975,1975-10-26,6,26.058,BUF,,MIA,L 30-35,0,0,,0,0,0,,0,0,0,1,18,0
61,1975,1975-11-02,7,26.065,BUF,@,NYJ,W 24-23,0,0,,0,0,0,,0,0,0,1,0,0
62,1975,1975-11-09,8,26.072,BUF,,BAL,L 35-42,0,0,,0,0,0,,0,0,0,1,0,0
63,1975,1975-11-17,9,26.080,BUF,@,CIN,L 24-33,,,,,,,,,,,,,
64,1975,1975-11-23,10,26.086,BUF,,NWE,W 45-31,0,0,,0,0,0,,0,0,0,1,7,0
65,1975,1975-11-27,11,26.090,BUF,@,STL,W 32-14,0,0,,0,0,0,,0,0,0,1,37,0
66,1975,1975-12-07,12,26.100,BUF,@,MIA,L 21-31,,,,,,,,,,,,,
67,1975,1975-12-14,13,26.107,BUF,@,NWE,W 34-14,,,,,,,,,,,,,
68,1975,1975-12-20,14,26.113,BUF,,MIN,L 13-35,,,,,,,,,,,,,
69,1976,1976-09-13,1,27.015,BUF,,MIA,L 21-30,,,,,,,,,,,,,
70,1976,1976-09-19,2,27.021,BUF,,HOU,L 3-13,,,,,,,,,,,,,
71,1976,1976-09-26,3,27.028,BUF,@,TAM,W 14-9,0,0,,0,0,0,,0,0,0,1,18,0
72,1976,1976-10-03,4,27.035,BUF,,KAN,W 50-17,0,0,,0,0,0,,0,1,6,1,101,1
73,1976,1976-10-10,5,27.042,BUF,@,NYJ,L 14-17,,,,,,,,,,,,,
74,1976,1976-10-17,6,27.049,BUF,,BAL,L 13-31,,,,,,,,,,,,,
75,1976,1976-10-24,7,27.056,BUF,,NWE,L 22-26,,,,,,,,,,,,,
76,1976,1976-10-31,8,27.063,BUF,,NYJ,L 14-19,0,0,,0,0,0,,0,0,0,1,0,0
77,1976,1976-11-07,9,27.070,BUF,@,NWE,L 10-20,,,,,,,,,,,,,
78,1976,1976-11-15,10,27.078,BUF,@,DAL,L 10-17,,,,,,,,,,,,,
79,1976,1976-11-21,11,27.084,BUF,,SDG,L 13-34,0,0,,0,0,0,,0,0,0,2,16,0
80,1976,1976-11-25,12,27.088,BUF,@,DET,L 14-27,,,,,,,,,,,,,
81,1976,1976-12-05,13,27.098,BUF,@,MIA,L 27-45,,,,,,,,,,,,,
82,1976,1976-12-12,14,27.105,BUF,@,BAL,L 20-58,,,,,,,,,,,,,
83,1977,1977-09-18,1,28.020,BUF,,MIA,L 0-13,,,,,,,,,,,,,
84,1977,1977-09-25,2,28.027,BUF,@,DEN,L 6-26,,,,,,,,,,,,,
85,1977,1977-10-02,3,28.034,BUF,@,BAL,L 14-17,,,,,,,,,,,,,
86,1977,1977-10-09,4,28.041,BUF,,NYJ,L 19-24,,,,,,,,,,,,,
87,1977,1977-10-16,5,28.048,BUF,,ATL,W 3-0,0,0,,0,0,0,,0,0,0,1,6,0
88,1977,1977-10-23,6,28.055,BUF,,CLE,L 16-27,0,0,,0,0,0,,0,0,0,1,0,0
89,1977,1977-10-30,7,28.062,BUF,@,SEA,L 17-56,0,0,,0,0,0,,0,0,0,3,47,0
90,1977,1977-11-06,8,28.069,BUF,@,NWE,W 24-14,,,,,,,,,,,,,
91,1977,1977-11-13,9,28.076,BUF,,BAL,L 13-31,0,0,,0,0,0,,0,0,0,1,47,0
92,1977,1977-11-20,10,28.083,BUF,,NWE,L 7-20,,,,,,,,,,,,,
93,1977,1977-11-28,11,28.091,BUF,@,OAK,L 13-34,0,0,,0,0,0,,0,0,0,1,0,0
94,1977,1977-12-04,12,28.097,BUF,,WAS,L 0-10,0,0,,0,0,0,,0,0,0,1,26,0
95,1977,1977-12-11,13,28.104,BUF,@,NYJ,W 14-10,0,0,,0,0,0,,0,0,0,1,18,0
96,1977,1977-12-17,14,28.110,BUF,@,MIA,L 14-31,,,,,,,,,,,,,
97,1978,1978-09-03,1,29.005,BUF,,PIT,L 17-28,0,0,,0,0,0,,0,0,0,1,0,0
98,1978,1978-09-10,2,29.012,BUF,,NYJ,L 20-21,,,,,,,,,,,,,
99,1978,1978-09-17,3,29.019,BUF,@,MIA,L 24-31,,,,,,,,,,,,,
100,1978,1978-09-24,4,29.026,BUF,,BAL,W 24-17,0,0,,0,0,0,,0,0,0,1,29,0
101,1978,1978-10-01,5,29.033,BUF,,KAN,W 28-13,,,,,,,,,,,,,
102,1978,1978-10-08,6,29.040,BUF,@,NYJ,L 14-45,,,,,,,,,,,,,
103,1978,1978-10-15,7,29.047,BUF,@,HOU,L 10-17,,,,,,,,,,,,,
104,1978,1978-10-22,8,29.054,BUF,,CIN,W 5-0,,,,,,,,,,,,,
105,1978,1978-10-29,9,29.061,BUF,@,CLE,L 20-41,,,,,,,,,,,,,
106,1978,1978-11-05,10,29.068,BUF,,NWE,L 10-14,,,,,,,,,,,,,
107,1978,1978-11-12,11,29.075,BUF,,MIA,L 24-25,,,,,,,,,,,,,
108,1978,1978-11-19,12,29.082,BUF,@,TAM,L 10-31,,,,,,,,,,,,,
109,1978,1978-11-26,13,29.089,BUF,,NYG,W 41-17,,,,,,,,,,,,,
110,1978,1978-12-03,14,29.096,BUF,@,KAN,L 10-14,,,,,,,,,,,,,
111,1978,1978-12-10,15,29.103,BUF,@,NWE,L 24-26,,,,,,,,,,,,,
112,1978,1978-12-17,16,29.110,BUF,@,BAL,W 21-14,0,0,,0,0,0,,0,0,0,1,27,0
113,1979,1979-09-02,1,30.004,BUF,,MIA,L 7-9,,,,,,,,,,,,,
114,1979,1979-09-09,2,30.011,BUF,,CIN,W 51-24,,,,,,,,,,,,,
115,1979,1979-09-16,3,30.018,BUF,@,SDG,L 19-27,,,,,,,,,,,,,
116,1979,1979-09-23,4,30.025,BUF,,NYJ,W 46-31,,,,,,,,,,,,,
117,1979,1979-09-30,5,30.032,BUF,@,BAL,W 31-13,,,,,,,,,,,,,
118,1979,1979-10-07,6,30.039,BUF,,CHI,L 0-7,,,,,,,,,,,,,
119,1979,1979-10-14,7,30.046,BUF,@,MIA,L 7-17,,,,,,,,,,,,,
120,1979,1979-10-21,8,30.053,BUF,,BAL,L 13-14,,,,,,,,,,,,,
121,1979,1979-10-28,9,30.060,BUF,@,DET,W 20-17,,,,,,,,,,,,,
122,1979,1979-11-04,10,30.067,BUF,,NWE,L 6-26,0,0,,0,0,0,,0,0,0,1,10,0
123,1979,1979-11-11,11,30.074,BUF,@,NYJ,W 14-12,,,,,,,,,,,,,
124,1979,1979-11-18,12,30.081,BUF,,GNB,W 19-12,,,,,,,,,,,,,
125,1979,1979-11-25,13,30.088,BUF,@,NWE,W 16-13,,,,,,,,,,,,,
126,1979,1979-12-02,14,30.095,BUF,,DEN,L 16-19,,,,,,,,,,,,,
127,1979,1979-12-09,15,30.102,BUF,@,MIN,L 3-10,,,,,,,,,,,,,
128,1979,1979-12-16,16,30.109,BUF,@,PIT,L 0-28,,,,,,,,,,,,,
