ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1999,1999-09-12,1,22.158,PIT,@,CLE,W 43-0,,5,4,45,11.25,0,80.0%,9.00,0,0,,0,0,0,,0,3,17,5.67,0,0,0
2,1999,1999-09-19,2,22.165,PIT,@,BAL,W 23-20,,7,5,38,7.60,0,71.4%,5.43,0,0,,0,2,34,17.00,0,2,6,3.00,0,0,0
3,1999,1999-09-26,3,22.172,PIT,,SEA,L 10-29,,11,6,72,12.00,1,54.5%,6.55,0,0,,0,0,0,,0,0,0,,0,1,6
4,1999,1999-10-03,4,22.179,PIT,,JAX,L 3-17,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,2,72,36.00,0,2,36,18.00,0,0,0
5,1999,1999-10-10,5,22.186,PIT,@,BUF,L 21-24,,7,4,50,12.50,1,57.1%,7.14,0,0,,0,0,0,,0,1,5,5.00,0,1,6
6,1999,1999-10-17,6,22.193,PIT,@,CIN,W 17-3,,9,4,58,14.50,0,44.4%,6.44,0,0,,0,1,15,15.00,0,3,22,7.33,0,0,0
7,1999,1999-10-25,7,22.201,PIT,,ATL,W 13-9,,2,0,0,,0,0.0%,0.00,0,0,,0,1,9,9.00,0,0,0,,0,0,0
8,1999,1999-11-07,8,22.214,PIT,@,SFO,W 27-6,*,9,6,76,12.67,0,66.7%,8.44,0,0,,0,1,20,20.00,0,0,0,,0,0,0
9,1999,1999-11-14,9,22.221,PIT,,CLE,L 15-16,,6,2,29,14.50,0,33.3%,4.83,0,0,,0,3,43,14.33,0,4,73,18.25,0,0,0
10,1999,1999-11-21,10,22.228,PIT,@,TEN,L 10-16,,6,2,24,12.00,1,33.3%,4.00,0,0,,0,1,4,4.00,0,0,0,,0,1,6
11,1999,1999-11-28,11,22.235,PIT,,CIN,L 20-27,*,12,7,86,12.29,0,58.3%,7.17,0,0,,0,0,0,,0,0,0,,0,0,0
12,1999,1999-12-02,12,22.239,PIT,@,JAX,L 6-20,*,11,2,29,14.50,0,18.2%,2.64,0,0,,0,0,0,,0,1,0,0.00,0,0,0
13,1999,1999-12-12,13,22.249,PIT,,BAL,L 24-31,*,10,6,64,10.67,1,60.0%,6.40,0,0,,0,2,37,18.50,0,5,50,10.00,0,1,6
14,1999,1999-12-18,14,22.255,PIT,@,KAN,L 19-35,*,11,5,58,11.60,1,45.5%,5.27,0,0,,0,0,0,,0,3,20,6.67,0,1,6
15,1999,1999-12-26,15,22.263,PIT,,CAR,W 30-20,*,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
16,1999,2000-01-02,16,22.270,PIT,,TEN,L 36-47,*,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,1,5,5.00,0,0,0
17,2000,2000-09-03,1,23.149,PIT,,BAL,L 0-16,,6,2,7,3.50,0,33.3%,1.17,1,-9,-9.00,0,0,0,,0,0,0,,0,0,0
18,2000,2000-09-24,3,23.170,PIT,,TEN,L 20-23,,6,3,50,16.67,0,50.0%,8.33,0,0,,0,3,77,25.67,0,0,0,,0,0,0
19,2000,2000-10-01,4,23.177,PIT,@,JAX,W 24-13,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,2,42,21.00,0,0,0,,0,0,0
20,2000,2000-10-08,5,23.184,PIT,@,NYJ,W 20-3,,5,4,27,6.75,0,80.0%,5.40,1,15,15.00,0,1,21,21.00,0,0,0,,0,0,0
21,2000,2000-10-15,6,23.191,PIT,,CIN,W 15-0,,5,1,7,7.00,0,20.0%,1.40,0,0,,0,2,35,17.50,0,0,0,,0,0,0
22,2000,2000-10-22,7,23.198,PIT,,CLE,W 22-0,,4,2,15,7.50,0,50.0%,3.75,1,-2,-2.00,0,1,10,10.00,0,0,0,,0,0,0
23,2000,2000-11-05,9,23.212,PIT,@,TEN,L 7-9,,3,0,0,,0,0.0%,0.00,0,0,,0,2,40,20.00,0,0,0,,0,0,0
24,2000,2000-11-12,10,23.219,PIT,,PHI,L 23-26,,5,2,25,12.50,0,40.0%,5.00,0,0,,0,2,34,17.00,0,0,0,,0,0,0
25,2000,2000-11-19,11,23.226,PIT,,JAX,L 24-34,,2,0,0,,0,0.0%,0.00,0,0,,0,2,39,19.50,0,0,0,,0,0,0
26,2000,2000-11-26,12,23.233,PIT,@,CIN,W 48-28,,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,0,0,,0,0,0
27,2000,2000-12-03,13,23.240,PIT,,OAK,W 21-20,,1,,,,,0.0%,,,,,,,,,,,,,,,
28,2000,2000-12-10,14,23.247,PIT,@,NYG,L 10-30,,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0
