ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,22.020,CAR,,BAL,W 10-7,,,,,,,,,,,,,
2,2002,2002-09-15,2,22.027,CAR,,DET,W 31-7,,,,,,,,,,,,,
3,2002,2002-09-22,3,22.034,CAR,@,MIN,W 21-14,,,,,,,,,,,,,
4,2002,2002-09-29,4,22.041,CAR,@,GNB,L 14-17,,,,,,,,,,,,,
5,2002,2002-10-06,5,22.048,CAR,,ARI,L 13-16,,,,,,,,,,,,,
6,2002,2002-10-13,6,22.055,CAR,@,DAL,L 13-14,,,,,,,,,,,,,
7,2002,2002-10-20,7,22.062,CAR,@,ATL,L 0-30,*,,,,,,,,,,,,
8,2002,2002-11-10,9,22.083,CAR,,NOR,L 24-34,*,,,,,,,,,,,,
9,2002,2002-11-17,10,22.090,CAR,@,TAM,L 10-23,*,,,,,,,,,,,,
10,2002,2002-11-24,11,22.097,CAR,,ATL,L 0-41,,,,,,,,,,,,,
11,2002,2002-12-01,12,22.104,CAR,@,CLE,W 13-6,*,0,0,,0,0,0,0.5,,,0,0,0
12,2002,2002-12-08,13,22.111,CAR,,CIN,W 52-31,*,0,0,,0,0,0,1.0,,,0,0,0
13,2002,2002-12-15,14,22.118,CAR,@,PIT,L 14-30,*,,,,,,,,,,,,
14,2002,2002-12-22,15,22.125,CAR,,CHI,W 24-14,*,,,,,,,,,,,,
15,2002,2002-12-29,16,22.132,CAR,@,NOR,W 10-6,*,,,,,,,,,,,,
16,2003,2003-09-07,1,23.019,CAR,,JAX,W 24-23,*,,,,,,,,,,,,
17,2003,2003-09-14,2,23.026,CAR,@,TAM,W 12-9,*,,,,,,,,,,,,
18,2003,2003-09-28,3,23.040,CAR,,ATL,W 23-3,*,0,0,,0,0,0,1.0,,,0,0,0
19,2003,2003-10-05,4,23.047,CAR,,NOR,W 19-13,*,,,,,,,,,,,,
20,2003,2003-10-12,5,23.054,CAR,@,IND,W 23-20,*,,,,,,,,,,,,
21,2003,2003-10-19,6,23.061,CAR,,TEN,L 17-37,*,,,,,,,,,,,,
22,2003,2003-10-26,7,23.068,CAR,@,NOR,W 23-20,*,0,0,,0,0,0,0.0,,,1,10,0
23,2003,2003-11-02,8,23.075,CAR,@,HOU,L 10-14,*,,,,,,,,,,,,
24,2003,2003-11-09,9,23.082,CAR,,TAM,W 27-24,*,,,,,,,,,,,,
25,2003,2003-11-16,10,23.089,CAR,,WAS,W 20-17,*,,,,,,,,,,,,
26,2003,2003-11-23,11,23.096,CAR,@,DAL,L 20-24,*,,,,,,,,,,,,
27,2003,2003-11-30,12,23.103,CAR,,PHI,L 16-25,*,,,,,,,,,,,,
28,2003,2003-12-07,13,23.110,CAR,@,ATL,L 14-20,*,,,,,,,,,,,,
