ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
14,1996,1996-12-05,14,24.128,IND,,PHI,W 37-10,,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,1996,1996-12-15,15,24.138,IND,@,KAN,W 24-19,,3,12,4.00,0,4,2,19,9.50,0,50.0%,4.75,1,18,18.00,0,0,0
16,1996,1996-12-22,16,24.145,IND,@,CIN,L 24-31,,1,11,11.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
17,1997,1997-08-31,1,25.032,IND,@,MIA,L 10-16,,0,0,,0,0,,,,,0.0%,,0,0,,0,,
18,1997,1997-09-07,2,25.039,IND,,NWE,L 6-31,,0,0,,0,,,,,,0.0%,,0,0,,0,,
19,1997,1997-09-14,3,25.046,IND,,SEA,L 3-31,,0,0,,0,,,,,,0.0%,,0,0,,0,,
20,1997,1997-09-21,4,25.053,IND,@,BUF,L 35-37,,0,0,,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
21,1997,1997-12-07,14,25.130,IND,@,NYJ,W 22-14,,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,1997,1997-12-14,15,25.137,IND,,MIA,W 41-0,,6,52,8.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,1997,1997-12-21,16,25.144,IND,@,MIN,L 28-39,,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
24,1999,1999-09-12,1,27.044,CIN,@,TEN,L 35-36,,,,,,,,,,,0.0%,,,,,,,
25,1999,1999-09-19,2,27.051,CIN,,SDG,L 7-34,*,0,0,,0,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0
26,1999,1999-09-26,3,27.058,CIN,@,CAR,L 3-27,*,1,3,3.00,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0
27,1999,1999-10-03,4,27.065,CIN,,STL,L 10-38,*,0,0,,0,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0
28,1999,1999-10-10,5,27.072,CIN,@,CLE,W 18-17,*,0,0,,0,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0
29,1999,1999-10-17,6,27.079,CIN,,PIT,L 3-17,*,0,0,,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0
30,1999,1999-10-24,7,27.086,CIN,@,IND,L 10-31,*,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
31,1999,1999-10-31,8,27.093,CIN,,JAX,L 10-41,*,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
32,1999,1999-11-07,9,27.100,CIN,@,SEA,L 20-37,*,,,,,1,,,,,0.0%,,,,,,,
33,1999,1999-11-14,10,27.107,CIN,,TEN,L 14-24,*,0,0,,0,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0
34,1999,1999-11-21,11,27.114,CIN,,BAL,L 31-34,*,2,1,0.50,0,7,5,26,5.20,0,71.4%,3.71,0,0,,0,0,0
35,1999,1999-11-28,12,27.121,CIN,@,PIT,W 27-20,*,,,,,,,,,,0.0%,,,,,,,
36,1999,1999-12-05,13,27.128,CIN,,SFO,W 44-30,*,0,0,,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
37,1999,1999-12-12,14,27.135,CIN,,CLE,W 44-28,*,3,14,4.67,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
38,1999,1999-12-26,15,27.149,CIN,@,BAL,L 0-22,*,1,3,3.00,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0
39,1999,2000-01-02,16,27.156,CIN,@,JAX,L 7-24,*,1,1,1.00,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
40,2000,2000-09-10,1,28.042,CIN,,CLE,L 7-24,*,0,0,,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0
41,2000,2000-09-17,2,28.049,CIN,@,JAX,L 0-13,*,1,5,5.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
42,2000,2000-09-24,3,28.056,CIN,@,BAL,L 0-37,*,1,-1,-1.00,0,4,4,24,6.00,0,100.0%,6.00,0,0,,0,0,0
43,2000,2000-10-01,4,28.063,CIN,,MIA,L 16-31,,0,0,,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
44,2000,2000-10-08,5,28.070,CIN,,TEN,L 14-23,,1,0,0.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
45,2000,2000-10-15,6,28.077,CIN,@,PIT,L 0-15,*,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
46,2000,2000-10-22,7,28.084,CIN,,DEN,W 31-21,*,,,,,,,,,,0.0%,,,,,,,
47,2000,2000-11-12,10,28.105,CIN,@,DAL,L 6-23,,,,,,,,,,,0.0%,,,,,,,
