ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-11,2,24.204,GNB,@,CHI,W 27-24,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
2,1995,1995-09-17,3,24.210,GNB,,NYG,W 14-6,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
3,1995,1995-09-24,4,24.217,GNB,@,JAX,W 24-14,,0,0,0,,0,0.0%,,1,17,17.00,0,0,0,,0,0,0
4,1995,1995-10-08,5,24.231,GNB,@,DAL,L 24-34,,1,1,9,9.00,0,100.0%,9.00,1,-1,-1.00,0,0,0,,0,0,0
5,1995,1995-10-15,6,24.238,GNB,,DET,W 30-21,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0
6,1995,1995-10-22,7,24.245,GNB,,MIN,W 38-21,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
7,1995,1995-10-29,8,24.252,GNB,@,DET,L 16-24,,0,0,0,,0,0.0%,,1,3,3.00,0,0,0,,0,0,0
8,1995,1995-11-05,9,24.259,GNB,@,MIN,L 24-27,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
9,1995,1995-11-12,10,24.266,GNB,,CHI,W 35-28,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
10,1995,1995-11-19,11,24.273,GNB,@,CLE,W 31-20,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
11,1995,1995-11-26,12,24.280,GNB,,TAM,W 35-13,,0,0,0,,0,0.0%,,2,12,6.00,0,0,0,,0,0,0
12,1995,1995-12-03,13,24.287,GNB,,CIN,W 24-10,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
13,1995,1995-12-10,14,24.294,GNB,@,TAM,L 10-13,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
14,1995,1995-12-16,15,24.300,GNB,@,NOR,W 34-23,,0,0,0,,0,0.0%,,1,3,3.00,0,0,0,,0,0,0
15,1995,1995-12-24,16,24.308,GNB,,PIT,W 24-19,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
16,1996,1996-09-01,1,25.195,GNB,@,TAM,W 34-3,,1,1,12,12.00,0,100.0%,12.00,3,13,4.33,0,0,0,,0,0,0
17,1996,1996-09-09,2,25.203,GNB,,PHI,W 39-13,,3,2,3,1.50,0,66.7%,1.00,6,40,6.67,0,0,0,,0,0,0
18,1996,1996-09-15,3,25.209,GNB,,SDG,W 42-10,,4,4,26,6.50,1,100.0%,6.50,4,8,2.00,0,0,0,,0,1,6
19,1996,1996-09-22,4,25.216,GNB,@,MIN,L 21-30,,1,1,21,21.00,0,100.0%,21.00,2,2,1.00,0,0,0,,0,0,0
20,1996,1996-09-29,5,25.223,GNB,@,SEA,W 31-10,,1,1,8,8.00,0,100.0%,8.00,2,5,2.50,0,0,0,,0,0,0
21,1996,1996-10-06,6,25.230,GNB,@,CHI,W 37-6,,1,0,0,,0,0.0%,0.00,2,4,2.00,0,1,23,23.00,0,0,0
22,1996,1996-10-14,7,25.238,GNB,,SFO,W 23-20,,3,2,12,6.00,0,66.7%,4.00,3,10,3.33,0,0,0,,0,0,0
23,1996,1996-10-27,8,25.251,GNB,,TAM,W 13-7,,1,1,16,16.00,0,100.0%,16.00,3,13,4.33,0,0,0,,0,0,0
24,1996,1996-11-03,9,25.258,GNB,,DET,W 28-18,,2,2,13,6.50,0,100.0%,6.50,2,7,3.50,0,0,0,,0,0,0
25,1996,1996-11-10,10,25.265,GNB,@,KAN,L 20-27,,6,5,62,12.40,0,83.3%,10.33,1,3,3.00,0,0,0,,0,0,0
26,1996,1996-11-18,11,25.273,GNB,@,DAL,L 6-21,,1,1,3,3.00,0,100.0%,3.00,1,2,2.00,0,1,15,15.00,0,0,0
27,1996,1996-11-24,12,25.279,GNB,@,STL,W 24-9,,4,2,3,1.50,0,50.0%,0.75,4,4,1.00,0,0,0,,0,0,0
28,1996,1996-12-01,13,25.286,GNB,,CHI,W 28-17,,1,1,1,1.00,0,100.0%,1.00,1,2,2.00,0,0,0,,0,0,0
29,1996,1996-12-08,14,25.293,GNB,,DEN,W 41-6,,1,1,1,1.00,0,100.0%,1.00,1,3,3.00,0,0,0,,0,0,0
30,1996,1996-12-15,15,25.300,GNB,@,DET,W 31-3,,1,1,1,1.00,0,100.0%,1.00,1,9,9.00,0,0,0,,0,0,0
31,1996,1996-12-22,16,25.307,GNB,,MIN,W 38-10,,2,2,21,10.50,0,100.0%,10.50,3,5,1.67,0,0,0,,0,0,0
32,1997,1997-09-01,1,26.194,GNB,,CHI,W 38-24,,2,2,13,6.50,0,100.0%,6.50,2,9,4.50,0,0,0,,0,0,0
33,1997,1997-09-07,2,26.200,GNB,@,PHI,L 9-10,,5,4,41,10.25,0,80.0%,8.20,6,16,2.67,0,0,0,,0,0,0
34,1997,1997-09-14,3,26.207,GNB,,MIA,W 23-18,,7,7,60,8.57,1,100.0%,8.57,3,10,3.33,0,0,0,,0,1,6
35,1997,1997-09-21,4,26.214,GNB,,MIN,W 38-32,,1,1,21,21.00,0,100.0%,21.00,1,4,4.00,0,0,0,,0,0,0
36,1997,1997-09-28,5,26.221,GNB,@,DET,L 15-26,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0
37,1997,1997-10-05,6,26.228,GNB,,TAM,W 21-16,,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
38,1997,1997-10-12,7,26.235,GNB,@,CHI,W 24-23,,3,3,20,6.67,0,100.0%,6.67,2,0,0.00,0,0,0,,0,0,0
39,1997,1997-10-27,8,26.250,GNB,@,NWE,W 28-10,,4,2,20,10.00,0,50.0%,5.00,2,6,3.00,0,0,0,,0,0,0
40,1997,1997-11-02,9,26.256,GNB,,DET,W 20-10,,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,,0,0,0
41,1997,1997-11-09,10,26.263,GNB,,STL,W 17-7,,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,,0,0,0
42,1997,1997-11-16,11,26.270,GNB,@,IND,L 38-41,,4,4,45,11.25,0,100.0%,11.25,1,4,4.00,0,0,0,,0,0,0
43,1997,1997-11-23,12,26.277,GNB,,DAL,W 45-17,,5,5,12,2.40,0,100.0%,2.40,5,9,1.80,0,0,0,,0,0,0
44,1997,1997-12-01,13,26.285,GNB,@,MIN,W 27-11,,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0
45,1997,1997-12-07,14,26.291,GNB,@,TAM,W 17-6,,1,1,13,13.00,0,100.0%,13.00,2,11,5.50,0,0,0,,0,0,0
46,1997,1997-12-14,15,26.298,GNB,@,CAR,W 31-10,,2,1,8,8.00,0,50.0%,4.00,5,32,6.40,0,0,0,,0,0,0
47,1997,1997-12-20,16,26.304,GNB,,BUF,W 31-21,,4,3,18,6.00,0,75.0%,4.50,1,3,3.00,0,0,0,,0,0,0
48,1998,1998-09-06,1,27.199,GNB,,DET,W 38-19,,2,1,-1,-1.00,0,50.0%,-0.50,3,8,2.67,0,0,0,,0,0,0
49,1998,1998-09-13,2,27.206,GNB,,TAM,W 23-15,,1,1,7,7.00,0,100.0%,7.00,1,0,0.00,0,0,0,,0,0,0
50,1998,1998-09-20,3,27.213,GNB,@,CIN,W 13-6,,4,1,7,7.00,0,25.0%,1.75,4,11,2.75,0,0,0,,0,0,0
51,1998,1998-09-27,4,27.220,GNB,@,CAR,W 37-30,,7,6,53,8.83,0,85.7%,7.57,3,5,1.67,0,0,0,,0,0,0
52,1998,1998-10-05,5,27.228,GNB,,MIN,L 24-37,,5,4,26,6.50,0,80.0%,5.20,4,10,2.50,0,0,0,,0,0,0
53,1998,1998-10-15,6,27.238,GNB,@,DET,L 20-27,,4,4,26,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0
54,1998,1998-11-01,8,27.255,GNB,,SFO,W 36-22,,1,,,,,0.0%,,,,,,,,,,,
55,1998,1998-11-09,9,27.263,GNB,@,PIT,L 20-27,,2,2,11,5.50,0,100.0%,5.50,1,7,7.00,0,0,0,,0,0,0
56,1998,1998-11-15,10,27.269,GNB,@,NYG,W 37-3,,1,1,8,8.00,0,100.0%,8.00,4,21,5.25,1,0,0,,0,1,6
57,1998,1998-11-22,11,27.276,GNB,@,MIN,L 14-28,,6,5,23,4.60,0,83.3%,3.83,0,0,,0,0,0,,0,0,0
58,1998,1998-11-29,12,27.283,GNB,,PHI,W 24-16,,1,1,1,1.00,1,100.0%,1.00,3,8,2.67,1,0,0,,0,2,12
59,1998,1998-12-07,13,27.291,GNB,@,TAM,L 22-24,,9,8,51,6.38,0,88.9%,5.67,0,0,,0,0,0,,0,0,0
60,1998,1998-12-13,14,27.297,GNB,,CHI,W 26-20,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
61,1998,1998-12-20,15,27.304,GNB,,TEN,W 30-22,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0
62,1998,1998-12-27,16,27.311,GNB,@,CHI,W 16-13,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
63,1999,1999-09-12,1,28.205,GNB,,OAK,W 28-24,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0
64,1999,1999-09-19,2,28.212,GNB,@,DET,L 15-23,,1,,,,,0.0%,,,,,,,,,,,
65,1999,1999-09-26,3,28.219,GNB,,MIN,W 23-20,,4,2,7,3.50,0,50.0%,1.75,1,9,9.00,0,0,0,,0,0,0
66,1999,1999-10-10,4,28.233,GNB,,TAM,W 26-23,*,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,0,0,0
67,1999,1999-10-17,5,28.240,GNB,@,DEN,L 10-31,*,,,,,,0.0%,,,,,,,,,,,
68,1999,1999-10-24,6,28.247,GNB,@,SDG,W 31-3,*,2,1,7,7.00,1,50.0%,3.50,0,0,,0,0,0,,0,1,6
69,1999,1999-11-01,7,28.255,GNB,,SEA,L 7-27,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0
70,1999,1999-11-07,8,28.261,GNB,,CHI,L 13-14,*,4,3,25,8.33,0,75.0%,6.25,0,0,,0,1,7,7.00,0,0,0
71,1999,1999-11-14,9,28.268,GNB,@,DAL,L 13-27,*,1,2,5,2.50,0,200.0%,5.00,0,0,,0,0,0,,0,0,0
72,1999,1999-11-21,10,28.275,GNB,,DET,W 26-17,*,6,4,28,7.00,0,66.7%,4.67,1,1,1.00,0,1,16,16.00,0,0,0
73,1999,1999-11-29,11,28.283,GNB,@,SFO,W 20-3,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
74,1999,1999-12-05,12,28.289,GNB,@,CHI,W 35-19,*,2,2,13,6.50,0,100.0%,6.50,4,18,4.50,1,0,0,,0,1,6
75,1999,1999-12-12,13,28.296,GNB,,CAR,L 31-33,*,5,5,58,11.60,0,100.0%,11.60,1,1,1.00,1,0,0,,0,1,6
