ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1994,1994-09-05,1,24.023,SFO,,RAI,W 44-14,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,0,0
2,1994,1994-09-18,3,24.036,SFO,@,RAM,W 34-19,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0
3,1994,1994-10-02,5,24.050,SFO,,PHI,L 8-40,,4,8,50.00,52,0,0,70.8,2,18,6.50,6.50,0,0,,0,0,0
4,1994,1994-10-09,6,24.057,SFO,@,DET,W 27-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
5,1994,1994-10-16,7,24.064,SFO,@,ATL,W 42-3,,1,3,33.33,42,0,0,81.9,0,0,14.00,14.00,0,0,,0,0,0
6,1994,1994-10-23,8,24.071,SFO,,TAM,W 41-16,,3,3,100.00,28,1,0,145.1,0,0,9.33,16.00,2,-2,-1.00,0,0,0
7,1994,1994-11-06,9,24.085,SFO,@,WAS,W 37-22,,3,3,100.00,16,0,0,88.9,1,0,5.33,5.33,0,0,,0,0,0
8,1994,1994-12-04,13,24.113,SFO,,ATL,W 50-14,,3,5,60.00,27,0,0,74.6,0,0,5.40,5.40,3,-2,-0.67,0,0,0
9,1994,1994-12-11,14,24.120,SFO,@,SDG,W 38-15,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0
10,1994,1994-12-17,15,24.126,SFO,,DEN,W 42-19,,3,4,75.00,44,0,0,110.4,0,0,11.00,11.00,1,2,2.00,0,0,0
11,1994,1994-12-26,16,24.135,SFO,@,MIN,L 14-21,,18,23,78.26,184,1,1,96.4,1,18,8.00,6.91,3,6,2.00,0,0,0
12,1995,1995-09-03,1,25.021,SFO,@,NOR,W 24-22,,5,8,62.50,49,0,1,40.1,0,0,6.13,0.50,0,0,,0,0,0
13,1995,1995-09-10,2,25.028,SFO,,ATL,W 41-10,,0,0,,0,0,0,,0,,,,0,0,,0,,
14,1995,1995-09-17,3,25.035,SFO,,NWE,W 28-3,,0,0,,0,0,0,,0,,,,3,0,0.00,0,0,0
15,1995,1995-09-25,4,25.043,SFO,@,DET,L 24-27,,0,0,,0,0,0,,0,,,,0,0,,0,,
16,1995,1995-10-01,5,25.049,SFO,,NYG,W 20-6,,0,0,,0,0,0,,0,,,,0,0,,0,,
17,1995,1995-10-15,6,25.063,SFO,@,IND,L 17-18,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
18,1995,1995-10-22,7,25.070,SFO,@,STL,W 44-10,*,11,14,78.57,119,2,0,141.7,0,0,8.50,11.36,2,2,1.00,0,0,0
19,1995,1995-10-29,8,25.077,SFO,,NOR,L 7-11,*,29,42,69.05,243,0,2,63.9,1,12,5.79,3.64,4,18,4.50,1,1,6
20,1995,1995-11-05,9,25.084,SFO,,CAR,L 7-13,*,26,37,70.27,327,0,2,74.9,1,12,8.84,6.41,1,5,5.00,0,0,0
21,1995,1995-11-12,10,25.091,SFO,@,DAL,W 38-20,*,20,30,66.67,305,2,0,122.2,2,5,10.17,11.50,3,6,2.00,1,1,6
22,1995,1995-11-20,11,25.099,SFO,@,MIA,W 44-20,*,31,41,75.61,382,4,0,136.4,1,6,9.32,11.27,1,3,3.00,0,0,0
23,1995,1995-11-26,12,25.105,SFO,,STL,W 41-13,,5,8,62.50,44,0,0,77.1,1,1,5.50,5.50,5,0,0.00,0,0,0
24,1995,1995-12-03,13,25.112,SFO,,BUF,W 27-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
25,1995,1995-12-10,14,25.119,SFO,@,CAR,W 31-10,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0,0,0
26,1995,1995-12-18,15,25.127,SFO,,MIN,W 37-30,,0,0,,0,0,0,,0,,,,0,0,,0,,
