ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-09-10,1,22.164,RAM,@,ATL,W 31-21,
2,1989,1989-09-17,2,22.171,RAM,,IND,W 31-17,
3,1989,1989-09-24,3,22.178,RAM,,GNB,W 41-38,
4,1989,1989-10-01,4,22.185,RAM,@,SFO,W 13-12,
5,1989,1989-10-08,5,22.192,RAM,,ATL,W 26-14,
6,1989,1989-10-16,6,22.200,RAM,@,BUF,L 20-23,
7,1989,1989-10-22,7,22.206,RAM,,NOR,L 21-40,
8,1989,1989-10-29,8,22.213,RAM,@,CHI,L 10-20,
9,1989,1989-11-05,9,22.220,RAM,@,MIN,L 21-23,
10,1989,1989-11-12,10,22.227,RAM,,NYG,W 31-10,
11,1989,1989-11-19,11,22.234,RAM,,PHO,W 37-14,1.0
12,1989,1989-11-26,12,22.241,RAM,@,NOR,W 20-17,
13,1989,1989-12-03,13,22.248,RAM,@,DAL,W 35-31,
14,1989,1989-12-11,14,22.256,RAM,,SFO,L 27-30,
15,1989,1989-12-17,15,22.262,RAM,,NYJ,W 38-14,1.0
16,1989,1989-12-24,16,22.269,RAM,@,NWE,W 24-20,
17,1990,1990-09-09,1,23.163,RAM,@,GNB,L 24-36,1.0
18,1990,1990-09-16,2,23.170,RAM,@,TAM,W 35-14,
19,1990,1990-09-23,3,23.177,RAM,,PHI,L 21-27,
20,1990,1990-10-07,4,23.191,RAM,,CIN,L 31-34,
21,1990,1990-10-14,5,23.198,RAM,@,CHI,L 9-38,
22,1990,1990-10-21,6,23.205,RAM,,ATL,W 44-24,1.0
23,1990,1990-10-29,7,23.213,RAM,@,PIT,L 10-41,
24,1990,1990-11-04,8,23.219,RAM,,HOU,W 17-13,
25,1990,1990-11-11,9,23.226,RAM,,NYG,L 7-31,
26,1990,1990-11-18,10,23.233,RAM,,DAL,L 21-24,
27,1990,1990-11-25,11,23.240,RAM,@,SFO,W 28-17,
28,1990,1990-12-02,12,23.247,RAM,@,CLE,W 38-23,
29,1990,1990-12-09,13,23.254,RAM,,NOR,L 20-24,
30,1990,1990-12-17,14,23.262,RAM,,SFO,L 10-26,
31,1990,1990-12-23,15,23.268,RAM,@,ATL,L 13-20,
32,1990,1990-12-31,16,23.276,RAM,@,NOR,L 17-20,
