ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
39,1955,1955-10-30,6,27.003,NYG,,WAS,W 35-7,1,35,35.00,1,1,7,7.00,0,0,0,,0,0,,,,,,,1,
40,1955,1955-11-06,7,27.010,NYG,@,CLE,L 14-24,3,98,32.67,1,3,10,3.33,0,0,0,,0,0,,,,,,,1,
41,1955,1955-11-13,8,27.017,NYG,,BAL,W 17-7,4,71,17.75,0,0,0,,0,0,0,,0,0,,,,,,,0,
42,1955,1955-11-20,9,27.024,NYG,,PHI,W 31-7,1,22,22.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
43,1955,1955-11-27,10,27.031,NYG,,CLE,T 35-35,6,69,11.50,1,4,34,8.50,0,0,0,,0,0,,,,,,,1,
44,1955,1955-12-04,11,27.038,NYG,@,WAS,W 27-20,1,26,26.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
45,1955,1955-12-11,12,27.045,NYG,@,DET,W 24-19,1,7,7.00,0,1,-5,-5.00,0,0,0,,0,0,,,,,,,0,
46,1956,1956-09-30,1,27.339,NYG,@,SFO,W 38-21,2,16,8.00,0,1,1,1.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,
47,1956,1956-10-07,2,27.346,NYG,@,CRD,L 27-35,2,43,21.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
48,1956,1956-10-21,4,27.360,NYG,,PIT,W 38-10,1,27,27.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
49,1956,1956-10-28,5,28.001,NYG,,PHI,W 20-3,1,11,11.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
50,1956,1956-11-04,6,28.008,NYG,@,PIT,W 17-14,4,45,11.25,1,0,0,,0,0,0,,0,0,,,,,,,1,
51,1956,1956-11-11,7,28.015,NYG,,CRD,W 23-10,3,40,13.33,0,0,0,,0,0,0,,0,0,,,,,,,0,
52,1956,1956-11-18,8,28.022,NYG,@,WAS,L 7-33,4,78,19.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
53,1956,1956-11-25,9,28.029,NYG,,CHI,T 17-17,3,47,15.67,1,1,1,1.00,0,0,0,,0,0,,,,,,,1,
54,1956,1956-12-02,10,28.036,NYG,,WAS,W 28-14,5,56,11.20,0,1,3,3.00,0,0,0,,0,0,,,,,,,0,
55,1956,1956-12-09,11,28.043,NYG,,CLE,L 7-24,1,21,21.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
56,1956,1956-12-15,12,28.049,NYG,@,PHI,W 21-7,2,21,10.50,1,0,0,,0,0,0,,0,0,,,,,,,1,
57,1957,1957-09-29,1,28.337,NYG,@,CLE,L 3-6,1,24,24.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
58,1957,1957-10-05,2,28.343,NYG,@,PHI,W 24-20,2,23,11.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
59,1957,1957-10-13,3,28.351,NYG,@,WAS,W 24-20,1,19,19.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
60,1957,1957-10-20,4,28.358,NYG,,PIT,W 35-0,2,21,10.50,1,0,0,,0,0,0,,0,0,,,,,,,1,
61,1957,1957-10-27,5,29.000,NYG,,WAS,L 14-31,4,49,12.25,0,0,0,,0,0,0,,0,0,,,,,,,0,
62,1957,1957-11-03,6,29.007,NYG,@,GNB,W 31-17,2,30,15.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
63,1957,1957-11-10,7,29.014,NYG,,CRD,W 27-14,2,26,13.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
64,1957,1957-11-17,8,29.021,NYG,,PHI,W 13-0,4,42,10.50,0,1,13,13.00,0,0,0,,0,0,,,,,,,0,
65,1957,1957-11-24,9,29.028,NYG,@,CRD,W 28-21,1,33,33.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
66,1957,1957-12-01,10,29.035,NYG,,SFO,L 17-27,2,29,14.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
67,1957,1957-12-07,11,29.041,NYG,@,PIT,L 10-21,1,9,9.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
68,1957,1957-12-15,12,29.049,NYG,,CLE,L 28-34,3,53,17.67,0,0,0,,0,0,0,,0,0,,,,,,,0,
69,1958,1958-09-28,1,29.336,NYG,@,CRD,W 37-7,1,10,10.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
70,1958,1958-10-05,2,29.343,NYG,@,PHI,L 24-27,2,23,11.50,1,0,0,,0,0,0,,0,0,,,,,,,1,
71,1958,1958-11-09,7,30.013,NYG,,BAL,W 24-21,2,39,19.50,1,0,0,,0,0,0,,0,0,,,,,,,1,
72,1958,1958-11-16,8,30.020,NYG,@,PIT,L 10-31,1,16,16.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
73,1958,1958-11-23,9,30.027,NYG,,WAS,W 30-0,1,44,44.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
74,1958,1958-11-30,10,30.034,NYG,,PHI,W 24-10,2,27,13.50,1,0,0,,0,0,0,,0,0,,,,,,,1,
75,1958,1958-12-07,11,30.041,NYG,@,DET,W 19-17,1,37,37.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
76,1958,1958-12-14,12,30.048,NYG,,CLE,W 13-10,2,48,24.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
77,1959,1959-09-26,1,30.334,NYG,@,RAM,W 23-21,2,20,10.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
78,1959,1959-10-04,2,30.342,NYG,@,PHI,L 21-49,3,30,10.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
79,1959,1959-10-11,3,30.349,NYG,@,CLE,W 10-6,1,13,13.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
80,1959,1959-10-18,4,30.356,NYG,,PHI,W 24-7,4,38,9.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
81,1959,1959-11-01,6,31.005,NYG,,GNB,W 20-3,0,1,,0,0,0,,0,0,0,,0,0,,,,,,,0,
82,1959,1959-11-08,7,31.012,NYG,,CRD,W 9-3,2,17,8.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
83,1959,1959-11-15,8,31.019,NYG,,PIT,L 9-14,1,18,18.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
84,1959,1959-11-22,9,31.026,NYG,@,CRD,W 30-20,3,36,12.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
85,1959,1959-11-29,10,31.033,NYG,,WAS,W 45-14,1,2,2.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
86,1959,1959-12-06,11,31.040,NYG,,CLE,W 48-7,3,79,26.33,1,0,0,,0,0,0,,0,0,,,,,,,1,
87,1959,1959-12-13,12,31.047,NYG,@,WAS,W 24-10,5,108,21.60,1,0,0,,0,0,0,,0,0,,,,,,,1,
88,1960,1960-09-25,1,31.334,NYG,@,SFO,W 21-19,3,36,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
89,1960,1960-10-02,2,31.341,NYG,@,STL,W 35-14,9,135,15.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
90,1960,1960-10-09,3,31.348,NYG,@,PIT,W 19-17,7,116,16.57,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
91,1960,1960-10-16,4,31.355,NYG,,WAS,T 24-24,4,72,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
92,1960,1960-10-30,5,32.003,NYG,,STL,L 13-20,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
93,1960,1960-11-06,6,32.010,NYG,@,CLE,W 17-13,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
94,1960,1960-11-20,8,32.024,NYG,,PHI,L 10-17,2,63,31.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
95,1960,1960-11-27,9,32.031,NYG,@,PHI,L 23-31,4,124,31.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
96,1960,1960-12-04,10,32.038,NYG,,DAL,T 31-31,3,69,23.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
97,1960,1960-12-11,11,32.045,NYG,@,WAS,W 17-3,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
98,1960,1960-12-18,12,32.052,NYG,,CLE,L 34-48,4,80,20.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
99,1961,1961-09-17,1,32.325,NYG,,STL,L 10-21,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
100,1961,1961-09-24,2,32.332,NYG,@,PIT,W 17-14,5,68,13.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
101,1961,1961-10-01,3,32.339,NYG,@,WAS,W 24-21,7,105,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
102,1961,1961-10-08,4,32.346,NYG,@,STL,W 24-9,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
103,1961,1961-10-15,5,32.353,NYG,@,DAL,W 31-10,4,76,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
104,1961,1961-10-22,6,32.360,NYG,,RAM,W 24-14,1,10,10.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
105,1961,1961-10-29,7,33.002,NYG,,DAL,L 16-17,4,69,17.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
106,1961,1961-11-05,8,33.009,NYG,,WAS,W 53-0,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
107,1961,1961-11-12,9,33.016,NYG,,PHI,W 38-21,3,57,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
108,1961,1961-11-19,10,33.023,NYG,,PIT,W 42-21,6,129,21.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
109,1961,1961-11-26,11,33.030,NYG,@,CLE,W 37-21,5,58,11.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
110,1961,1961-12-03,12,33.037,NYG,@,GNB,L 17-20,4,89,22.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
111,1961,1961-12-10,13,33.044,NYG,@,PHI,W 28-24,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
112,1961,1961-12-17,14,33.051,NYG,,CLE,T 7-7,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
