ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1980,1980-09-07,1,25.156,MIA,@,BUF,L 7-17,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1980,1980-09-14,2,25.163,MIA,,CIN,W 17-16,,,,,,,,,,,,,,,,,,
3,1980,1980-09-21,3,25.170,MIA,@,ATL,W 20-17,2,37,18.50,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
4,1980,1980-09-28,4,25.177,MIA,,NOR,W 21-16,0,0,,0,1,5,5.00,0,1,19,19.00,0,0,0,,0,0,0
5,1980,1980-10-05,5,25.184,MIA,,BAL,L 17-30,4,44,11.00,1,0,0,,0,1,22,22.00,0,0,0,,0,1,6
6,1980,1980-10-12,6,25.191,MIA,@,NWE,L 0-34,4,9,2.25,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
7,1980,1980-10-19,7,25.198,MIA,,BUF,W 17-14,,,,,,,,,,,,,,,,,,
8,1980,1980-10-27,8,25.206,MIA,@,NYJ,L 14-17,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1980,1980-11-02,9,25.212,MIA,@,OAK,L 10-16,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
10,1980,1980-11-09,10,25.219,MIA,@,RAM,W 35-14,0,0,,0,0,0,,0,2,32,16.00,0,0,0,,0,0,0
11,1980,1980-11-16,11,25.226,MIA,,SFO,W 17-13,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1980,1980-11-20,12,25.230,MIA,,SDG,L 24-27,4,23,5.75,0,1,1,1.00,0,3,36,12.00,0,0,0,,0,0,0
13,1980,1980-11-30,13,25.240,MIA,@,PIT,L 10-23,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
14,1980,1980-12-08,14,25.248,MIA,,NWE,W 16-13,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1980,1980-12-14,15,25.254,MIA,@,BAL,W 24-14,0,0,,0,0,0,,0,0,0,,0,5,33,6.60,0,0,0
16,1980,1980-12-20,16,25.260,MIA,,NYJ,L 17-24,4,22,5.50,0,1,3,3.00,0,0,0,,0,2,2,1.00,0,0,0
17,1981,1981-09-20,3,26.169,MIA,@,HOU,W 16-10,2,18,9.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
18,1981,1981-09-27,4,26.176,MIA,@,BAL,W 31-28,1,14,14.00,1,1,6,6.00,0,0,0,,0,0,0,,0,1,6
19,1981,1981-10-04,5,26.183,MIA,,NYJ,T 28-28,1,-1,-1.00,0,1,20,20.00,0,0,0,,0,0,0,,0,0,0
20,1981,1981-10-12,6,26.191,MIA,@,BUF,L 21-31,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1981,1981-10-18,7,26.197,MIA,,WAS,W 13-10,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1981,1981-10-25,8,26.204,MIA,@,DAL,L 27-28,0,0,,0,0,0,,0,0,0,,0,,,,,0,
23,1981,1981-11-01,9,26.211,MIA,,BAL,W 27-10,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
24,1981,1981-11-08,10,26.218,MIA,@,NWE,W 30-27,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1981,1981-11-15,11,26.225,WAS,@,NYG,W 30-27,0,0,,0,0,0,,0,,,,,,,,,0,
26,1981,1981-11-22,12,26.232,WAS,@,DAL,L 10-24,3,26,8.67,1,2,18,9.00,0,0,0,,0,0,0,,0,1,6
27,1981,1981-11-29,13,26.239,WAS,@,BUF,L 14-21,0,0,,0,0,0,,0,,,,,,,,,0,
28,1981,1981-12-06,14,26.246,WAS,,PHI,W 15-13,0,0,,0,0,0,,0,,,,,,,,,0,
29,1981,1981-12-13,15,26.253,WAS,,BAL,W 38-14,0,0,,0,5,12,2.40,0,0,0,,0,0,0,,0,0,0
30,1981,1981-12-20,16,26.260,WAS,@,RAM,W 30-7,2,29,14.50,0,10,43,4.30,0,0,0,,0,0,0,,0,0,0
31,1982,1982-11-21,3,27.231,WAS,@,NYG,W 27-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
32,1982,1982-11-28,4,27.238,WAS,,PHI,W 13-9,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1982,1982-12-05,5,27.245,WAS,,DAL,L 10-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
34,1982,1982-12-12,6,27.252,WAS,@,STL,W 12-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
35,1982,1982-12-19,7,27.259,WAS,,NYG,W 15-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
36,1982,1982-12-26,8,27.266,WAS,@,NOR,W 27-10,0,0,,0,1,5,5.00,0,1,21,21.00,0,0,0,,0,0,0
37,1982,1983-01-02,9,27.273,WAS,,STL,W 28-0,1,36,36.00,0,0,0,,0,0,0,,0,5,34,6.80,0,0,0
38,1983,1983-09-05,1,28.154,WAS,,DAL,L 30-31,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
39,1983,1983-09-11,2,28.160,WAS,@,PHI,W 23-13,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
40,1983,1983-09-18,3,28.167,WAS,,KAN,W 27-12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
41,1983,1983-09-25,4,28.174,WAS,@,SEA,W 27-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
42,1983,1983-10-02,5,28.181,WAS,,RAI,W 37-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
43,1983,1983-10-09,6,28.188,WAS,@,STL,W 38-14,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1983,1983-10-17,7,28.196,WAS,@,GNB,L 47-48,2,66,33.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1983,1983-10-23,8,28.202,WAS,,DET,W 38-17,5,67,13.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1983,1983-10-31,9,28.210,WAS,@,SDG,W 27-24,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1983,1983-11-06,10,28.216,WAS,,STL,W 45-7,0,0,,0,10,44,4.40,1,0,0,,0,0,0,,0,1,6
48,1983,1983-11-13,11,28.223,WAS,@,NYG,W 33-17,1,17,17.00,0,0,0,,0,0,0,,0,1,12,12.00,0,0,0
49,1983,1983-11-20,12,28.230,WAS,@,RAM,W 42-20,1,14,14.00,0,0,0,,0,1,0,0.00,0,0,0,,0,0,0
50,1983,1983-11-27,13,28.237,WAS,,PHI,W 28-24,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
51,1983,1983-12-04,14,28.244,WAS,,ATL,W 37-21,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
52,1983,1983-12-11,15,28.251,WAS,@,DAL,W 31-10,0,0,,0,4,9,2.25,0,0,0,,0,0,0,,0,0,0
53,1983,1983-12-17,16,28.257,WAS,,NYG,W 31-22,1,5,5.00,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
