ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
51,2016,2016-10-16,6,26.038,OAK,,KAN,L 10-26,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,0.0,0,0
52,2016,2016-10-23,7,26.045,OAK,@,JAX,W 33-16,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
53,2016,2016-10-30,8,26.052,OAK,@,TAM,W 30-24,,3,3,36,12.00,1,100.0%,12.00,0,0,,0,1,6,0.0,0,0
54,2016,2016-11-06,9,26.059,OAK,,DEN,W 30-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
55,2016,2016-11-21,10,26.074,OAK,,HOU,W 27-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
56,2016,2016-11-27,11,26.080,OAK,,CAR,W 35-32,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,0.0,0,0
57,2016,2016-12-04,12,26.087,OAK,,BUF,W 38-24,,5,3,57,19.00,0,60.0%,11.40,0,0,,0,0,0,0.0,0,0
58,2016,2016-12-08,13,26.091,OAK,@,KAN,L 13-21,,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,0.0,0,0
59,2016,2016-12-18,14,26.101,OAK,@,SDG,W 19-16,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
60,2016,2016-12-24,15,26.107,OAK,,IND,W 33-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
61,2016,2017-01-01,16,26.115,OAK,@,DEN,L 6-24,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,0.0,0,0
