ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,22.331,TAM,@,CHI,L 28-38,,,,,,,,
2,1985,1985-09-15,2,22.338,TAM,,MIN,L 16-31,,,,,,,,
3,1985,1985-09-22,3,22.345,TAM,@,NOR,L 13-20,,,,,,,,
4,1985,1985-09-29,4,22.352,TAM,@,DET,L 9-30,,,,,,,,
5,1985,1985-10-06,5,22.359,TAM,,CHI,L 19-27,,,,,,,,
6,1985,1985-10-13,6,23.001,TAM,,RAM,L 27-31,,,,,,,,
7,1985,1985-10-20,7,23.008,TAM,@,MIA,L 38-41,,,,,,,,
8,1985,1985-10-27,8,23.015,TAM,,NWE,L 14-32,0,0,,0,1.0,0,0,0
9,1985,1985-11-03,9,23.022,TAM,@,NYG,L 20-22,,,,,,,,
10,1985,1985-11-10,10,23.029,TAM,,STL,W 16-0,,,,,,,,
11,1985,1985-11-17,11,23.036,TAM,@,NYJ,L 28-62,,,,,,,,
12,1985,1985-11-24,12,23.043,TAM,,DET,W 19-16,0,0,,0,0.0,1,0,0
13,1985,1985-12-01,13,23.050,TAM,@,GNB,L 0-21,,,,,,,,
14,1985,1985-12-08,14,23.057,TAM,@,MIN,L 7-26,,,,,,,,
15,1985,1985-12-15,15,23.064,TAM,,IND,L 23-31,,,,,,,,
16,1985,1985-12-22,16,23.071,TAM,,GNB,L 17-20,,,,,,,,
17,1986,1986-09-07,1,23.330,TAM,,SFO,L 7-31,0,0,,0,,,,
18,1986,1986-09-14,2,23.337,TAM,,MIN,L 10-23,0,0,,0,,,,
19,1986,1986-09-21,3,23.344,TAM,@,DET,W 24-20,0,0,,0,,,,
20,1986,1986-09-28,4,23.351,TAM,,ATL,L 20-23,0,0,,0,,,,
21,1986,1986-10-05,5,23.358,TAM,@,RAM,L 20-26,0,0,,0,,,,
22,1986,1986-10-12,6,24.000,TAM,,STL,L 19-30,0,0,,0,,,,
23,1986,1986-10-19,7,24.007,TAM,@,NOR,L 7-38,0,0,,0,,,,
24,1986,1986-10-26,8,24.014,TAM,@,KAN,L 20-27,1,0,0.00,0,0.0,0,0,0
25,1986,1986-11-02,9,24.021,TAM,,BUF,W 34-28,0,0,,0,,,,
26,1986,1986-11-09,10,24.028,TAM,,CHI,L 3-23,0,0,,0,,,,
27,1986,1986-11-16,11,24.035,TAM,@,GNB,L 7-31,0,0,,0,,,,
28,1986,1986-11-23,12,24.042,TAM,,DET,L 17-38,0,0,,0,,,,
29,1986,1986-11-30,13,24.049,TAM,@,MIN,L 13-45,0,0,,0,,,,
30,1986,1986-12-07,14,24.056,TAM,@,CHI,L 14-48,0,0,,0,,,,
31,1986,1986-12-14,15,24.063,TAM,,GNB,L 7-21,0,0,,0,,,,
32,1986,1986-12-21,16,24.070,TAM,@,STL,L 17-21,0,0,,0,0.5,0,0,0
33,1987,1987-09-13,1,24.336,TAM,,ATL,W 48-10,,,,,,,,
34,1987,1987-09-20,2,24.343,TAM,@,CHI,L 3-20,,,,,,,,
