ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1966,1966-10-23,7,22.143,DET,@,SFO,L 24-27,3,3,100.0,1,4,25.0,0,6
2,1966,1966-11-06,9,22.157,DET,@,CHI,T 10-10,1,1,100.0,,2,0.0,0,1
3,1966,1966-11-13,10,22.164,DET,@,MIN,W 32-31,2,2,100.0,6,8,75.0,0,20
4,1966,1966-11-20,11,22.171,DET,,BAL,W 20-14,2,2,100.0,2,2,100.0,0,8
5,1966,1966-11-24,12,22.175,DET,,SFO,L 14-41,2,2,100.0,,,,0,2
6,1966,1966-12-04,13,22.185,DET,@,RAM,L 3-23,,,,1,2,50.0,0,3
7,1966,1966-12-11,14,22.192,DET,,MIN,L 16-28,1,1,100.0,3,4,75.0,0,10
8,1967,1967-09-24,2,23.114,DET,,CLE,W 31-14,4,4,100.0,1,1,100.0,0,7
9,1967,1967-10-01,3,23.121,DET,@,STL,L 28-38,4,4,100.0,,,,0,4
10,1967,1967-10-15,5,23.135,DET,@,CHI,L 3-14,,,,,1,0.0,0,0
11,1967,1967-10-29,7,23.149,DET,@,SFO,W 45-3,6,6,100.0,1,1,100.0,0,9
12,1967,1967-11-05,8,23.156,DET,,CHI,L 13-27,1,2,50.0,,1,0.0,0,1
13,1967,1967-12-03,12,23.184,DET,,PIT,L 14-24,1,1,100.0,,1,0.0,0,1
14,1967,1967-12-10,13,23.191,DET,@,NYG,W 30-7,4,4,100.0,,1,0.0,0,4
15,1967,1967-12-17,14,23.198,DET,,MIN,W 14-3,2,2,100.0,,,,0,2
16,1970,1970-09-27,2,26.117,MIA,@,HOU,W 20-10,2,2,100.0,2,3,66.7,0,8
17,1970,1970-10-03,3,26.123,MIA,,OAK,W 20-13,2,2,100.0,2,3,66.7,0,8
18,1970,1970-10-10,4,26.130,MIA,@,NYJ,W 20-6,2,2,100.0,2,3,66.7,0,8
19,1970,1970-10-18,5,26.138,MIA,@,BUF,W 33-14,3,3,100.0,4,4,100.0,0,15
20,1970,1970-11-01,7,26.152,MIA,@,BAL,L 0-35,,,,,1,0.0,0,0
21,1970,1970-11-08,8,26.159,MIA,@,PHI,L 17-24,2,2,100.0,1,2,50.0,0,5
22,1970,1970-11-15,9,26.166,MIA,,NOR,W 21-10,3,3,100.0,,1,0.0,0,3
23,1970,1970-11-22,10,26.173,MIA,,BAL,W 34-17,4,4,100.0,2,2,100.0,0,10
24,1970,1970-11-30,11,26.181,MIA,@,ATL,W 20-7,2,2,100.0,2,3,66.7,0,8
25,1970,1970-12-06,12,26.187,MIA,,BOS,W 37-20,4,4,100.0,3,3,100.0,0,13
26,1970,1970-12-13,13,26.194,MIA,,NYJ,W 16-10,1,1,100.0,3,3,100.0,0,10
