ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1988,1988-09-25,4,25.359,WAS,@,PHO,L 21-30,*,26,41,63.41,303,3,1,99.9,4,21,7.39,7.76,0,0,,0,0,0
2,1988,1988-10-02,5,26.000,WAS,,NYG,L 23-24,*,16,27,59.26,282,2,1,104.2,3,31,10.44,10.26,1,3,3.00,0,0,0
3,1988,1988-10-09,6,26.007,WAS,@,DAL,W 35-17,*,13,21,61.90,187,3,0,130.4,2,17,8.90,11.76,4,17,4.25,1,1,6
4,1988,1988-10-16,7,26.014,WAS,,PHO,W 33-17,*,15,27,55.56,303,4,1,119.3,2,14,11.22,12.52,1,-1,-1.00,0,0,0
5,1988,1988-10-30,9,26.028,WAS,@,HOU,L 17-41,,8,12,66.67,66,1,0,108.3,0,0,5.50,7.17,0,0,,0,0,0
6,1988,1988-11-13,11,26.042,WAS,,CHI,L 14-34,,14,33,42.42,257,2,4,50.5,2,21,7.79,3.55,2,11,5.50,0,0,0
7,1988,1988-11-27,13,26.056,WAS,,CLE,L 13-17,*,11,24,45.83,135,1,2,42.9,1,11,5.63,2.71,1,1,1.00,0,0,0
8,1988,1988-12-04,14,26.063,WAS,@,PHI,W 20-19,*,8,17,47.06,123,1,3,51.5,0,0,7.24,0.47,0,0,,0,0,0
9,1988,1988-12-11,15,26.070,WAS,,DAL,L 17-24,,3,6,50.00,74,1,1,95.1,0,0,12.33,8.17,0,0,,0,0,0
10,1989,1989-09-11,1,26.344,WAS,,NYG,L 24-27,*,22,32,68.75,349,2,1,112.6,1,4,10.91,10.75,0,0,,0,0,0
11,1989,1989-09-17,2,26.350,WAS,,PHI,L 37-42,*,12,23,52.17,288,4,2,101.0,2,16,12.52,12.09,0,0,,0,0,0
12,1989,1989-09-24,3,26.357,WAS,@,DAL,W 30-7,*,15,37,40.54,216,0,0,60.2,1,8,5.84,5.84,1,9,9.00,0,0,0
13,1989,1989-10-01,4,26.364,WAS,@,NOR,W 16-14,*,15,28,53.57,216,0,1,64.0,0,0,7.71,6.11,3,-2,-0.67,0,0,0
14,1989,1989-10-08,5,27.006,WAS,,PHO,W 30-28,*,23,42,54.76,333,3,1,94.6,0,0,7.93,8.29,1,15,15.00,0,0,0
15,1989,1989-10-15,6,27.013,WAS,@,NYG,L 17-20,*,19,30,63.33,205,2,0,105.6,1,11,6.83,8.17,1,7,7.00,0,0,0
16,1989,1989-10-22,7,27.020,WAS,,TAM,W 32-28,*,24,36,66.67,221,2,1,90.2,2,12,6.14,6.00,5,9,1.80,0,0,0
17,1989,1989-10-29,8,27.027,WAS,@,RAI,L 24-37,*,27,53,50.94,364,1,3,55.9,5,29,6.87,4.70,1,4,4.00,0,0,0
18,1989,1989-11-20,11,27.049,WAS,,DEN,L 10-14,*,15,29,51.72,146,0,0,66.2,0,0,5.03,5.03,2,4,2.00,0,0,0
19,1989,1989-11-26,12,27.055,WAS,,CHI,W 38-14,*,30,47,63.83,401,4,1,110.3,2,11,8.53,9.28,3,-3,-1.00,0,0,0
20,1989,1989-12-03,13,27.062,WAS,@,PHO,W 29-10,*,16,22,72.73,153,0,0,91.7,1,7,6.95,6.95,1,-3,-3.00,0,0,0
21,1989,1989-12-10,14,27.069,WAS,,SDG,W 26-21,*,23,39,58.97,302,2,1,89.9,0,0,7.74,7.62,4,7,1.75,0,0,0
22,1989,1989-12-17,15,27.076,WAS,@,ATL,W 31-30,*,17,27,62.96,284,1,1,95.3,1,10,10.52,9.59,4,9,2.25,1,1,6
23,1989,1989-12-23,16,27.082,WAS,@,SEA,W 29-0,*,22,31,70.97,290,1,1,97.5,0,0,9.35,8.55,0,0,,0,0,0
24,1990,1990-09-09,1,27.342,WAS,,PHO,W 31-0,*,17,31,54.84,240,3,0,112.3,1,11,7.74,9.68,0,0,,0,0,0
25,1990,1990-09-16,2,27.349,WAS,@,SFO,L 13-26,*,17,37,45.95,241,1,0,76.5,0,0,6.51,7.05,2,-2,-1.00,0,0,0
26,1990,1990-09-23,3,27.356,WAS,,DAL,W 19-15,*,8,17,47.06,97,0,0,65.1,0,0,5.71,5.71,0,0,,0,0,0
27,1990,1990-11-18,10,28.047,WAS,,NOR,W 31-17,*,26,38,68.42,311,4,0,128.3,0,0,8.18,10.29,2,-5,-2.50,0,0,0
28,1990,1990-11-22,11,28.051,WAS,@,DAL,L 17-27,*,26,54,48.15,267,1,1,61.3,2,6,4.94,4.48,0,0,,0,0,0
29,1990,1990-12-02,12,28.061,WAS,,MIA,W 42-20,*,21,28,75.00,245,3,1,121.9,0,0,8.75,9.29,4,8,2.00,0,0,0
30,1990,1990-12-09,13,28.068,WAS,,CHI,W 10-9,*,12,25,48.00,148,1,5,40.5,2,11,5.92,-2.28,0,0,,0,0,0
31,1990,1990-12-15,14,28.074,WAS,@,NWE,W 25-10,*,5,11,45.45,100,0,1,40.0,0,0,9.09,5.00,2,-2,-1.00,0,0,0
32,1990,1990-12-22,15,28.081,WAS,@,IND,L 28-35,*,18,37,48.65,249,2,2,66.2,1,5,6.73,5.38,1,2,2.00,0,0,0
33,1990,1990-12-30,16,28.089,WAS,,BUF,W 29-14,*,16,26,61.54,172,1,1,77.7,0,0,6.62,5.65,4,3,0.75,0,0,0
34,1991,1991-09-01,1,28.334,WAS,,DET,W 45-0,*,15,19,78.95,183,2,1,120.0,0,0,9.63,9.37,1,11,11.00,0,0,0
35,1991,1991-09-09,2,28.342,WAS,@,DAL,W 33-31,*,14,26,53.85,203,2,1,89.1,1,11,7.81,7.62,2,-1,-0.50,0,0,0
36,1991,1991-09-15,3,28.348,WAS,,PHO,W 34-0,*,15,23,65.22,181,1,0,103.7,0,0,7.87,8.74,0,0,,0,0,0
37,1991,1991-09-22,4,28.355,WAS,@,CIN,W 34-27,*,15,23,65.22,217,0,1,77.6,1,5,9.43,7.48,3,-2,-0.67,0,0,0
38,1991,1991-09-30,5,28.363,WAS,,PHI,W 23-0,*,13,23,56.52,204,1,2,64.4,2,20,8.87,5.83,2,-1,-0.50,0,0,0
39,1991,1991-10-06,6,29.004,WAS,@,CHI,W 20-7,*,18,31,58.06,168,2,1,81.1,0,0,5.42,5.26,1,1,1.00,0,0,0
40,1991,1991-10-13,7,29.011,WAS,,CLE,W 42-17,*,16,22,72.73,190,1,0,113.8,0,0,8.64,9.55,1,-2,-2.00,0,0,0
41,1991,1991-10-27,8,29.025,WAS,@,NYG,W 17-13,*,12,25,48.00,159,2,1,78.6,0,0,6.36,6.16,1,-1,-1.00,0,0,0
42,1991,1991-11-03,9,29.032,WAS,,HOU,W 16-13,*,21,34,61.76,195,0,1,65.2,0,0,5.74,4.41,2,-1,-0.50,0,0,0
43,1991,1991-11-10,10,29.039,WAS,,ATL,W 56-17,*,16,31,51.61,442,6,0,136.8,0,0,14.26,18.13,1,4,4.00,1,1,6
44,1991,1991-11-17,11,29.046,WAS,@,PIT,W 41-14,*,21,28,75.00,325,2,0,136.8,0,0,11.61,13.04,0,0,,0,0,0
45,1991,1991-11-24,12,29.053,WAS,,DAL,L 21-24,*,17,33,51.52,212,1,1,69.3,0,0,6.42,5.67,0,0,,0,0,0
46,1991,1991-12-01,13,29.060,WAS,@,RAM,W 27-6,*,15,24,62.50,269,3,1,123.1,0,0,11.21,11.83,0,0,,0,0,0
47,1991,1991-12-08,14,29.067,WAS,@,PHO,W 20-14,*,22,33,66.67,256,2,0,110.2,1,7,7.76,8.97,1,-2,-2.00,0,0,0
48,1991,1991-12-15,15,29.074,WAS,,NYG,W 34-17,*,9,19,47.37,230,3,0,131.6,1,6,12.11,15.26,0,0,,0,0,0
49,1991,1991-12-22,16,29.081,WAS,@,PHI,L 22-24,*,10,27,37.04,130,0,1,37.6,1,10,4.81,3.15,0,0,,0,0,0
50,1992,1992-09-07,1,29.341,WAS,@,DAL,L 10-23,*,20,38,52.63,204,1,0,77.1,2,19,5.37,5.89,1,0,0.00,0,0,0
51,1992,1992-09-13,2,29.347,WAS,,ATL,W 24-17,*,18,28,64.29,181,2,1,91.5,1,12,6.46,6.29,2,1,0.50,0,0,0
52,1992,1992-09-20,3,29.354,WAS,,DET,W 13-10,*,14,24,58.33,136,0,3,34.7,1,8,5.67,0.04,0,0,,0,0,0
53,1992,1992-10-04,4,30.002,WAS,@,PHO,L 24-27,*,12,28,42.86,258,1,3,48.5,0,0,9.21,5.11,0,0,,0,0,0
54,1992,1992-10-12,5,30.010,WAS,,DEN,W 34-3,*,16,26,61.54,245,1,0,105.4,0,0,9.42,10.19,7,-4,-0.57,2,2,12
55,1992,1992-10-18,6,30.016,WAS,,PHI,W 16-12,*,14,24,58.33,240,1,1,88.9,2,18,10.00,8.96,3,2,0.67,0,0,0
56,1992,1992-10-25,7,30.023,WAS,@,MIN,W 15-13,*,18,32,56.25,148,0,1,55.2,2,12,4.63,3.22,3,11,3.67,0,0,0
57,1992,1992-11-01,8,30.030,WAS,,NYG,L 7-24,*,14,31,45.16,187,0,0,64.9,1,9,6.03,6.03,0,0,,0,0,0
