ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,22.229,TAM,@,MIN,L 10-17,0,0,,0,,,,
2,1982,1982-09-19,2,22.236,TAM,,WAS,L 13-21,0,0,,0,,,,
3,1982,1982-11-21,3,22.299,TAM,@,DAL,L 9-14,0,0,,0,,,,
4,1982,1982-11-29,4,22.307,TAM,,MIA,W 23-17,0,0,,0,,,,
5,1982,1982-12-05,5,22.313,TAM,@,NOR,W 13-10,0,0,,0,,,,
6,1982,1982-12-12,6,22.320,TAM,@,NYJ,L 17-32,0,0,,0,,,,
7,1982,1982-12-19,7,22.327,TAM,,BUF,W 24-23,0,0,,0,,,,
8,1982,1982-12-26,8,22.334,TAM,,DET,W 23-21,0,0,,0,,,,
9,1982,1983-01-02,9,22.341,TAM,,CHI,W 26-23,1,0,0.00,0,0.0,0,0,0
10,1983,1983-09-04,1,23.221,TAM,,DET,L 0-11,,,,,,,,
11,1983,1983-09-11,2,23.228,TAM,@,CHI,L 10-17,0,0,,0,1.5,0,0,0
12,1983,1983-09-18,3,23.235,TAM,,MIN,L 16-19,,,,,,,,
13,1983,1983-09-25,4,23.242,TAM,,CIN,L 17-23,,,,,,,,
14,1983,1983-10-02,5,23.249,TAM,@,GNB,L 14-55,,,,,,,,
15,1983,1983-10-09,6,23.256,TAM,@,DAL,L 24-27,,,,,,,,
16,1983,1983-10-16,7,23.263,TAM,,STL,L 27-34,,,,,,,,
17,1983,1983-10-23,8,23.270,TAM,,NOR,L 21-24,,,,,,,,
18,1983,1983-10-30,9,23.277,TAM,@,PIT,L 12-17,,,,,,,,
19,1983,1983-11-06,10,23.284,TAM,@,MIN,W 17-12,,,,,,,,
20,1983,1983-11-13,11,23.291,TAM,@,CLE,L 0-20,,,,,,,,
21,1983,1983-11-20,12,23.298,TAM,,CHI,L 0-27,,,,,,,,
22,1983,1983-11-27,13,23.305,TAM,,HOU,W 33-24,,,,,,,,
