ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
34,1995,1995-12-11,14,25.325,MIA,,KAN,W 13-6,,8,21,2.63,0,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
35,1995,1995-12-17,15,25.331,MIA,@,BUF,L 20-23,,3,5,1.67,0,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
36,1995,1995-12-24,16,25.338,MIA,@,STL,W 41-22,,4,29,7.25,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
37,1996,1996-09-01,1,26.225,SFO,,NOR,W 27-11,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
38,1996,1996-09-22,3,26.246,SFO,@,CAR,L 7-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
39,1996,1996-09-29,4,26.253,SFO,,ATL,W 39-17,,4,14,3.50,0,2,0,0,,0,0.0%,0.00,1,1,100.00,24,1,0,158.3,0,0,24.00,44.00,0,0,,0,0,0,,0,0,0
40,1996,1996-10-06,5,26.260,SFO,@,STL,W 28-11,,13,73,5.62,1,6,5,57,11.40,0,83.3%,9.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
41,1996,1996-10-14,6,26.268,SFO,@,GNB,L 20-23,,10,27,2.70,0,5,4,15,3.75,0,80.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
42,1996,1996-10-20,7,26.274,SFO,,CIN,W 28-21,,4,13,3.25,0,11,5,31,6.20,0,45.5%,2.82,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
43,1996,1996-10-27,8,26.281,SFO,@,HOU,W 10-9,,12,23,1.92,0,5,5,61,12.20,0,100.0%,12.20,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
44,1996,1996-11-03,9,26.288,SFO,@,NOR,W 24-17,,18,90,5.00,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
45,1996,1996-11-10,10,26.295,SFO,,DAL,L 17-20,,12,55,4.58,1,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
46,1996,1996-11-17,11,26.302,SFO,,BAL,W 38-20,,17,56,3.29,1,5,5,31,6.20,0,100.0%,6.20,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
47,1996,1996-11-24,12,26.309,SFO,@,WAS,W 19-16,,13,69,5.31,0,12,11,74,6.73,0,91.7%,6.17,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
48,1996,1996-12-02,13,26.317,SFO,@,ATL,W 34-10,,12,105,8.75,0,2,2,10,5.00,1,100.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
49,1996,1996-12-08,14,26.323,SFO,,CAR,L 24-30,,6,10,1.67,0,9,5,80,16.00,0,55.6%,8.89,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
50,1996,1996-12-15,15,26.330,SFO,@,PIT,W 25-15,,11,20,1.82,0,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0,,0,,,,1,22,22.00,0,1,3,3.00,0,0,0
51,1997,1997-08-31,1,27.223,SFO,@,TAM,L 6-13,,5,19,3.80,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,1997,1997-09-07,2,27.230,SFO,@,STL,W 15-12,,7,25,3.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
53,1997,1997-09-14,3,27.237,SFO,,NOR,W 33-7,,10,43,4.30,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
54,1997,1997-09-21,4,27.244,SFO,,ATL,W 34-7,,4,21,5.25,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
55,1997,1997-09-29,5,27.252,SFO,@,CAR,W 34-21,,8,41,5.13,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
56,1997,1997-10-12,6,27.265,SFO,,STL,W 30-10,,4,3,0.75,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,1997,1997-10-19,7,27.272,SFO,@,ATL,W 35-28,,6,24,4.00,2,5,3,93,31.00,0,60.0%,18.60,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
58,1997,1997-10-26,8,27.279,SFO,@,NOR,W 23-0,,15,73,4.87,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,1997,1997-11-02,9,27.286,SFO,,DAL,W 17-10,,4,13,3.25,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,1997,1997-11-10,10,27.294,SFO,@,PHI,W 24-12,,2,10,5.00,0,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0,,0,0,0
61,1997,1997-11-16,11,27.300,SFO,,CAR,W 27-19,,6,8,1.33,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,2,110,55.00,1,0,0,,0,1,6
62,1997,1997-11-23,12,27.307,SFO,,SDG,W 17-10,,2,-3,-1.50,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,1997,1997-11-30,13,27.314,SFO,@,KAN,L 9-44,,9,28,3.11,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1997,1997-12-07,14,27.321,SFO,,MIN,W 28-17,,17,39,2.29,0,2,1,16,16.00,1,50.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
65,1997,1997-12-15,15,27.329,SFO,,DEN,W 34-17,,15,27,1.80,1,7,6,76,12.67,0,85.7%,10.86,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
66,1997,1997-12-21,16,27.335,SFO,@,SEA,L 9-38,,11,47,4.27,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1998,1998-11-01,8,28.285,SFO,@,GNB,L 22-36,,2,6,3.00,0,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,0,0
68,1998,1998-11-08,9,28.292,SFO,,CAR,W 25-23,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1998,1998-11-15,10,28.299,SFO,@,ATL,L 19-31,,1,5,5.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1998,1998-11-22,11,28.306,SFO,,NOR,W 31-20,,1,8,8.00,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,,,1,30,30.00,0,0,0,,0,0,0
71,1998,1998-11-30,12,28.314,SFO,,NYG,W 31-7,,6,14,2.33,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,,,1,14,14.00,0,0,0,,0,1,6
72,1998,1998-12-06,13,28.320,SFO,@,CAR,W 31-28,,9,68,7.56,0,3,2,29,14.50,0,66.7%,9.67,1,1,100.00,28,1,0,158.3,0,0,28.00,48.00,4,104,26.00,0,0,0,,0,0,0
73,1998,1998-12-14,14,28.328,SFO,,DET,W 35-13,,7,60,8.57,2,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0,,0,0,,,2,35,17.50,0,0,0,,0,2,12
74,1998,1998-12-20,15,28.334,SFO,@,NWE,L 21-24,,5,37,7.40,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,,,5,84,16.80,0,0,0,,0,0,0
75,1998,1998-12-27,16,28.341,SFO,,STL,W 38-19,,16,60,3.75,0,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0,,0,0,,,3,60,20.00,0,0,0,,0,0,0
76,1999,1999-09-12,1,29.235,CLE,,PIT,L 0-43,*,5,10,2.00,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
77,1999,1999-09-19,2,29.242,CLE,@,TEN,L 9-26,*,10,40,4.00,0,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
78,1999,1999-09-26,3,29.249,CLE,@,BAL,L 10-17,*,18,51,2.83,0,8,7,75,10.71,0,87.5%,9.38,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
79,1999,1999-10-03,4,29.256,CLE,,NWE,L 7-19,*,15,71,4.73,0,7,4,39,9.75,0,57.1%,5.57,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
80,1999,1999-10-10,5,29.263,CLE,,CIN,L 17-18,*,15,57,3.80,1,4,4,30,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
81,1999,1999-10-17,6,29.270,CLE,@,JAX,L 7-24,*,22,71,3.23,0,3,3,21,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
82,1999,1999-10-24,7,29.277,CLE,@,STL,L 3-34,*,6,12,2.00,0,8,6,18,3.00,0,75.0%,2.25,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
83,1999,1999-10-31,8,29.284,CLE,@,NOR,W 21-16,*,6,18,3.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
84,1999,1999-11-07,9,29.291,CLE,,BAL,L 9-41,*,6,19,3.17,0,6,5,52,10.40,1,83.3%,8.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
85,1999,1999-11-14,10,29.298,CLE,@,PIT,W 16-15,,1,3,3.00,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,,,,2,45,22.50,0,0,0,,0,0,0
86,1999,1999-11-21,11,29.305,CLE,,CAR,L 17-31,,6,22,3.67,1,11,9,79,8.78,0,81.8%,7.18,0,0,,0,0,0,,0,,,,2,43,21.50,0,0,0,,0,1,6
87,1999,1999-11-28,12,29.312,CLE,,TEN,L 21-33,,4,17,4.25,0,6,4,88,22.00,1,66.7%,14.67,0,0,,0,0,0,,0,,,,1,20,20.00,0,0,0,,0,1,6
88,1999,1999-12-05,13,29.319,CLE,@,SDG,L 10-23,*,4,21,5.25,0,5,5,43,8.60,0,100.0%,8.60,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
89,1999,1999-12-12,14,29.326,CLE,@,CIN,L 28-44,,3,5,1.67,1,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
90,1999,1999-12-19,15,29.333,CLE,,JAX,L 14-24,,4,14,3.50,1,3,2,4,2.00,0,66.7%,1.33,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,2,50,25.00,0,0,0,,0,1,6
91,1999,1999-12-26,16,29.340,CLE,,IND,L 28-29,,5,21,4.20,2,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,4,72,18.00,0,0,0,,0,2,12
92,2000,2000-12-16,15,30.331,OAK,@,SEA,L 24-27,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
93,2000,2000-12-24,16,30.339,OAK,,CAR,W 52-9,,11,51,4.64,0,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,2001,2001-10-28,6,31.281,OAK,@,PHI,W 20-10,,2,15,7.50,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,2001,2001-11-05,7,31.289,OAK,,DEN,W 38-28,,3,24,8.00,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,,,,,5,96,19.20,0,0,0,,0,0,0
96,2001,2001-11-11,8,31.295,OAK,@,SEA,L 27-34,,1,3,3.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,7,220,31.43,1,0,0,,0,1,6
97,2001,2001-11-18,9,31.302,OAK,,SDG,W 34-24,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,4,93,23.25,0,0,0,,0,0,0
98,2001,2001-11-25,10,31.309,OAK,@,NYG,W 28-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,70,23.33,0,0,0,,0,0,0
99,2001,2001-12-02,11,31.316,OAK,,ARI,L 31-34,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,7,134,19.14,0,0,0,,0,0,0
100,2001,2001-12-09,12,31.323,OAK,,KAN,W 28-26,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,150,30.00,0,0,0,,0,0,0
101,2001,2001-12-15,13,31.329,OAK,@,SDG,W 13-6,,2,4,2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,2,38,19.00,0,0,0,,0,0,0
102,2001,2001-12-22,14,31.336,OAK,,TEN,L 10-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,76,19.00,0,0,0,,0,0,0
103,2001,2001-12-30,15,31.344,OAK,@,DEN,L 17-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,98,19.60,0,0,0,,0,0,0
104,2001,2002-01-06,16,31.351,OAK,,NYJ,L 22-24,,1,2,2.00,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,4,91,22.75,0,0,0,,0,0,0
105,2002,2002-09-08,1,32.231,OAK,,SEA,W 31-17,,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,50,16.67,0,0,0,,0,0,0
106,2002,2002-09-15,2,32.238,OAK,@,PIT,W 30-17,,7,23,3.29,0,6,4,41,10.25,0,66.7%,6.83,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,119,59.50,1,0,0,,0,1,6
107,2002,2002-09-29,3,32.252,OAK,,TEN,W 52-25,,2,16,8.00,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,,,,,4,66,16.50,0,0,79,,0,0,0
108,2002,2002-10-06,4,32.259,OAK,@,BUF,W 49-31,,2,10,5.00,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,4,54,13.50,0,0,0,,0,0,0
109,2002,2002-10-13,5,32.266,OAK,@,STL,L 13-28,,2,3,1.50,0,11,9,61,6.78,1,81.8%,5.55,0,0,,0,0,0,,,,,,3,65,21.67,0,0,0,,0,1,6
110,2002,2002-10-20,6,32.273,OAK,,SDG,L 21-27,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,71,23.67,0,0,0,,0,0,0
