ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-09-10,1,23.091,NYJ,@,BUF,L 12-21,
2,2017,2017-09-17,2,23.098,NYJ,@,OAK,L 20-45,
3,2017,2017-09-24,3,23.105,NYJ,,MIA,W 20-6,
4,2017,2017-10-01,4,23.112,NYJ,,JAX,W 23-20,
5,2017,2017-10-08,5,23.119,NYJ,@,CLE,W 17-14,
6,2017,2017-10-15,6,23.126,NYJ,,NWE,L 17-24,
7,2017,2017-10-22,7,23.133,NYJ,@,MIA,L 28-31,
8,2017,2017-10-29,8,23.140,NYJ,,ATL,L 20-25,
9,2017,2017-11-02,9,23.144,NYJ,,BUF,W 34-21,
10,2017,2017-11-12,10,23.154,NYJ,@,TAM,L 10-15,
11,2017,2017-11-26,11,23.168,NYJ,,CAR,L 27-35,
12,2017,2017-12-03,12,23.175,NYJ,,KAN,W 38-31,
13,2017,2017-12-10,13,23.182,NYJ,@,DEN,L 0-23,
14,2017,2017-12-17,14,23.189,NYJ,@,NOR,L 19-31,
15,2017,2017-12-24,15,23.196,NYJ,,LAC,L 7-14,
16,2017,2017-12-31,16,23.203,NYJ,@,NWE,L 6-26,
17,2018,2018-09-10,1,24.091,NYJ,@,DET,W 48-17,
18,2018,2018-09-16,2,24.097,NYJ,,MIA,L 12-20,
19,2018,2018-09-20,3,24.101,NYJ,@,CLE,L 17-21,
