ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-09-11,1,22.299,BUF,@,KAN,W 41-7,,,,,,,,,
2,2011,2011-09-18,2,22.306,BUF,,OAK,W 38-35,,0,0,0.0,0,0,1,0,0
3,2011,2011-09-25,3,22.313,BUF,,NWE,W 34-31,,0,0,0.0,0,0,0,0,0
4,2011,2011-10-02,4,22.320,BUF,@,CIN,L 20-23,,,,,,,,,
5,2011,2011-10-09,5,22.327,BUF,,PHI,W 31-24,,,,,,,,,
6,2011,2011-10-16,6,22.334,BUF,@,NYG,L 24-27,,,,,,,,,
7,2011,2011-10-30,7,22.348,BUF,,WAS,W 23-0,,0,0,0.0,1,0,0,0,0
8,2011,2011-11-06,8,22.355,BUF,,NYJ,L 11-27,,,,,,,,,
9,2011,2011-11-13,9,22.362,BUF,@,DAL,L 7-44,,0,0,0.0,3,2,0,0,0
10,2011,2011-11-20,10,23.004,BUF,@,MIA,L 8-35,*,0,0,0.0,9,2,0,0,0
11,2011,2011-11-27,11,23.011,BUF,@,NYJ,L 24-28,*,0,0,0.0,3,0,0,0,0
12,2011,2011-12-04,12,23.018,BUF,,TEN,L 17-23,*,0,0,0.0,5,3,0,0,0
13,2011,2011-12-11,13,23.025,BUF,@,SDG,L 10-37,,0,0,0.0,1,0,0,0,0
14,2011,2011-12-18,14,23.032,BUF,,MIA,L 23-30,,,,,,,,,
15,2011,2011-12-24,15,23.038,BUF,,DEN,W 40-14,,0,0,0.0,0,0,0,0,0
16,2011,2012-01-01,16,23.046,BUF,@,NWE,L 21-49,,0,0,0.0,0,1,0,0,0
17,2012,2012-09-09,1,23.298,BUF,@,NYJ,L 28-48,,0,0,0.0,1,1,0,0,0
18,2012,2012-09-16,2,23.305,BUF,,KAN,W 35-17,,0,0,0.0,2,1,0,0,0
19,2012,2012-09-23,3,23.312,BUF,@,CLE,W 24-14,,0,0,0.0,0,0,0,0,0
20,2012,2012-09-30,4,23.319,BUF,,NWE,L 28-52,,0,0,0.0,1,1,0,0,0
21,2012,2012-10-07,5,23.326,BUF,@,SFO,L 3-45,,0,0,0.0,3,0,0,0,0
22,2012,2012-10-14,6,23.333,BUF,@,ARI,W 19-16,,,,,,,,,
23,2012,2012-10-21,7,23.340,BUF,,TEN,L 34-35,,,,,,,,,
24,2012,2012-11-04,8,23.354,BUF,@,HOU,L 9-21,,0,0,0.0,3,0,0,0,0
25,2012,2012-11-11,9,23.361,BUF,@,NWE,L 31-37,,0,0,0.0,3,0,0,0,0
26,2012,2012-11-15,10,23.365,BUF,,MIA,W 19-14,,0,0,0.0,3,1,0,0,0
27,2012,2012-11-25,11,24.009,BUF,@,IND,L 13-20,,0,0,0.0,1,3,0,0,0
28,2012,2012-12-02,12,24.016,BUF,,JAX,W 34-18,,0,0,0.0,2,1,0,0,0
29,2012,2012-12-09,13,24.023,BUF,,STL,L 12-15,,0,0,0.0,2,3,0,0,0
30,2012,2012-12-16,14,24.030,BUF,,SEA,L 17-50,,0,0,0.0,1,2,0,0,0
31,2012,2012-12-23,15,24.037,BUF,@,MIA,L 10-24,,0,0,0.0,0,0,0,0,0
32,2013,2013-09-08,1,24.296,BUF,,NWE,L 21-23,*,0,6,1.0,5,4,0,0,0
33,2013,2013-09-15,2,24.303,BUF,,CAR,W 24-23,*,0,0,0.0,4,3,0,0,0
34,2013,2013-09-22,3,24.310,BUF,@,NYJ,L 20-27,*,0,0,0.0,4,1,0,0,0
35,2013,2013-09-29,4,24.317,BUF,,BAL,W 23-20,*,0,0,0.0,6,0,0,0,0
36,2013,2013-10-03,5,24.321,BUF,@,CLE,L 24-37,*,0,0,0.0,3,3,0,0,0
37,2013,2013-10-13,6,24.331,BUF,,CIN,L 24-27,*,0,0,1.0,13,3,0,0,0
38,2013,2013-10-20,7,24.338,BUF,@,MIA,W 23-21,*,0,0,0.0,2,0,0,0,0
39,2013,2013-10-27,8,24.345,BUF,@,NOR,L 17-35,,0,0,0.5,1,1,0,0,0
40,2013,2013-11-03,9,24.352,BUF,,KAN,L 13-23,,0,0,0.0,2,0,0,0,0
41,2013,2013-11-10,10,24.359,BUF,@,PIT,L 10-23,,0,0,0.0,0,2,0,0,0
42,2013,2013-11-17,11,25.001,BUF,,NYJ,W 37-14,,0,6,0.0,0,0,1,32,1
43,2013,2013-12-01,12,25.015,BUF,,ATL,L 31-34,,0,0,0.0,1,1,0,0,0
44,2013,2013-12-08,13,25.022,BUF,@,TAM,L 6-27,,0,0,0.0,0,0,0,0,0
45,2013,2013-12-15,14,25.029,BUF,@,JAX,W 27-20,,0,0,0.0,4,0,0,0,0
46,2013,2013-12-22,15,25.036,BUF,,MIA,W 19-0,,0,0,1.0,1,0,0,0,0
47,2013,2013-12-29,16,25.043,BUF,@,NWE,L 20-34,,0,0,0.0,1,6,0,0,0
48,2014,2014-09-07,1,25.295,BUF,@,CHI,W 23-20,*,0,0,0.0,3,1,0,0,0
49,2014,2014-09-14,2,25.302,BUF,,MIA,W 29-10,*,0,0,0.0,4,1,0,0,0
50,2014,2014-09-21,3,25.309,BUF,,SDG,L 10-22,*,0,0,0.0,1,0,0,0,0
51,2014,2014-09-28,4,25.316,BUF,@,HOU,L 17-23,,0,0,0.0,1,3,0,0,0
52,2014,2014-10-05,5,25.323,BUF,@,DET,W 17-14,*,0,0,0.0,1,1,0,0,0
53,2014,2014-10-12,6,25.330,BUF,,NWE,L 22-37,,0,0,0.0,1,1,0,0,0
54,2014,2014-10-19,7,25.337,BUF,,MIN,W 17-16,*,0,0,0.5,3,4,0,0,0
55,2014,2014-10-26,8,25.344,BUF,@,NYJ,W 43-23,*,0,0,0.0,1,2,1,32,0
56,2014,2014-11-09,9,25.358,BUF,,KAN,L 13-17,*,0,0,0.0,4,0,0,0,0
57,2014,2014-11-13,10,25.362,BUF,@,MIA,L 9-22,*,0,0,0.0,6,1,0,0,0
58,2014,2014-11-24,11,26.008,BUF,,NYJ,W 38-3,*,0,0,0.0,2,1,0,0,0
59,2014,2014-11-30,12,26.014,BUF,,CLE,W 26-10,*,0,0,0.0,3,1,2,38,0
60,2014,2014-12-07,13,26.021,BUF,@,DEN,L 17-24,*,0,0,0.0,1,0,0,0,0
61,2014,2014-12-21,15,26.035,BUF,@,OAK,L 24-26,*,0,0,0.0,9,2,0,0,0
62,2014,2014-12-28,16,26.042,BUF,@,NWE,W 17-9,*,0,0,0.0,4,3,0,0,0
63,2015,2015-09-13,1,26.301,TEN,@,TAM,W 42-14,*,0,0,0.0,3,1,0,0,0
64,2015,2015-09-20,2,26.308,TEN,@,CLE,L 14-28,*,0,0,0.0,2,1,0,0,0
65,2015,2015-09-27,3,26.315,TEN,,IND,L 33-35,*,0,0,0.0,3,1,0,0,0
66,2015,2015-10-11,4,26.329,TEN,,BUF,L 13-14,*,0,0,0.0,1,0,0,0,0
67,2015,2015-10-18,5,26.336,TEN,,MIA,L 10-38,*,0,0,0.0,8,0,0,0,0
68,2015,2015-10-25,6,26.343,TEN,,ATL,L 7-10,*,0,0,0.0,4,1,0,0,0
69,2015,2015-11-01,7,26.350,TEN,@,HOU,L 6-20,*,0,0,0.0,1,2,0,0,0
70,2015,2015-11-08,8,26.357,TEN,@,NOR,W 34-28,*,0,0,0.0,2,1,0,0,0
71,2015,2015-11-15,9,26.364,TEN,,CAR,L 10-27,*,0,0,0.0,4,0,0,0,0
72,2015,2015-11-19,10,27.003,TEN,@,JAX,L 13-19,*,0,0,0.0,3,0,0,0,0
73,2015,2015-11-29,11,27.013,TEN,,OAK,L 21-24,,0,0,0.0,3,2,0,0,0
74,2015,2015-12-06,12,27.020,TEN,,JAX,W 42-39,*,0,0,0.5,3,1,0,0,0
75,2015,2015-12-13,13,27.027,TEN,@,NYJ,L 8-30,,0,0,0.0,1,0,0,0,0
76,2015,2015-12-27,15,27.041,TEN,,HOU,L 6-34,*,0,0,0.0,3,1,0,0,0
77,2015,2016-01-03,16,27.048,TEN,@,IND,L 24-30,*,0,0,0.0,1,2,1,5,0
78,2016,2016-09-11,1,27.300,TEN,,MIN,L 16-25,*,0,0,0.0,8,0,0,0,0
79,2016,2016-09-18,2,27.307,TEN,@,DET,W 16-15,*,0,0,0.0,3,1,0,0,0
80,2016,2016-09-25,3,27.314,TEN,,OAK,L 10-17,*,0,0,0.0,3,2,0,0,0
81,2016,2016-10-16,6,27.335,TEN,,CLE,W 28-26,*,0,0,0.0,2,0,0,0,0
82,2016,2016-10-23,7,27.342,TEN,,IND,L 26-34,*,0,0,0.0,2,0,0,0,0
83,2016,2016-10-27,8,27.346,TEN,,JAX,W 36-22,*,0,0,0.0,2,0,0,0,0
84,2016,2016-11-06,9,27.356,TEN,@,SDG,L 35-43,*,0,0,0.0,3,0,0,0,0
85,2016,2016-11-13,10,27.363,TEN,,GNB,W 47-25,*,0,0,0.0,3,0,0,0,0
86,2016,2016-11-20,11,28.004,TEN,@,IND,L 17-24,*,0,0,0.0,1,1,0,0,0
87,2016,2016-11-27,12,28.011,TEN,@,CHI,W 27-21,*,0,0,0.0,1,1,1,0,0
88,2016,2016-12-11,13,28.025,TEN,,DEN,W 13-10,*,0,0,0.0,0,0,0,0,0
89,2016,2016-12-18,14,28.032,TEN,@,KAN,W 19-17,*,0,0,0.0,1,0,0,0,0
90,2016,2016-12-24,15,28.038,TEN,@,JAX,L 17-38,*,0,0,0.0,1,0,0,0,0
91,2016,2017-01-01,16,28.046,TEN,,HOU,W 24-17,*,0,0,0.0,4,0,0,0,0
92,2017,2017-09-10,1,28.298,TEN,,OAK,L 16-26,,0,0,0.0,2,1,0,0,0
93,2017,2017-09-17,2,28.305,TEN,@,JAX,W 37-16,*,0,0,0.0,1,2,1,8,0
94,2017,2017-09-24,3,28.312,TEN,,SEA,W 33-27,*,0,0,0.0,0,1,0,0,0
95,2017,2017-10-01,4,28.319,TEN,@,HOU,L 14-57,*,0,0,0.0,0,2,0,0,0
96,2017,2017-10-08,5,28.326,TEN,@,MIA,L 10-16,*,0,0,0.0,2,3,0,0,0
97,2017,2017-10-16,6,28.334,TEN,,IND,W 36-22,*,0,0,0.0,1,1,0,0,0
98,2017,2017-10-22,7,28.340,TEN,@,CLE,W 12-9,*,0,0,0.0,2,1,0,0,0
99,2017,2017-11-05,8,28.354,TEN,,BAL,W 23-20,,0,0,0.0,1,0,0,0,0
100,2017,2017-11-12,9,28.361,TEN,,CIN,W 24-20,,0,0,0.0,0,0,0,0,0
101,2017,2017-11-16,10,29.000,TEN,@,PIT,L 17-40,,0,0,0.0,0,0,0,0,0
102,2017,2017-11-26,11,29.010,TEN,@,IND,W 20-16,,0,0,0.0,2,0,0,0,0
103,2017,2017-12-03,12,29.017,TEN,,HOU,W 24-13,,0,0,0.0,0,0,0,0,0
104,2017,2017-12-10,13,29.024,TEN,@,ARI,L 7-12,,0,0,0.0,0,0,0,0,0
105,2017,2017-12-17,14,29.031,TEN,@,SFO,L 23-25,,0,0,0.0,1,0,0,0,0
106,2017,2017-12-24,15,29.038,TEN,,LAR,L 23-27,,0,0,0.0,0,0,0,0,0
107,2017,2017-12-31,16,29.045,TEN,,JAX,W 15-10,,0,0,0.0,0,0,0,0,0
108,2018,2018-09-09,1,29.297,CAR,,DAL,W 16-8,*,0,0,0.0,2,1,0,0,0
109,2018,2018-09-16,2,29.304,CAR,@,ATL,L 24-31,*,0,0,0.0,2,0,0,0,0
