ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2002,2002-09-29,4,23.269,CHI,@,BUF,L 27-33,,,,
2,2002,2002-10-07,5,23.277,CHI,,GNB,L 21-34,,,,
3,2002,2002-10-20,6,23.290,CHI,@,DET,L 20-23,*,,,
4,2002,2002-10-27,7,23.297,CHI,@,MIN,L 7-25,*,,,
5,2002,2002-11-03,8,23.304,CHI,,PHI,L 13-19,*,,,
6,2002,2002-11-10,9,23.311,CHI,,NWE,L 30-33,*,,,
7,2002,2002-11-18,10,23.319,CHI,@,STL,L 16-21,*,,,
8,2002,2002-11-24,11,23.325,CHI,,DET,W 20-17,*,,,
9,2002,2002-12-01,12,23.332,CHI,@,GNB,L 20-30,*,,,
10,2002,2002-12-09,13,23.340,CHI,@,MIA,L 9-27,*,,,
11,2002,2002-12-15,14,23.346,CHI,,NYJ,W 20-13,*,,,
12,2002,2002-12-22,15,23.353,CHI,@,CAR,L 14-24,*,,,
13,2002,2002-12-29,16,23.360,CHI,,TAM,L 0-15,*,,,
14,2003,2003-09-07,1,24.247,CHI,@,SFO,L 7-49,*,,,
15,2003,2003-09-14,2,24.254,CHI,@,MIN,L 13-24,*,,,
16,2003,2003-09-29,3,24.269,CHI,,GNB,L 23-38,*,,,
17,2003,2003-10-05,4,24.275,CHI,,OAK,W 24-21,*,,,
18,2003,2003-10-12,5,24.282,CHI,@,NOR,L 13-20,*,,,
19,2003,2003-10-19,6,24.289,CHI,@,SEA,L 17-24,*,,,
20,2003,2003-10-26,7,24.296,CHI,,DET,W 24-16,*,,,
21,2003,2003-11-02,8,24.303,CHI,,SDG,W 20-7,*,,,
22,2003,2003-11-09,9,24.310,CHI,@,DET,L 10-12,*,,,
23,2003,2003-11-16,10,24.317,CHI,,STL,L 21-23,*,,,
24,2003,2003-11-23,11,24.324,CHI,@,DEN,W 19-10,*,,,
25,2003,2003-11-30,12,24.331,CHI,,ARI,W 28-3,*,,,
26,2003,2003-12-07,13,24.338,CHI,@,GNB,L 21-34,*,,,
27,2003,2003-12-28,16,24.359,CHI,@,KAN,L 3-31,*,,,
28,2004,2004-09-12,1,25.253,CHI,,DET,L 16-20,*,,,
29,2004,2004-09-19,2,25.260,CHI,@,GNB,W 21-10,*,,,
30,2004,2004-10-03,4,25.274,CHI,,PHI,L 9-19,*,,,
31,2004,2004-10-17,5,25.288,CHI,,WAS,L 10-13,*,,,
32,2004,2004-10-24,6,25.295,CHI,@,TAM,L 7-19,*,,,
33,2005,2005-09-11,1,26.251,BUF,,HOU,W 22-7,*,,,
34,2005,2005-09-18,2,26.258,BUF,@,TAM,L 3-19,*,,,
35,2005,2005-09-25,3,26.265,BUF,,ATL,L 16-24,*,,,
36,2005,2005-10-02,4,26.272,BUF,@,NOR,L 7-19,*,,,
37,2005,2005-10-09,5,26.279,BUF,,MIA,W 20-14,*,,,
38,2005,2005-10-16,6,26.286,BUF,,NYJ,W 27-17,*,,,
39,2005,2005-10-23,7,26.293,BUF,@,OAK,L 17-38,*,,,
40,2005,2005-10-30,8,26.300,BUF,@,NWE,L 16-21,*,,,
41,2005,2005-11-13,9,26.314,BUF,,KAN,W 14-3,*,,,
42,2005,2005-11-20,10,26.321,BUF,@,SDG,L 10-48,*,,,
43,2005,2005-11-27,11,26.328,BUF,,CAR,L 9-13,*,,,
44,2005,2005-12-04,12,26.335,BUF,@,MIA,L 23-24,*,,,
45,2005,2005-12-11,13,26.342,BUF,,NWE,L 7-35,*,,,
46,2005,2005-12-17,14,26.348,BUF,,DEN,L 17-28,*,,,
47,2005,2005-12-24,15,26.355,BUF,@,CIN,W 37-27,*,,,
48,2005,2006-01-01,16,26.363,BUF,@,NYJ,L 26-30,*,,,
49,2006,2006-09-10,1,27.250,BUF,@,NWE,L 17-19,*,,,
50,2006,2006-09-17,2,27.257,BUF,@,MIA,W 16-6,*,,,
51,2006,2006-09-24,3,27.264,BUF,,NYJ,L 20-28,*,,,
52,2006,2006-10-01,4,27.271,BUF,,MIN,W 17-12,*,,,
53,2006,2006-10-08,5,27.278,BUF,@,CHI,L 7-40,*,,,
54,2006,2006-10-15,6,27.285,BUF,@,DET,L 17-20,*,,,
55,2006,2006-10-22,7,27.292,BUF,,NWE,L 6-28,*,,,
56,2006,2006-11-05,8,27.306,BUF,,GNB,W 24-10,*,,,
57,2006,2006-11-12,9,27.313,BUF,@,IND,L 16-17,*,,,
58,2006,2006-11-19,10,27.320,BUF,@,HOU,W 24-21,*,,,
