ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1994,1994-09-04,1,23.110,GNB,,MIN,W 16-10
2,1994,1994-09-11,2,23.117,GNB,,MIA,L 14-24
3,1994,1994-09-18,3,23.124,GNB,@,PHI,L 7-13
4,1994,1994-09-25,4,23.131,GNB,,TAM,W 30-3
5,1994,1994-10-02,5,23.138,GNB,@,NWE,L 16-17
6,1994,1994-10-09,6,23.145,GNB,,RAM,W 24-17
7,1994,1994-10-20,7,23.156,GNB,@,MIN,L 10-13
8,1994,1994-10-31,8,23.167,GNB,@,CHI,W 33-6
9,1994,1994-11-06,9,23.173,GNB,,DET,W 38-30
10,1994,1994-11-13,10,23.180,GNB,,NYJ,W 17-10
11,1994,1994-11-20,11,23.187,GNB,@,BUF,L 20-29
12,1994,1994-11-24,12,23.191,GNB,@,DAL,L 31-42
13,1994,1994-12-04,13,23.201,GNB,@,DET,L 31-34
14,1994,1994-12-11,14,23.208,GNB,,CHI,W 40-3
15,1994,1994-12-18,15,23.215,GNB,,ATL,W 21-17
16,1994,1994-12-24,16,23.221,GNB,@,TAM,W 34-19
17,1995,1995-09-03,1,24.109,JAX,,HOU,L 3-10
18,1995,1995-09-10,2,24.116,JAX,@,CIN,L 17-24
19,1995,1995-09-17,3,24.123,JAX,@,NYJ,L 10-27
20,1995,1995-09-24,4,24.130,JAX,,GNB,L 14-24
21,1995,1995-10-01,5,24.137,JAX,@,HOU,W 17-16
22,1995,1995-10-08,6,24.144,JAX,,PIT,W 20-16
23,1995,1995-10-15,7,24.151,JAX,,CHI,L 27-30
24,1995,1995-10-22,8,24.158,JAX,@,CLE,W 23-15
25,1995,1995-10-29,9,24.165,JAX,@,PIT,L 7-24
26,1995,1995-11-12,10,24.179,JAX,,SEA,L 30-47
27,1995,1995-11-19,11,24.186,JAX,@,TAM,L 16-17
28,1996,1996-11-03,9,25.170,STL,@,PIT,L 6-42
29,1996,1996-11-17,11,25.184,STL,,CAR,L 10-20
