ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-12-28,16,23.202,DEN,@,GNB,L 3-31,
2,2004,2004-09-12,1,24.095,DEN,,KAN,W 34-24,*
3,2004,2004-09-19,2,24.102,DEN,@,JAX,L 6-7,*
4,2004,2004-09-26,3,24.109,DEN,,SDG,W 23-13,*
5,2004,2004-10-03,4,24.116,DEN,@,TAM,W 16-13,*
6,2004,2004-10-10,5,24.123,DEN,,CAR,W 20-17,*
7,2004,2004-10-17,6,24.130,DEN,@,OAK,W 31-3,*
8,2004,2004-10-25,7,24.138,DEN,@,CIN,L 10-23,*
9,2004,2004-10-31,8,24.144,DEN,,ATL,L 28-41,*
10,2004,2004-11-07,9,24.151,DEN,,HOU,W 31-13,*
11,2004,2004-11-21,10,24.165,DEN,@,NOR,W 34-13,*
12,2004,2004-11-28,11,24.172,DEN,,OAK,L 24-25,*
13,2004,2004-12-05,12,24.179,DEN,@,SDG,L 17-20,*
14,2004,2004-12-12,13,24.186,DEN,,MIA,W 20-17,*
15,2004,2004-12-19,14,24.193,DEN,@,KAN,L 17-45,*
16,2004,2004-12-25,15,24.199,DEN,@,TEN,W 37-16,*
17,2004,2005-01-02,16,24.207,DEN,,IND,W 33-14,*
18,2005,2005-09-11,1,25.094,DEN,@,MIA,L 10-34,*
19,2005,2005-09-18,2,25.101,DEN,,SDG,W 20-17,*
20,2005,2005-09-26,3,25.109,DEN,,KAN,W 30-10,*
21,2005,2005-10-02,4,25.115,DEN,@,JAX,W 20-7,*
22,2005,2005-10-09,5,25.122,DEN,,WAS,W 21-19,*
23,2005,2005-10-16,6,25.129,DEN,,NWE,W 28-20,*
24,2005,2005-10-23,7,25.136,DEN,@,NYG,L 23-24,*
25,2005,2005-10-30,8,25.143,DEN,,PHI,W 49-21,*
26,2005,2005-11-13,9,25.157,DEN,@,OAK,W 31-17,*
27,2005,2005-11-20,10,25.164,DEN,,NYJ,W 27-0,*
28,2005,2005-11-24,11,25.168,DEN,@,DAL,W 24-21,*
29,2005,2005-12-04,12,25.178,DEN,@,KAN,L 27-31,*
30,2005,2005-12-11,13,25.185,DEN,,BAL,W 12-10,*
31,2005,2005-12-17,14,25.191,DEN,@,BUF,W 28-17,*
32,2005,2005-12-24,15,25.198,DEN,,OAK,W 22-3,*
33,2005,2005-12-31,16,25.205,DEN,@,SDG,W 23-7,*
34,2006,2006-09-10,1,26.093,DEN,@,STL,L 10-18,*
35,2006,2006-09-17,2,26.100,DEN,,KAN,W 9-6,*
36,2006,2006-09-24,3,26.107,DEN,@,NWE,W 17-7,*
37,2006,2006-10-09,4,26.122,DEN,,BAL,W 13-3,*
38,2006,2006-10-15,5,26.128,DEN,,OAK,W 13-3,*
39,2006,2006-10-22,6,26.135,DEN,@,CLE,W 17-7,*
40,2006,2006-10-29,7,26.142,DEN,,IND,L 31-34,*
41,2006,2006-11-05,8,26.149,DEN,@,PIT,W 31-20,*
42,2006,2006-11-12,9,26.156,DEN,@,OAK,W 17-13,
43,2006,2006-11-19,10,26.163,DEN,,SDG,L 27-35,
44,2006,2006-11-23,11,26.167,DEN,@,KAN,L 10-19,
45,2006,2006-12-03,12,26.177,DEN,,SEA,L 20-23,*
46,2006,2006-12-10,13,26.184,DEN,@,SDG,L 20-48,*
47,2006,2006-12-17,14,26.191,DEN,@,ARI,W 37-20,*
48,2006,2006-12-24,15,26.198,DEN,,CIN,W 24-23,*
49,2006,2006-12-31,16,26.205,DEN,,SFO,L 23-26,*
50,2007,2007-09-09,1,27.092,DET,@,OAK,W 36-21,*
51,2007,2007-09-16,2,27.099,DET,,MIN,W 20-17,*
52,2007,2007-09-23,3,27.106,DET,@,PHI,L 21-56,*
53,2007,2007-09-30,4,27.113,DET,,CHI,W 37-27,*
54,2007,2007-10-07,5,27.120,DET,@,WAS,L 3-34,*
55,2007,2007-10-21,6,27.134,DET,,TAM,W 23-16,*
56,2007,2007-10-28,7,27.141,DET,@,CHI,W 16-7,*
57,2007,2007-11-04,8,27.148,DET,,DEN,W 44-7,
58,2007,2007-11-11,9,27.155,DET,@,ARI,L 21-31,*
59,2007,2007-11-18,10,27.162,DET,,NYG,L 10-16,*
60,2007,2007-12-02,12,27.176,DET,@,MIN,L 10-42,
61,2007,2007-12-09,13,27.183,DET,,DAL,L 27-28,
62,2007,2007-12-16,14,27.190,DET,@,SDG,L 14-51,
63,2007,2007-12-23,15,27.197,DET,,KAN,W 25-20,
64,2007,2007-12-30,16,27.204,DET,@,GNB,L 13-34,
65,2008,2008-09-07,1,28.090,DET,@,ATL,L 21-34,*
66,2008,2008-09-14,2,28.097,DET,,GNB,L 25-48,*
67,2008,2008-10-12,5,28.125,DET,@,MIN,L 10-12,
68,2008,2008-10-19,6,28.132,DET,@,HOU,L 21-28,*
