ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-26,2,22.149,STL,,ATL,W 35-7,,,,,,,0.0%,,,,,,,,,,,
2,1999,1999-10-03,3,22.156,STL,@,CIN,W 38-10,,0,0,0,,0,0.0%,,2,3,1.50,0,0,0,,0,0,0
3,1999,1999-10-10,4,22.163,STL,,SFO,W 42-20,,1,1,10,10.00,0,100.0%,10.00,1,2,2.00,0,0,0,,0,0,0
4,1999,1999-10-17,5,22.170,STL,@,ATL,W 41-13,,0,,,,,0.0%,,,,,,,,,,,
5,1999,1999-10-24,6,22.177,STL,,CLE,W 34-3,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
6,1999,1999-10-31,7,22.184,STL,@,TEN,L 21-24,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0
7,1999,1999-11-07,8,22.191,STL,@,DET,L 27-31,,,,,,,0.0%,,,,,,,,,,,
8,1999,1999-11-14,9,22.198,STL,,CAR,W 35-10,,,,,,,0.0%,,,,,,,,,,,
9,1999,1999-11-21,10,22.205,STL,@,SFO,W 23-7,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0
10,1999,1999-11-28,11,22.212,STL,,NOR,W 43-12,,0,0,0,,0,0.0%,,3,3,1.00,1,0,0,,0,1,6
11,1999,1999-12-05,12,22.219,STL,@,CAR,W 34-21,,0,,,,,0.0%,,,,,,,,,,,
12,1999,1999-12-12,13,22.226,STL,@,NOR,W 30-14,,0,0,0,,0,0.0%,,0,0,,0,1,4,4.00,0,0,0
13,1999,1999-12-19,14,22.233,STL,,NYG,W 31-10,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0
14,1999,1999-12-26,15,22.240,STL,,CHI,W 34-12,,0,,,,,0.0%,,,,,,,,,,,
15,1999,2000-01-02,16,22.247,STL,@,PHI,L 31-38,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0
16,2000,2000-09-04,1,23.127,STL,,DEN,W 41-36,,,,,,,0.0%,,,,,,,,,,,
17,2000,2000-09-10,2,23.133,STL,@,SEA,W 37-34,,,,,,,0.0%,,,,,,,,,,,
18,2000,2000-09-17,3,23.140,STL,,SFO,W 41-24,,,,,,,0.0%,,,,,,,,,,,
19,2000,2000-09-24,4,23.147,STL,@,ATL,W 41-20,,,,,,,0.0%,,,,,,,,,,,
20,2000,2000-10-01,5,23.154,STL,,SDG,W 57-31,,0,0,0,,0,0.0%,,1,3,3.00,0,0,0,,0,0,0
21,2000,2000-10-15,6,23.168,STL,,ATL,W 45-29,,,,,,,0.0%,,,,,,,,,,,
22,2000,2000-10-22,7,23.175,STL,@,KAN,L 34-54,,0,,,,,0.0%,,,,,,,,,,,
23,2000,2000-11-05,9,23.189,STL,,CAR,L 24-27,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
24,2000,2000-11-12,10,23.196,STL,@,NYG,W 38-24,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
25,2000,2000-11-20,11,23.204,STL,,WAS,L 20-33,,,,,,,0.0%,,,,,,,,,,,
26,2000,2000-11-26,12,23.210,STL,,NOR,L 24-31,,,,,,,0.0%,,,,,,,,,,,
27,2000,2000-12-03,13,23.217,STL,@,CAR,L 3-16,,,,,,,0.0%,,,,,,,,,,,
28,2000,2000-12-10,14,23.224,STL,,MIN,W 40-29,,,,,,,0.0%,,,,,,,,,,,
29,2000,2000-12-18,15,23.232,STL,@,TAM,L 35-38,,,,,,,0.0%,,,,,,,,,,,
30,2000,2000-12-24,16,23.238,STL,@,NOR,W 26-21,,,,,,,0.0%,,,,,,,,,,,
31,2001,2001-09-09,1,24.132,STL,@,PHI,W 20-17,*,1,,,,,0.0%,,,,,,,,,,,
32,2001,2001-09-23,2,24.146,STL,@,SFO,W 30-26,*,,,,,,0.0%,,,,,,,,,,,
33,2001,2001-09-30,3,24.153,STL,,MIA,W 42-10,,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0
34,2001,2001-10-08,4,24.161,STL,@,DET,W 35-0,,,,,,,0.0%,,,,,,,,,,,
35,2001,2001-10-14,5,24.167,STL,,NYG,W 15-14,,0,,,,,0.0%,,,,,,,,,,,
36,2001,2001-10-21,6,24.174,STL,@,NYJ,W 34-14,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
37,2001,2001-10-28,7,24.181,STL,,NOR,L 31-34,*,,,,,,0.0%,,,,,,,,,,,
38,2001,2001-11-11,8,24.195,STL,,CAR,W 48-14,*,,,,,,0.0%,,,,,,,,,,,
39,2001,2001-11-18,9,24.202,STL,@,NWE,W 24-17,,1,1,11,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,1,6
40,2001,2001-11-26,10,24.210,STL,,TAM,L 17-24,*,,,,,,0.0%,,,,,,,,,,,
41,2001,2001-12-02,11,24.216,STL,@,ATL,W 35-6,*,,,,,,0.0%,,,,,,,,,,,
42,2001,2001-12-09,12,24.223,STL,,SFO,W 27-14,*,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
43,2001,2001-12-17,13,24.231,STL,@,NOR,W 34-21,*,,,,,,0.0%,,,,,,,,,,,
44,2001,2001-12-23,14,24.237,STL,@,CAR,W 38-32,*,1,,,,,0.0%,,,,,,,,,,,
45,2001,2001-12-30,15,24.244,STL,,IND,W 42-17,*,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0
46,2001,2002-01-06,16,24.251,STL,,ATL,W 31-13,,,,,,,0.0%,,,,,,,,,,,
47,2002,2002-11-03,8,25.187,STL,@,ARI,W 27-14,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
48,2002,2002-11-10,9,25.194,STL,,SDG,W 28-24,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
49,2002,2002-11-18,10,25.202,STL,,CHI,W 21-16,*,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0
50,2002,2002-11-24,11,25.208,STL,@,WAS,L 17-20,*,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0
51,2002,2002-12-01,12,25.215,STL,@,PHI,L 3-10,,,,,,,0.0%,,,,,,,,,,,
52,2002,2002-12-08,13,25.222,STL,@,KAN,L 10-49,*,,,,,,0.0%,,,,,,,,,,,
53,2002,2002-12-15,14,25.229,STL,,ARI,W 30-28,*,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0
54,2002,2002-12-22,15,25.236,STL,@,SEA,L 10-30,*,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,0,0
55,2002,2002-12-30,16,25.244,STL,,SFO,W 31-20,*,1,1,3,3.00,0,100.0%,3.00,1,0,0.00,0,0,0,,0,0,0
56,2003,2003-09-07,1,26.130,ARI,@,DET,L 24-42,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0
57,2003,2003-09-14,2,26.137,ARI,,SEA,L 0-38,*,1,,,,,0.0%,,,,,,,,,,,
58,2003,2003-09-21,3,26.144,ARI,,GNB,W 20-13,*,4,3,14,4.67,1,75.0%,3.50,0,0,,0,0,0,,0,1,6
59,2003,2003-09-28,4,26.151,ARI,@,STL,L 13-37,*,2,2,6,3.00,0,100.0%,3.00,1,3,3.00,0,0,0,,0,0,0
60,2003,2003-10-05,5,26.158,ARI,@,DAL,L 7-24,*,1,1,4,4.00,0,100.0%,4.00,1,3,3.00,0,0,0,,0,0,0
61,2003,2003-10-12,6,26.165,ARI,,BAL,L 18-26,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,13,13.00,0,0,0
62,2003,2003-10-26,7,26.179,ARI,,SFO,W 16-13,*,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0
63,2003,2003-11-02,8,26.186,ARI,,CIN,W 17-14,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
64,2003,2003-11-09,9,26.193,ARI,@,PIT,L 15-28,*,,,,,,0.0%,,,,,,,,,,,
65,2003,2003-11-16,10,26.200,ARI,@,CLE,L 6-44,,,,,,,0.0%,,,,,,,,,,,
66,2003,2003-11-23,11,26.207,ARI,,STL,L 27-30,,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,0
67,2003,2003-11-30,12,26.214,ARI,@,CHI,L 3-28,*,,,,,,0.0%,,,,,,,,,,,
68,2003,2003-12-07,13,26.221,ARI,@,SFO,L 14-50,,1,1,3,3.00,1,100.0%,3.00,0,0,,0,0,0,,0,1,6
69,2003,2003-12-14,14,26.228,ARI,,CAR,L 17-20,,,,,,,0.0%,,,,,,,,,,,
70,2003,2003-12-21,15,26.235,ARI,@,SEA,L 10-28,,,,,,,0.0%,,,,,,,,,,,
71,2003,2003-12-28,16,26.242,ARI,,MIN,W 18-17,,,,,,,0.0%,,,,,,,,,,,
72,2005,2005-09-11,1,28.134,ARI,@,NYG,L 19-42,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
73,2006,2006-10-01,4,29.154,NYJ,,IND,L 28-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
74,2006,2006-10-22,7,29.175,NYJ,,DET,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0
75,2006,2006-11-19,10,29.203,NYJ,,CHI,L 0-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
76,2006,2006-11-26,11,29.210,NYJ,,HOU,W 26-11,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
77,2006,2006-12-10,13,29.224,NYJ,,BUF,L 13-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
78,2006,2006-12-31,16,29.245,NYJ,,OAK,W 23-3,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0
