ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,23.130,NWE,,WAS,L 14-16,,,,,,,,,,,,,,,,,,,,,,,,,
2,1978,1978-09-10,2,23.137,NWE,@,STL,W 16-6,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1978,1978-09-18,3,23.145,NWE,,BAL,L 27-34,,,,,,,,,,,,,,,,,,,,,,,,,
4,1978,1978-09-24,4,23.151,NWE,@,OAK,W 21-14,,,,,,,,,,,,,,,,,,,,,,,,,
5,1978,1978-10-01,5,23.158,NWE,,SDG,W 28-23,,,,,,,,,,,,,,,,,,,,,,,,,
6,1978,1978-10-08,6,23.165,NWE,,PHI,W 24-14,,,,,,,,,,,,,,,,,,,,,,,,,
7,1978,1978-10-15,7,23.172,NWE,@,CIN,W 10-3,,,,,,,,,,,,,,,,,,,,,,,,,
8,1978,1978-10-22,8,23.179,NWE,,MIA,W 33-24,,,,,,,,,,,,,,,,,,,,,,,,,
9,1978,1978-10-29,9,23.186,NWE,,NYJ,W 55-21,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1978,1978-11-05,10,23.193,NWE,@,BUF,W 14-10,,,,,,,,,,,,,,,,,,,,,,,,,
11,1978,1978-11-12,11,23.200,NWE,,HOU,L 23-26,,,,,,,,,,,,,,,,,,,,,,,,,
12,1978,1978-11-19,12,23.207,NWE,@,NYJ,W 19-17,,,,,,,,,,,,,,,,,,,,,,,,,
13,1978,1978-11-26,13,23.214,NWE,@,BAL,W 35-14,,,,,,,,,,,,,,,,,,,,,,,,,
14,1978,1978-12-03,14,23.221,NWE,@,DAL,L 10-17,,,,,,,,,,,,,,,,,,,,,,,,,
15,1978,1978-12-10,15,23.228,NWE,,BUF,W 26-24,,,,,,,,,,,,,,,,,,,,,,,,,
16,1978,1978-12-18,16,23.236,NWE,@,MIA,L 3-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0
17,1979,1979-09-03,1,24.130,NWE,,PIT,L 13-16,,,,,,,,,,,,,,,,,,,,,,,,,
18,1979,1979-09-09,2,24.136,NWE,,NYJ,W 56-3,8,50,6.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
19,1979,1979-09-16,3,24.143,NWE,@,CIN,W 20-14,,,,,,,,,,,,,,,,,,,,,,,,,
20,1979,1979-09-23,4,24.150,NWE,,SDG,W 27-21,,,,,,,,,,,,,,,,,,,,,,,,,
21,1979,1979-10-01,5,24.158,NWE,@,GNB,L 14-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0
22,1979,1979-10-07,6,24.164,NWE,,DET,W 24-17,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1979,1979-10-14,7,24.171,NWE,@,CHI,W 27-7,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1979,1979-10-21,8,24.178,NWE,,MIA,W 28-13,0,0,,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1979,1979-10-28,9,24.185,NWE,@,BAL,L 26-31,,,,,,,,,,,,,,,,,,,,,,,,,
26,1979,1979-11-04,10,24.192,NWE,@,BUF,W 26-6,4,4,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1979,1979-11-11,11,24.199,NWE,@,DEN,L 10-45,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1979,1979-11-18,12,24.206,NWE,,BAL,W 50-21,6,11,1.83,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1979,1979-11-25,13,24.213,NWE,,BUF,L 13-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,0,0
30,1979,1979-11-29,14,24.217,NWE,@,MIA,L 24-39,,,,,,,,,,,,,,,,,,,,,,,,,
31,1979,1979-12-09,15,24.227,NWE,@,NYJ,L 26-27,,,,,,,,,,,,,,,,,,,,,,,,,
32,1979,1979-12-16,16,24.234,NWE,,MIN,W 27-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,3,3.00,0,0,0
33,1980,1980-09-07,1,25.134,NWE,,CLE,W 34-17,3,9,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1980,1980-09-14,2,25.141,NWE,,ATL,L 21-37,,,,,,,,,,,,,,,,,,,,,,,,,
35,1980,1980-09-21,3,25.148,NWE,@,SEA,W 37-31,3,4,1.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1980,1980-09-29,4,25.156,NWE,,DEN,W 23-14,,,,,,,,,,,,,,,,,,,,,,,,,
37,1980,1980-10-05,5,25.162,NWE,@,NYJ,W 21-11,,,,,,,,,,,,,,,,,,,,,,,,,
38,1980,1980-10-12,6,25.169,NWE,,MIA,W 34-0,3,6,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1980,1980-10-19,7,25.176,NWE,@,BAL,W 37-21,3,9,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1980,1980-10-26,8,25.183,NWE,@,BUF,L 13-31,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
41,1980,1980-11-02,9,25.190,NWE,,NYJ,W 34-21,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1980,1980-11-10,10,25.198,NWE,@,HOU,L 34-38,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1980,1980-11-16,11,25.204,NWE,,RAM,L 14-17,,,,,,,,,,,,,,,,,,,,,,,,,
44,1980,1980-11-23,12,25.211,NWE,,BAL,W 47-21,,,,,,,,,,,,,,,,,,,,,,,,,
45,1980,1980-11-30,13,25.218,NWE,@,SFO,L 17-21,5,20,4.00,2,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
46,1980,1980-12-08,14,25.226,NWE,@,MIA,L 13-16,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
47,1980,1980-12-14,15,25.232,NWE,,BUF,W 24-2,8,22,2.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1980,1980-12-21,16,25.239,NWE,@,NOR,W 38-27,4,21,5.25,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
49,1981,1981-09-06,1,26.133,NWE,,BAL,L 28-29,5,20,4.00,0,2,30,15.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
50,1981,1981-09-13,2,26.140,NWE,@,PHI,L 3-13,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1981,1981-09-21,3,26.148,NWE,,DAL,L 21-35,6,63,10.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
52,1981,1981-09-27,4,26.154,NWE,@,PIT,L 21-27,3,4,1.33,0,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1981,1981-10-04,5,26.161,NWE,,KAN,W 33-17,3,24,8.00,0,1,41,41.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1981,1981-10-11,6,26.168,NWE,@,NYJ,L 24-28,4,7,1.75,1,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
55,1981,1981-10-18,7,26.175,NWE,,HOU,W 38-10,6,64,10.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1981,1981-10-25,8,26.182,NWE,@,WAS,L 22-24,3,6,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1981,1981-11-01,9,26.189,NWE,@,OAK,L 17-27,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1981,1981-11-08,10,26.196,NWE,,MIA,L 27-30,1,3,3.00,0,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1981,1981-11-15,11,26.203,NWE,,NYJ,L 6-17,5,8,1.60,0,3,22,7.33,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1981,1981-11-22,12,26.210,NWE,@,BUF,L 17-20,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1981,1981-11-29,13,26.217,NWE,,STL,L 20-27,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
62,1981,1981-12-06,14,26.224,NWE,@,MIA,L 14-24,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
63,1981,1981-12-13,15,26.231,NWE,,BUF,L 10-19,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
64,1981,1981-12-20,16,26.238,NWE,@,BAL,L 21-23,0,0,,0,2,15,7.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1982,1982-09-12,1,27.139,NWE,@,BAL,W 24-13,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,1982,1982-09-19,2,27.146,NWE,,NYJ,L 7-31,0,0,,0,,,,,,,,,,,,,,,,,,,,,
67,1982,1982-11-21,3,27.209,NWE,@,CLE,L 7-10,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1982,1982-11-28,4,27.216,NWE,,HOU,W 29-21,0,0,,0,,,,,,,,,,,,,,,,,,,,,
69,1982,1982-12-05,5,27.223,NWE,@,CHI,L 13-26,0,0,,0,,,,,,,,,,,,,,,,,,,,,
70,1982,1982-12-12,6,27.230,NWE,,MIA,W 3-0,13,81,6.23,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1982,1982-12-19,7,27.237,NWE,@,SEA,W 16-0,4,20,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1982,1982-12-26,8,27.244,NWE,@,PIT,L 14-37,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1982,1983-01-02,9,27.251,NWE,,BUF,W 30-19,6,33,5.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
