ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-09-11,2,23.010,GNB,,MIA,L 14-24,,,,,,,
2,1994,1994-09-18,3,23.017,GNB,@,PHI,L 7-13,,,,,,,
3,1994,1994-09-25,4,23.024,GNB,,TAM,W 30-3,,,,,,,
4,1994,1994-10-02,5,23.031,GNB,@,NWE,L 16-17,,,,,,,
5,1994,1994-10-09,6,23.038,GNB,,RAM,W 24-17,,,,,,,
6,1994,1994-10-20,7,23.049,GNB,@,MIN,L 10-13,,,,,,,
7,1994,1994-10-31,8,23.060,GNB,@,CHI,W 33-6,,,,,,,
8,1994,1994-11-06,9,23.066,GNB,,DET,W 38-30,,,,,,,
9,1994,1994-11-13,10,23.073,GNB,,NYJ,W 17-10,,,,,,,
10,1994,1994-11-20,11,23.080,GNB,@,BUF,L 20-29,,,,,,,
11,1994,1994-11-24,12,23.084,GNB,@,DAL,L 31-42,,,,,,,
12,1994,1994-12-04,13,23.094,GNB,@,DET,L 31-34,,,,,,,
13,1994,1994-12-11,14,23.101,GNB,,CHI,W 40-3,,0,0,1.0,0,0,0
14,1994,1994-12-18,15,23.108,GNB,,ATL,W 21-17,,,,,,,
15,1994,1994-12-24,16,23.114,GNB,@,TAM,W 34-19,,,,,,,
16,1995,1995-09-03,1,24.002,GNB,,STL,L 14-17,,0,0,1.0,0,0,0
17,1995,1995-09-11,2,24.010,GNB,@,CHI,W 27-24,,,,,,,
18,1995,1995-09-17,3,24.016,GNB,,NYG,W 14-6,,0,0,1.0,0,0,0
19,1995,1995-09-24,4,24.023,GNB,@,JAX,W 24-14,,0,0,1.0,0,0,0
20,1995,1995-10-08,5,24.037,GNB,@,DAL,L 24-34,,,,,,,
21,1995,1995-10-15,6,24.044,GNB,,DET,W 30-21,,,,,,,
22,1995,1995-10-22,7,24.051,GNB,,MIN,W 38-21,,,,,,,
23,1995,1995-11-19,11,24.079,GNB,@,CLE,W 31-20,,,,,,,
24,1995,1995-11-26,12,24.086,GNB,,TAM,W 35-13,,,,,,,
25,1995,1995-12-03,13,24.093,GNB,,CIN,W 24-10,,,,,,,
26,1995,1995-12-10,14,24.100,GNB,@,TAM,L 10-13,,,,,,,
27,1995,1995-12-16,15,24.106,GNB,@,NOR,W 34-23,,,,,,,
28,1995,1995-12-24,16,24.114,GNB,,PIT,W 24-19,,,,,,,
29,1996,1996-09-01,1,25.000,GNB,@,TAM,W 34-3,,0,0,1.0,0,0,0
30,1996,1996-09-09,2,25.008,GNB,,PHI,W 39-13,,0,0,0.5,0,0,0
31,1996,1996-09-15,3,25.014,GNB,,SDG,W 42-10,,0,0,0.5,0,0,0
32,1996,1996-09-22,4,25.021,GNB,@,MIN,L 21-30,,,,,,,
33,1996,1996-09-29,5,25.028,GNB,@,SEA,W 31-10,,,,,,,
34,1996,1996-10-06,6,25.035,GNB,@,CHI,W 37-6,,0,0,1.0,0,0,0
35,1996,1996-10-14,7,25.043,GNB,,SFO,W 23-20,,,,,,,
36,1996,1996-10-27,8,25.056,GNB,,TAM,W 13-7,,,,,,,
37,1996,1996-11-03,9,25.063,GNB,,DET,W 28-18,,,,,,,
38,1996,1996-11-10,10,25.070,GNB,@,KAN,L 20-27,,,,,,,
39,1996,1996-11-18,11,25.078,GNB,@,DAL,L 6-21,,,,,,,
40,1996,1996-11-24,12,25.084,GNB,@,STL,W 24-9,,,,,,,
41,1996,1996-12-01,13,25.091,GNB,,CHI,W 28-17,,,,,,,
42,1996,1996-12-08,14,25.098,GNB,,DEN,W 41-6,,,,,,,
43,1996,1996-12-15,15,25.105,GNB,@,DET,W 31-3,,,,,,,
44,1996,1996-12-22,16,25.112,GNB,,MIN,W 38-10,,,,,,,
45,1997,1997-09-01,1,26.000,GNB,,CHI,W 38-24,,0,0,0.5,0,0,0
46,1997,1997-09-07,2,26.006,GNB,@,PHI,L 9-10,,0,0,1.0,0,0,0
47,1997,1997-09-14,3,26.013,GNB,,MIA,W 23-18,,,,,,,
