ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1978,1978-09-03,1,23.291,KAN,@,CIN,W 24-23,,,,,
2,1978,1978-09-10,2,23.298,KAN,,HOU,L 17-20,,,,,
3,1978,1978-09-17,3,23.305,KAN,@,NYG,L 10-26,,,,,
4,1978,1978-09-24,4,23.312,KAN,,DEN,L 17-23,,,,,
5,1978,1978-10-01,5,23.319,KAN,@,BUF,L 13-28,,,,,
6,1978,1978-10-08,6,23.326,KAN,,TAM,L 13-30,,,,,
7,1978,1978-10-15,7,23.333,KAN,@,OAK,L 6-28,,,,,
8,1978,1978-10-22,8,23.340,KAN,,CLE,W 17-3,,,,,
9,1978,1978-10-29,9,23.347,KAN,@,PIT,L 24-27,,,,,
10,1978,1978-11-05,10,23.354,KAN,,OAK,L 10-20,,,,,
11,1978,1978-11-12,11,23.361,KAN,@,SDG,L 23-29,,,,,
12,1978,1978-11-19,12,24.003,KAN,,SEA,L 10-13,,,,,
13,1978,1978-11-26,13,24.010,KAN,,SDG,W 23-0,,,,,
14,1978,1978-12-03,14,24.017,KAN,,BUF,W 14-10,,,,,
15,1978,1978-12-10,15,24.024,KAN,@,DEN,L 3-24,,,,,
16,1978,1978-12-17,16,24.031,KAN,@,SEA,L 19-23,,,,,
17,1979,1979-09-02,1,24.290,KAN,,BAL,W 14-0,,,,,
18,1979,1979-09-09,2,24.297,KAN,,CLE,L 24-27,,,,,
19,1979,1979-09-16,3,24.304,KAN,@,HOU,L 6-20,,,,,
20,1979,1979-09-23,4,24.311,KAN,,OAK,W 35-7,,,,,
21,1979,1979-09-30,5,24.318,KAN,@,SEA,W 24-6,,,,,
22,1979,1979-10-07,6,24.325,KAN,@,CIN,W 10-7,,,,,
23,1979,1979-10-14,7,24.332,KAN,,DEN,L 10-24,,,,,
24,1979,1979-10-21,8,24.339,KAN,,NYG,L 17-21,,,,,
25,1979,1979-10-28,9,24.346,KAN,@,DEN,L 3-20,,,,,
26,1979,1979-11-04,10,24.353,KAN,,SDG,L 14-20,,,,,
27,1979,1979-11-11,11,24.360,KAN,,PIT,L 3-30,,,,,
28,1979,1979-11-18,12,25.002,KAN,@,OAK,W 24-21,,,,,
29,1979,1979-11-25,13,25.009,KAN,@,SDG,L 7-28,,,,,
30,1980,1980-09-07,1,25.296,KAN,,OAK,L 14-27,,,,,
31,1980,1980-09-14,2,25.303,KAN,,SEA,L 16-17,,,,,
32,1980,1980-09-21,3,25.310,KAN,@,CLE,L 13-20,,,,,
33,1980,1980-09-28,4,25.317,KAN,,SDG,L 7-24,,,,,
34,1980,1980-10-05,5,25.324,KAN,@,OAK,W 31-17,,,,,
35,1980,1980-10-12,6,25.331,KAN,,HOU,W 21-20,,,,,
36,1980,1980-10-19,7,25.338,KAN,@,DEN,W 23-17,,,,,
37,1980,1980-10-26,8,25.345,KAN,,DET,W 20-17,,,,,
38,1980,1980-11-02,9,25.352,KAN,,BAL,L 24-31,,,,,
39,1980,1980-11-09,10,25.359,KAN,@,SEA,W 31-30,,,,,
40,1980,1980-11-16,11,26.000,KAN,@,SDG,L 7-20,,,,,
41,1980,1980-11-23,12,26.007,KAN,@,STL,W 21-13,,,,,
