ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
136,2009,2009-10-04,4,31.046,NYJ,@,NOR,L 10-24,*,13,48,3.69,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
137,2009,2009-10-12,5,31.054,NYJ,@,MIA,L 27-31,*,13,42,3.23,2,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,0,0
138,2009,2009-10-18,6,31.060,NYJ,,BUF,L 13-16,*,22,210,9.55,1,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
139,2009,2009-10-25,7,31.067,NYJ,@,OAK,W 38-0,*,26,121,4.65,1,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
140,2009,2009-11-01,8,31.074,NYJ,,MIA,L 25-30,*,27,102,3.78,0,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
141,2009,2009-11-15,9,31.088,NYJ,,JAX,L 22-24,*,21,77,3.67,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,1,0
142,2009,2009-11-22,10,31.095,NYJ,@,NWE,L 14-31,*,21,103,4.90,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
143,2009,2009-11-29,11,31.102,NYJ,,CAR,W 17-6,*,25,75,3.00,1,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
144,2009,2009-12-03,12,31.106,NYJ,@,BUF,W 19-13,*,23,109,4.74,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
145,2009,2009-12-13,13,31.116,NYJ,@,TAM,W 26-3,*,23,99,4.30,2,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,0,0
146,2009,2009-12-20,14,31.123,NYJ,,ATL,L 7-10,*,19,52,2.74,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
147,2009,2009-12-27,15,31.130,NYJ,@,IND,W 29-15,*,23,105,4.57,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
148,2009,2010-01-03,16,31.137,NYJ,,CIN,W 37-0,*,27,78,2.89,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,0,0
149,2010,2010-09-13,1,32.025,KAN,,SDG,W 21-14,*,11,39,3.55,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
150,2010,2010-09-19,2,32.031,KAN,@,CLE,W 16-14,*,22,83,3.77,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
151,2010,2010-09-26,3,32.038,KAN,,SFO,W 31-10,,19,95,5.00,1,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
152,2010,2010-10-10,4,32.052,KAN,@,IND,L 9-19,*,8,19,2.38,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
153,2010,2010-10-17,5,32.059,KAN,@,HOU,L 31-35,,19,100,5.26,1,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
154,2010,2010-10-24,6,32.066,KAN,,JAX,W 42-20,*,20,125,6.25,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
155,2010,2010-10-31,7,32.073,KAN,,BUF,W 13-10,*,19,77,4.05,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
156,2010,2010-11-07,8,32.080,KAN,@,OAK,L 20-23,*,19,32,1.68,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
157,2010,2010-11-14,9,32.087,KAN,@,DEN,L 29-49,,4,3,0.75,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
158,2010,2010-11-21,10,32.094,KAN,,ARI,W 31-13,*,15,71,4.73,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,0,0
159,2010,2010-11-28,11,32.101,KAN,@,SEA,W 42-24,*,20,68,3.40,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
160,2010,2010-12-05,12,32.108,KAN,,DEN,W 10-6,,11,53,4.82,0,5,4,54,13.50,0,80.0%,10.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
161,2010,2010-12-12,13,32.115,KAN,@,SDG,L 0-31,*,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
162,2010,2010-12-19,14,32.122,KAN,@,STL,W 27-13,,22,62,2.82,1,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
163,2010,2010-12-26,15,32.129,KAN,,TEN,W 34-14,,23,51,2.22,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
164,2010,2011-01-02,16,32.136,KAN,,OAK,L 10-31,*,10,17,1.70,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
165,2011,2011-09-11,1,33.023,KAN,,BUF,L 7-41,,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
166,2011,2011-09-18,2,33.030,KAN,@,DET,L 3-48,*,12,40,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
167,2011,2011-09-25,3,33.037,KAN,@,SDG,L 17-20,*,14,31,2.21,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
168,2011,2011-10-02,4,33.044,KAN,,MIN,W 22-17,,11,37,3.36,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
169,2011,2011-10-09,5,33.051,KAN,@,IND,W 28-24,*,10,55,5.50,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
170,2011,2011-10-23,6,33.065,KAN,@,OAK,W 28-0,*,9,19,2.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
171,2011,2011-10-31,7,33.073,KAN,,SDG,W 23-20,,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
172,2011,2011-11-06,8,33.079,KAN,,MIA,L 3-31,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
173,2011,2011-11-13,9,33.086,KAN,,DEN,L 10-17,,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
174,2011,2011-11-21,10,33.094,KAN,@,NWE,L 3-34,,8,48,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
175,2011,2011-11-27,11,33.100,KAN,,PIT,L 9-13,,13,37,2.85,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
176,2011,2011-12-04,12,33.107,KAN,@,CHI,W 10-3,*,16,36,2.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
177,2011,2011-12-11,13,33.114,KAN,@,NYJ,L 10-37,,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
178,2011,2011-12-18,14,33.121,KAN,,GNB,W 19-14,*,15,48,3.20,0,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
179,2011,2011-12-24,15,33.127,KAN,,OAK,L 13-16,*,11,51,4.64,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
180,2011,2012-01-01,16,33.135,KAN,@,DEN,W 7-3,*,15,42,2.80,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
