ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,23.363,NWE,,MIA,L 24-27,,,,,
2,1990,1990-09-16,2,24.005,NWE,@,IND,W 16-14,,,,,
3,1990,1990-09-23,3,24.012,NWE,@,CIN,L 7-41,,,,,
4,1990,1990-09-30,4,24.019,NWE,,NYJ,L 13-37,,,,,
5,1990,1990-10-07,5,24.026,NWE,,SEA,L 20-33,,,,,
6,1990,1990-10-18,6,24.037,NWE,@,MIA,L 10-17,,,,,
7,1990,1990-10-28,7,24.047,NWE,,BUF,L 10-27,,,,,
8,1990,1990-11-04,8,24.054,NWE,@,PHI,L 20-48,,,,,
9,1990,1990-11-11,9,24.061,NWE,,IND,L 10-13,,,,,
10,1990,1990-11-18,10,24.068,NWE,@,BUF,L 0-14,,,,,
11,1990,1990-11-25,11,24.075,NWE,@,PHO,L 14-34,,,,,
12,1990,1990-12-02,12,24.082,NWE,,KAN,L 7-37,,,,,
13,1990,1990-12-09,13,24.089,NWE,@,PIT,L 3-24,,,,,
14,1990,1990-12-15,14,24.095,NWE,,WAS,L 10-25,,,,,
15,1990,1990-12-23,15,24.103,NWE,@,NYJ,L 7-42,,,,,
16,1990,1990-12-30,16,24.110,NWE,,NYG,L 10-13,,,,,
17,1991,1991-09-01,1,24.355,NWE,@,IND,W 16-7,,,,,
18,1992,1992-09-06,1,25.361,BUF,,RAM,W 40-7,,,,,
19,1992,1992-10-11,6,26.030,BUF,@,RAI,L 3-20,,,,,
20,1992,1992-10-26,7,26.045,BUF,@,NYJ,W 24-20,,,,,
21,1992,1992-11-01,8,26.051,BUF,,NWE,W 16-7,,,,,
22,1992,1992-11-08,9,26.058,BUF,,PIT,W 28-20,,,,,
23,1992,1992-11-16,10,26.066,BUF,@,MIA,W 26-20,,,,,
24,1992,1992-11-22,11,26.072,BUF,,ATL,W 41-14,,,,,
25,1992,1992-11-29,12,26.079,BUF,@,IND,L 13-16,,,,,
26,1992,1992-12-06,13,26.086,BUF,,NYJ,L 17-24,,,,,
27,1992,1992-12-12,14,26.092,BUF,,DEN,W 27-17,,,,,
28,1992,1992-12-20,15,26.100,BUF,@,NOR,W 20-16,,,,,
29,1992,1992-12-27,16,26.107,BUF,@,HOU,L 3-27,,,,,
30,1993,1993-09-05,1,26.359,BUF,,NWE,W 38-14,,,,,
31,1993,1993-09-12,2,27.001,BUF,@,DAL,W 13-10,,,,,
32,1993,1993-09-26,3,27.015,BUF,,MIA,L 13-22,,,,,
33,1993,1993-10-03,4,27.022,BUF,,NYG,W 17-14,,,,,
34,1993,1993-10-11,5,27.030,BUF,,HOU,W 35-7,,,,,
35,1993,1993-10-24,6,27.043,BUF,@,NYJ,W 19-10,,,,,
36,1993,1993-11-01,7,27.051,BUF,,WAS,W 24-10,,,,,
37,1993,1993-11-07,8,27.057,BUF,@,NWE,W 13-10,,,,,
38,1993,1993-11-15,9,27.065,BUF,@,PIT,L 0-23,,,,,
39,1993,1993-11-21,10,27.071,BUF,,IND,W 23-9,,,,,
40,1993,1993-11-28,11,27.078,BUF,@,KAN,L 7-23,,,,,
41,1993,1993-12-12,13,27.092,BUF,@,PHI,W 10-7,,,,,
42,1993,1993-12-19,14,27.099,BUF,@,MIA,W 47-34,,,,,
43,1993,1993-12-26,15,27.106,BUF,,NYJ,W 16-14,,,,,
44,1993,1994-01-02,16,27.113,BUF,@,IND,W 30-10,,,,,
45,1994,1994-09-04,1,27.358,DEN,,SDG,L 34-37,,,,,
46,1994,1994-09-11,2,28.000,DEN,@,NYJ,L 22-25,,,,,
47,1994,1994-09-18,3,28.007,DEN,,RAI,L 16-48,,,,,
48,1994,1994-09-26,4,28.015,DEN,@,BUF,L 20-27,,,,,
49,1994,1994-10-09,5,28.028,DEN,@,SEA,W 16-9,,,,,
50,1994,1994-10-17,6,28.036,DEN,,KAN,L 28-31,,,,,
51,1994,1994-10-23,7,28.042,DEN,@,SDG,W 20-15,,,,,
52,1994,1994-10-30,8,28.049,DEN,,CLE,W 26-14,,,,,
53,1994,1994-11-06,9,28.056,DEN,@,RAM,L 21-27,,,,,
54,1994,1994-11-13,10,28.063,DEN,,SEA,W 17-10,,,,,
55,1994,1994-11-20,11,28.070,DEN,,ATL,W 32-28,,,,,
56,1994,1994-11-27,12,28.077,DEN,,CIN,W 15-13,,,,,
57,1994,1994-12-04,13,28.084,DEN,@,KAN,W 20-17,,,,,
58,1994,1994-12-11,14,28.091,DEN,@,RAI,L 13-23,,,,,
59,1994,1994-12-17,15,28.097,DEN,@,SFO,L 19-42,,,,,
60,1994,1994-12-24,16,28.104,DEN,,NOR,L 28-30,,,,,
61,1995,1995-09-03,1,28.357,NOR,,SFO,L 22-24,,,,,
62,1995,1995-09-10,2,28.364,NOR,@,STL,L 13-17,,,,,
63,1995,1995-09-17,3,29.006,NOR,,ATL,L 24-27,,,,,
64,1995,1995-09-24,4,29.013,NOR,@,NYG,L 29-45,,,,,
65,1995,1995-10-01,5,29.020,NOR,,PHI,L 10-15,,,,,
66,1995,1995-10-15,6,29.034,NOR,,MIA,W 33-30,,1.0,0,0,0
67,1995,1995-10-22,7,29.041,NOR,@,CAR,L 3-20,,,,,
68,1995,1995-10-29,8,29.048,NOR,@,SFO,W 11-7,,,,,
69,1995,1995-11-05,9,29.055,NOR,,STL,W 19-10,,,,,
70,1995,1995-11-12,10,29.062,NOR,,IND,W 17-14,,,,,
71,1995,1995-11-19,11,29.069,NOR,@,MIN,L 24-43,,1.0,0,0,0
72,1995,1995-11-26,12,29.076,NOR,,CAR,W 34-26,,,,,
73,1995,1995-12-03,13,29.083,NOR,@,NWE,W 31-17,,,,,
74,1995,1995-12-10,14,29.090,NOR,@,ATL,L 14-19,,,,,
75,1995,1995-12-16,15,29.096,NOR,,GNB,L 23-34,,,,,
76,1995,1995-12-24,16,29.104,NOR,@,NYJ,W 12-0,,,,,
77,1996,1996-09-01,1,29.356,NOR,@,SFO,L 11-27,,,,,
78,1996,1996-09-08,2,29.363,NOR,,CAR,L 20-22,,,,,
79,1996,1996-09-15,3,30.004,NOR,@,CIN,L 15-30,,,,,
80,1996,1996-09-22,4,30.011,NOR,,ARI,L 14-28,,,,,
81,1996,1996-10-06,6,30.025,NOR,,JAX,W 17-13,,,,,
82,1996,1996-10-13,7,30.032,NOR,,CHI,W 27-24,,1.0,0,0,0
83,1996,1996-11-10,10,30.060,NOR,,HOU,L 14-31,,,,,
84,1996,1996-11-17,11,30.067,NOR,@,ATL,L 15-17,,,,,
85,1996,1996-11-24,12,30.074,NOR,@,TAM,L 7-13,,,,,
86,1996,1996-12-01,13,30.081,NOR,,STL,L 10-26,,,,,
87,1996,1996-12-08,14,30.088,NOR,,ATL,L 15-31,,,,,
88,1996,1996-12-15,15,30.095,NOR,@,NYG,W 17-3,,1.0,0,0,0
89,1996,1996-12-21,16,30.101,NOR,@,STL,L 13-14,,,,,
90,1997,1997-08-31,1,30.354,NOR,@,STL,L 24-38,,,,,
91,1997,1997-09-07,2,30.361,NOR,,SDG,L 6-20,,,,,
92,1997,1997-09-14,3,31.003,NOR,@,SFO,L 7-33,,,,,
93,1997,1997-09-21,4,31.010,NOR,,DET,W 35-17,,,,,
94,1997,1997-09-28,5,31.017,NOR,@,NYG,L 9-14,,,,,
95,1997,1997-10-05,6,31.024,NOR,@,CHI,W 20-17,,1.0,0,0,0
96,1997,1997-10-12,7,31.031,NOR,,ATL,L 17-23,,1.0,0,0,0
97,1997,1997-10-19,8,31.038,NOR,,CAR,L 0-13,,,,,
98,1997,1997-10-26,9,31.045,NOR,,SFO,L 0-23,,,,,
99,1997,1997-11-09,10,31.059,NOR,@,OAK,W 13-10,,,,,
100,1997,1997-11-16,11,31.066,NOR,,SEA,W 20-17,,0.0,1,7,0
101,1997,1997-11-23,12,31.073,NOR,@,ATL,L 3-20,,1.0,0,0,0
102,1997,1997-11-30,13,31.080,NOR,@,CAR,W 16-13,,,,,
103,1997,1997-12-07,14,31.087,NOR,,STL,L 27-34,,,,,
104,1998,1998-09-06,1,31.360,OAK,@,KAN,L 8-28,,,,,
105,1998,1998-09-13,2,32.002,OAK,,NYG,W 20-17,,,,,
106,1998,1998-09-20,3,32.009,OAK,,DEN,L 17-34,,,,,
107,1998,1998-09-27,4,32.016,OAK,@,DAL,W 13-12,,,,,
108,1998,1998-10-04,5,32.023,OAK,@,ARI,W 23-20,,1.0,0,0,0
109,1998,1998-10-11,6,32.030,OAK,,SDG,W 7-6,,,,,
110,1998,1998-10-25,7,32.044,OAK,,CIN,W 27-10,,1.0,0,0,0
111,1998,1998-11-01,8,32.051,OAK,@,SEA,W 31-18,,,,,
112,1998,1998-11-15,10,32.065,OAK,,SEA,W 20-17,,,,,
113,1998,1998-11-22,11,32.072,OAK,@,DEN,L 14-40,,,,,
114,1998,1998-11-29,12,32.079,OAK,,WAS,L 19-29,,1.0,0,0,0
115,1998,1998-12-06,13,32.086,OAK,,MIA,L 17-27,,,,,
116,1998,1998-12-13,14,32.093,OAK,@,BUF,L 21-44,,,,,
117,1998,1998-12-20,15,32.100,OAK,@,SDG,W 17-10,,1.0,0,0,0
118,1998,1998-12-26,16,32.106,OAK,,KAN,L 24-31,,0.0,1,2,0
119,1999,1999-09-12,1,33.001,OAK,@,GNB,L 24-28,*,1.0,0,0,0
120,1999,1999-09-19,2,33.008,OAK,@,MIN,W 22-17,*,1.0,0,0,0
121,1999,1999-09-26,3,33.015,OAK,,CHI,W 24-17,*,,,,
122,1999,1999-10-03,4,33.022,OAK,@,SEA,L 21-22,*,,,,
123,1999,1999-10-10,5,33.029,OAK,,DEN,L 13-16,*,,,,
124,1999,1999-10-17,6,33.036,OAK,@,BUF,W 20-14,*,,,,
125,1999,1999-10-24,7,33.043,OAK,,NYJ,W 24-23,*,,,,
126,1999,1999-10-31,8,33.050,OAK,,MIA,L 9-16,*,,,,
127,1999,1999-11-14,9,33.064,OAK,,SDG,W 28-9,*,,,,
128,1999,1999-11-22,10,33.072,OAK,@,DEN,L 21-27,*,,,,
129,1999,1999-11-28,11,33.078,OAK,,KAN,L 34-37,*,,,,
130,1999,1999-12-05,12,33.085,OAK,,SEA,W 30-21,*,,,,
131,1999,1999-12-09,13,33.089,OAK,@,TEN,L 14-21,*,,,,
132,1999,1999-12-19,14,33.099,OAK,,TAM,W 45-0,*,,,,
133,1999,1999-12-26,15,33.106,OAK,@,SDG,L 20-23,*,,,,
134,2000,2000-09-03,1,33.358,SDG,@,OAK,L 6-9,,,,,
135,2000,2000-09-10,2,33.365,SDG,,NOR,L 27-28,,,,,
136,2000,2000-09-17,3,34.006,SDG,@,KAN,L 10-42,,,,,
137,2000,2000-09-24,4,34.013,SDG,,SEA,L 12-20,,,,,
138,2000,2000-10-01,5,34.020,SDG,@,STL,L 31-57,,,,,
139,2000,2000-10-08,6,34.027,SDG,,DEN,L 7-21,,,,,
140,2000,2000-10-15,7,34.034,SDG,@,BUF,L 24-27,,,,,
141,2000,2000-10-29,8,34.048,SDG,,OAK,L 13-15,,,,,
