ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1960,1960-10-16,4,23.026,STL,@,PIT,L 14-27,,9,18,50.00,93,0,0,65.3,0,0,5.17,5.17,0,0,,0
2,1960,1960-10-23,5,23.033,STL,,DAL,W 12-10,*,1,6,16.67,22,0,0,42.4,0,0,3.67,3.67,0,0,,0
3,1961,1961-10-08,4,24.018,WAS,@,CLE,L 7-31,,2,2,100.00,31,0,0,118.7,0,0,15.50,15.50,0,0,,0
4,1961,1961-10-15,5,24.025,WAS,@,PIT,L 0-20,,4,14,28.57,42,0,2,0.0,0,0,3.00,-3.43,0,0,,0
5,1961,1961-10-22,6,24.032,WAS,,STL,L 0-24,,4,12,33.33,49,0,1,12.2,0,0,4.08,0.33,1,2,2.00,0
6,1961,1961-11-05,8,24.046,WAS,@,NYG,L 0-53,,2,6,33.33,16,0,2,2.8,0,0,2.67,-12.33,1,-5,-5.00,0
7,1961,1961-12-10,13,24.081,WAS,,PIT,L 14-30,,4,6,66.67,76,1,1,109.7,0,0,12.67,8.50,1,2,2.00,0
8,1962,1962-12-16,14,25.087,WAS,,PIT,L 24-27,,17,37,45.95,284,3,4,59.8,0,0,7.68,4.43,1,-3,-3.00,0
9,1963,1963-09-15,1,25.360,WAS,@,CLE,L 14-37,,8,17,47.06,153,1,1,73.9,0,0,9.00,7.53,1,2,2.00,0
10,1963,1963-09-29,3,26.009,WAS,,DAL,W 21-17,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
11,1963,1963-10-27,7,26.037,WAS,,STL,L 7-21,,4,11,36.36,54,1,1,45.3,0,0,4.91,2.64,1,2,2.00,0
12,1963,1963-11-03,8,26.044,WAS,@,DAL,L 20-35,,6,10,60.00,75,0,1,43.7,0,0,7.50,3.00,0,0,,0
13,1963,1963-12-08,13,26.079,WAS,@,NYG,L 14-44,,7,18,38.89,96,1,3,35.6,0,0,5.33,-1.06,1,0,0.00,0
14,1964,1964-09-20,2,27.000,WAS,@,DAL,L 18-24,,4,14,28.57,76,1,1,43.8,0,0,5.43,3.64,0,0,,0
15,1964,1964-10-04,4,27.014,WAS,,STL,L 17-23,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
16,1964,1964-11-15,10,27.056,WAS,@,PIT,W 30-0,,1,2,50.00,7,0,1,18.7,0,0,3.50,-19.00,0,0,,0
17,1965,1965-10-10,4,28.020,DET,@,BAL,L 7-31,,2,5,40.00,21,0,1,13.3,0,0,4.20,-4.80,0,0,,0
18,1965,1965-10-17,5,28.027,DET,,GNB,L 21-31,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
19,1965,1965-10-24,6,28.034,DET,@,CHI,L 10-38,,5,13,38.46,99,1,1,59.5,0,0,7.62,5.69,0,0,,0
20,1965,1965-10-31,7,28.041,DET,@,RAM,W 31-7,*,9,19,47.37,168,1,0,95.9,0,0,8.84,9.89,0,0,,0
21,1965,1965-11-07,8,28.048,DET,@,GNB,W 12-7,*,6,14,42.86,67,0,3,18.2,0,0,4.79,-4.86,1,-5,-5.00,0
22,1965,1965-11-14,9,28.055,DET,,SFO,L 21-27,*,2,7,28.57,2,0,0,39.6,0,0,0.29,0.29,0,0,,0
23,1966,1966-10-02,4,29.012,PIT,@,WAS,L 10-24,,6,17,35.29,60,0,1,21.7,0,0,3.53,0.88,0,0,,0
24,1966,1966-10-08,5,29.018,PIT,@,CLE,L 10-41,,17,31,54.84,177,1,3,42.7,0,0,5.71,2.00,2,-18,-9.00,0
25,1966,1966-10-16,6,29.026,PIT,,PHI,L 14-31,*,10,28,35.71,105,1,2,29.6,0,0,3.75,1.25,0,0,,0
26,1966,1966-10-30,7,29.040,PIT,@,DAL,L 21-52,*,2,5,40.00,18,0,2,10.8,0,0,3.60,-14.40,0,0,,0
