ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2015,2015-11-01,8,24.362,SFO,@,STL,L 6-27,,5,6,1.20,0,3,2,17,8.50,0,66.7%,5.67
2,2015,2015-11-08,9,25.004,SFO,,ATL,W 17-16,,7,20,2.86,0,0,0,0,,0,0.0%,
3,2015,2015-11-22,10,25.018,SFO,@,SEA,L 13-29,,0,0,,0,0,0,0,,0,0.0%,
4,2015,2015-11-29,11,25.025,SFO,,ARI,L 13-19,,0,0,,0,0,0,0,,0,0.0%,
5,2015,2015-12-06,12,25.032,SFO,@,CHI,W 26-20,,0,0,,0,0,0,0,,0,0.0%,
6,2015,2015-12-13,13,25.039,SFO,@,CLE,L 10-24,,0,0,,0,0,0,0,,0,0.0%,
7,2015,2015-12-20,14,25.046,SFO,,CIN,L 14-24,,2,0,0.00,0,7,6,52,8.67,0,85.7%,7.43
8,2015,2015-12-27,15,25.053,SFO,@,DET,L 17-32,,2,12,6.00,0,0,0,0,,0,0.0%,
9,2015,2016-01-03,16,25.060,SFO,,STL,W 19-16,,0,0,,0,0,0,0,,0,0.0%,
