ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2015,2015-09-14,1,21.303,SFO,,MIN,W 20-3,,0.0,0,0
2,2015,2015-09-20,2,21.309,SFO,@,PIT,L 18-43,,0.0,0,0
3,2015,2015-09-27,3,21.316,SFO,@,ARI,L 7-47,,1.0,2,1
4,2015,2015-10-04,4,21.323,SFO,,GNB,L 3-17,,0.0,1,1
5,2015,2015-10-11,5,21.330,SFO,@,NYG,L 27-30,,0.0,0,0
6,2015,2015-10-18,6,21.337,SFO,,BAL,W 25-20,,0.0,1,0
7,2015,2015-10-22,7,21.341,SFO,,SEA,L 3-20,,0.0,0,0
8,2015,2015-11-01,8,21.351,SFO,@,STL,L 6-27,,0.0,0,0
9,2015,2015-11-08,9,21.358,SFO,,ATL,W 17-16,,0.0,1,0
10,2015,2015-11-22,10,22.007,SFO,@,SEA,L 13-29,,0.0,3,3
11,2015,2015-11-29,11,22.014,SFO,,ARI,L 13-19,,0.0,0,0
12,2015,2015-12-06,12,22.021,SFO,@,CHI,W 26-20,,0.0,0,0
13,2015,2015-12-13,13,22.028,SFO,@,CLE,L 10-24,,1.0,3,0
14,2015,2015-12-20,14,22.035,SFO,,CIN,L 14-24,,0.0,0,0
15,2015,2015-12-27,15,22.042,SFO,@,DET,L 17-32,,0.0,2,0
16,2015,2016-01-03,16,22.049,SFO,,STL,W 19-16,,0.0,1,0
17,2016,2016-09-12,1,22.302,SFO,,LAR,W 28-0,,1.0,1,0
18,2016,2016-09-18,2,22.308,SFO,@,CAR,L 27-46,,0.0,0,1
19,2016,2016-09-25,3,22.315,SFO,@,SEA,L 18-37,,0.0,0,2
20,2016,2016-10-02,4,22.322,SFO,,DAL,L 17-24,,0.0,0,0
21,2016,2016-10-06,5,22.326,SFO,,ARI,L 21-33,*,0.0,2,1
22,2016,2016-10-16,6,22.336,SFO,@,BUF,L 16-45,*,1.0,3,0
23,2016,2016-10-23,7,22.343,SFO,,TAM,L 17-34,*,0.5,3,1
24,2016,2016-11-06,8,22.357,SFO,,NOR,L 23-41,*,0.0,0,1
25,2017,2017-09-10,1,23.299,SFO,,CAR,L 3-23,*,0.0,3,0
26,2017,2017-09-17,2,23.306,SFO,@,SEA,L 9-12,*,1.0,1,3
27,2017,2017-09-21,3,23.310,SFO,,LAR,L 39-41,*,0.0,1,0
28,2017,2017-10-01,4,23.320,SFO,@,ARI,L 15-18,*,0.0,0,0
29,2017,2017-10-08,5,23.327,SFO,@,IND,L 23-26,*,0.5,1,4
30,2017,2017-10-15,6,23.334,SFO,@,WAS,L 24-26,*,0.0,2,1
31,2018,2018-09-09,1,24.298,SFO,@,MIN,L 16-24,*,0.0,3,2
32,2018,2018-09-16,2,24.305,SFO,,DET,W 30-27,*,0.0,3,0
33,2018,2018-09-23,3,24.312,SFO,@,KAN,L 27-38,*,1.0,2,0
