ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1991,1991-09-22,4,22.038,SDG,@,DEN,L 19-27,,,,,,,,,,,,,,,,,,,,,,
2,1991,1991-12-08,14,22.115,SDG,@,KAN,L 17-20,,,,,,,,,,,,,,,,,,,,,,
3,1991,1991-12-15,15,22.122,SDG,,MIA,W 38-30,,,,,,,,,,,,,,,,,,,,,,
4,1991,1991-12-22,16,22.129,SDG,,DEN,L 14-17,,,,,,,,,,,,,,,,,,,,,,
5,1992,1992-10-11,5,23.057,PIT,@,CLE,L 9-17,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
6,1992,1992-10-19,6,23.065,PIT,,CIN,W 20-0,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
7,1992,1992-10-25,7,23.071,PIT,@,KAN,W 27-3,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
8,1992,1992-11-01,8,23.078,PIT,,HOU,W 21-20,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
9,1992,1992-11-08,9,23.085,PIT,@,BUF,L 20-28,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
10,1992,1992-11-15,10,23.092,PIT,,DET,W 17-14,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0
11,1992,1992-11-22,11,23.099,PIT,,IND,W 30-14,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
12,1992,1992-11-29,12,23.106,PIT,@,CIN,W 21-9,,,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0,,0,0,0
13,1992,1992-12-06,13,23.113,PIT,,SEA,W 20-14,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
14,1992,1992-12-13,14,23.120,PIT,@,CHI,L 6-30,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
15,1992,1992-12-20,15,23.127,PIT,,MIN,L 3-6,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
16,1992,1992-12-27,16,23.134,PIT,,CLE,W 23-13,,,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0,,0,0,0
17,1993,1993-09-05,1,24.021,PIT,,SFO,L 13-24,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
18,1993,1993-09-12,2,24.028,PIT,@,RAM,L 0-27,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
19,1993,1993-09-19,3,24.035,PIT,,CIN,W 34-7,,1,1,18,18.00,1,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,1,6
20,1993,1993-09-27,4,24.043,PIT,@,ATL,W 45-17,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,1,6
21,1993,1993-10-10,5,24.056,PIT,,SDG,W 16-3,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
22,1993,1993-10-17,6,24.063,PIT,,NOR,W 37-14,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
23,1993,1993-10-24,7,24.070,PIT,@,CLE,L 23-28,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
24,1993,1993-11-07,8,24.084,PIT,@,CIN,W 24-16,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
25,1993,1993-11-15,9,24.092,PIT,,BUF,W 23-0,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
26,1993,1993-11-21,10,24.098,PIT,@,DEN,L 13-37,,2,2,57,28.50,1,100.0%,28.50,0,0,,0,0,0,,0,0,0,,0,1,6
27,1993,1993-11-28,11,24.105,PIT,@,HOU,L 3-23,,,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0
28,1993,1994-01-02,16,24.140,PIT,,CLE,W 16-9,,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
29,1994,1994-09-04,1,25.020,PIT,,DAL,L 9-26,,5,1,21,21.00,0,20.0%,4.20,0,0,,0,1,23,23.00,0,0,0,,0,0,0
30,1994,1994-09-11,2,25.027,PIT,@,CLE,W 17-10,,2,2,47,23.50,1,100.0%,23.50,0,0,,0,0,0,,0,0,0,,0,1,6
31,1994,1994-09-18,3,25.034,PIT,,IND,W 31-21,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0
32,1994,1994-09-25,4,25.041,PIT,@,SEA,L 13-30,,6,3,35,11.67,0,50.0%,5.83,0,0,,0,0,0,,0,0,0,,0,0,0
33,1994,1994-10-03,5,25.049,PIT,,HOU,W 30-14,,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,0
34,1994,1994-10-16,6,25.062,PIT,,CIN,W 14-10,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
35,1994,1994-10-23,7,25.069,PIT,@,NYG,W 10-6,,6,3,20,6.67,0,50.0%,3.33,0,0,,0,1,17,17.00,0,0,0,,0,0,0
36,1994,1994-10-30,8,25.076,PIT,@,ARI,L 17-20,,5,3,95,31.67,1,60.0%,19.00,0,0,,0,1,27,27.00,0,0,0,,0,1,6
37,1994,1994-11-06,9,25.083,PIT,@,HOU,W 12-9,,5,3,62,20.67,0,60.0%,12.40,0,0,,0,0,0,,0,0,0,,0,0,0
38,1994,1994-11-14,10,25.091,PIT,,BUF,W 23-10,,3,2,8,4.00,0,66.7%,2.67,0,0,,0,2,54,27.00,0,0,0,,0,0,0
39,1994,1994-11-27,12,25.104,PIT,@,RAI,W 21-3,,6,4,57,14.25,1,66.7%,9.50,0,0,,0,0,0,,0,0,0,,0,1,6
40,1994,1994-12-04,13,25.111,PIT,@,CIN,W 38-15,,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,0
41,1994,1994-12-11,14,25.118,PIT,,PHI,W 14-3,,8,2,16,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
42,1994,1994-12-18,15,25.125,PIT,,CLE,W 17-7,,4,4,74,18.50,1,100.0%,18.50,0,0,,0,0,0,,0,0,0,,0,1,6
