ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2004,2004-11-07,8,26.108,SFO,,SEA,L 27-42,,0,0,,0,0,0,0,,0,0.0%,,6,127,21.17,0,0,0
2,2004,2004-11-14,9,26.115,SFO,,CAR,L 27-37,,8,46,5.75,0,3,1,12,12.00,0,33.3%,4.00,5,103,20.60,0,0,0
3,2004,2004-11-21,10,26.122,SFO,@,TAM,L 3-35,,7,36,5.14,0,4,3,37,12.33,0,75.0%,9.25,2,50,25.00,0,0,0
4,2004,2004-11-28,11,26.129,SFO,,MIA,L 17-24,,13,46,3.54,1,5,2,33,16.50,0,40.0%,6.60,4,104,26.00,0,1,6
5,2004,2004-12-05,12,26.136,SFO,@,STL,L 6-16,,3,16,5.33,0,1,0,0,,0,0.0%,0.00,3,71,23.67,0,0,0
6,2004,2004-12-12,13,26.143,SFO,@,ARI,W 31-28,*,34,139,4.09,1,6,5,29,5.80,0,83.3%,4.83,0,0,,0,1,6
7,2004,2004-12-18,14,26.149,SFO,,WAS,L 16-26,*,11,37,3.36,0,2,2,18,9.00,0,100.0%,9.00,1,10,10.00,0,0,0
8,2004,2004-12-26,15,26.157,SFO,,BUF,L 7-41,,10,10,1.00,0,2,1,15,15.00,0,50.0%,7.50,7,91,13.00,0,0,0
9,2004,2005-01-02,16,26.164,SFO,@,NWE,L 7-21,,10,32,3.20,0,2,2,10,5.00,0,100.0%,5.00,3,67,22.33,0,0,0
10,2005,2005-09-11,1,27.051,SFO,,STL,W 28-25,,0,0,,0,0,0,0,,0,0.0%,,4,106,26.50,0,0,0
11,2005,2005-09-18,2,27.058,SFO,@,PHI,L 3-42,,0,0,,0,0,0,0,,0,0.0%,,3,60,20.00,0,0,0
12,2005,2005-09-25,3,27.065,SFO,,DAL,L 31-34,,0,0,,0,0,0,0,,0,0.0%,,3,66,22.00,0,0,0
13,2005,2005-10-02,4,27.072,SFO,@,ARI,L 14-31,,0,0,,0,0,0,0,,0,0.0%,,2,38,19.00,0,0,0
14,2005,2005-10-09,5,27.079,SFO,,IND,L 3-28,,0,0,,0,0,0,0,,0,0.0%,,3,62,20.67,0,0,0
15,2005,2005-10-23,6,27.093,SFO,@,WAS,L 17-52,,0,0,,0,0,0,0,,0,0.0%,,8,133,16.63,0,0,0
16,2005,2005-10-30,7,27.100,SFO,,TAM,W 15-10,,0,0,,0,0,0,0,,0,0.0%,,3,63,21.00,0,0,0
17,2005,2005-11-20,10,27.121,SFO,,SEA,L 25-27,,11,83,7.55,1,2,1,4,4.00,0,50.0%,2.00,0,0,,0,1,6
18,2005,2005-11-27,11,27.128,SFO,@,TEN,L 22-33,,6,30,5.00,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0
19,2005,2005-12-04,12,27.135,SFO,,ARI,L 10-17,*,10,17,1.70,1,3,3,8,2.67,0,100.0%,2.67,0,0,,0,1,6
20,2005,2005-12-11,13,27.142,SFO,@,SEA,L 3-41,,2,4,2.00,0,2,1,-2,-2.00,0,50.0%,-1.00,6,114,19.00,0,0,0
21,2005,2005-12-18,14,27.149,SFO,@,JAX,L 9-10,,2,1,0.50,0,0,0,0,,0,0.0%,,2,47,23.50,0,0,0
22,2005,2005-12-24,15,27.155,SFO,@,STL,W 24-20,*,10,109,10.90,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,6
23,2005,2006-01-01,16,27.163,SFO,,HOU,W 20-17,*,18,64,3.56,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0
24,2006,2006-09-10,1,28.050,SFO,@,ARI,L 27-34,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,6,151,25.17,0,0,0
25,2006,2006-09-17,2,28.057,SFO,,STL,W 20-13,,0,0,,0,0,0,0,,0,0.0%,,2,78,39.00,0,0,0
26,2006,2006-09-24,3,28.064,SFO,,PHI,L 24-38,,1,3,3.00,0,4,4,42,10.50,0,100.0%,10.50,2,35,17.50,0,0,0
27,2006,2006-10-01,4,28.071,SFO,@,KAN,L 0-41,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,6,171,28.50,0,0,0
28,2006,2006-10-08,5,28.078,SFO,,OAK,W 34-20,,0,0,,0,1,1,33,33.00,1,100.0%,33.00,2,51,25.50,0,1,6
29,2006,2006-10-15,6,28.085,SFO,,SDG,L 19-48,,1,4,4.00,0,1,1,16,16.00,0,100.0%,16.00,9,195,21.67,0,0,0
30,2006,2006-10-29,7,28.099,SFO,@,CHI,L 10-41,,0,0,,0,0,0,0,,0,0.0%,,6,126,21.00,0,0,0
31,2006,2006-11-05,8,28.106,SFO,,MIN,W 9-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
32,2006,2006-11-12,9,28.113,SFO,@,DET,W 19-13,,9,20,2.22,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0
