ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1960,1960-09-25,1,26.139,GNB,,CHI,L 14-17,0,0,1,52,0
2,1960,1960-10-09,3,26.153,GNB,,BAL,W 35-21,0,0,1,0,0
3,1960,1960-11-20,8,26.195,GNB,,RAM,L 31-33,0,0,1,0,0
4,1960,1960-12-04,10,26.209,GNB,@,CHI,W 41-13,0,0,1,19,0
5,1960,1960-12-10,11,26.215,GNB,@,SFO,W 13-0,0,0,1,5,0
6,1960,1960-12-17,12,26.222,GNB,@,RAM,W 35-21,0,0,1,25,0
7,1961,1961-10-08,4,27.152,GNB,,BAL,W 45-7,0,0,2,0,0
8,1961,1961-10-15,5,27.159,GNB,@,CLE,W 49-17,0,0,1,35,0
9,1961,1961-11-05,8,27.180,GNB,@,BAL,L 21-45,1,6,1,41,1
10,1961,1961-11-23,11,27.198,GNB,@,DET,W 17-9,0,0,1,22,0
11,1962,1962-09-23,2,28.137,GNB,,STL,W 17-0,0,0,1,0,0
12,1962,1962-10-28,7,28.172,GNB,@,BAL,W 17-6,0,0,1,4,0
13,1962,1962-11-22,11,28.197,GNB,@,DET,L 14-26,0,0,1,36,0
14,1963,1963-09-15,1,29.129,GNB,,CHI,L 3-10,0,0,1,33,0
15,1963,1963-09-22,2,29.136,GNB,,DET,W 31-10,0,0,1,26,0
16,1963,1963-10-20,6,29.164,GNB,@,STL,W 30-7,0,0,1,17,0
17,1963,1963-11-03,8,29.178,GNB,,PIT,W 33-14,0,0,1,14,0
18,1964,1964-12-13,14,30.218,GNB,@,RAM,T 24-24,0,0,1,0,0
