ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1976,1976-10-11,5,23.333,SFO,@,RAM,W 16-0,,,,,,,,,,,,,,,,,,
2,1976,1976-10-17,6,23.339,SFO,,NOR,W 33-3,0,0,,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0
3,1976,1976-10-23,7,23.345,SFO,,ATL,W 15-0,6,21,3.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
4,1976,1976-10-31,8,23.353,SFO,@,STL,L 20-23,,,,,,,,,,,,,,,,,,
5,1976,1976-11-07,9,23.360,SFO,,WAS,L 21-24,,,,,,,,,,,,,,,,,,
6,1976,1976-11-14,10,24.001,SFO,@,ATL,L 16-21,,,,,,,,,,,,,,,,,,
7,1976,1976-11-21,11,24.008,SFO,,RAM,L 3-23,,,,,,,,,,,,,,,,,,
8,1976,1976-11-29,12,24.016,SFO,,MIN,W 20-16,,,,,,,,,,,,,,,,,,
9,1976,1976-12-05,13,24.022,SFO,@,SDG,L 7-13,,,,,,,,,,,,,,,,,,
10,1976,1976-12-12,14,24.029,SFO,@,NOR,W 27-7,3,7,2.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
11,1977,1977-09-19,1,24.310,SFO,@,PIT,L 0-27,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
12,1977,1977-09-25,2,24.316,SFO,,MIA,L 15-19,,,,,,,,,,,,,,,,,,
13,1977,1977-10-02,3,24.323,SFO,@,RAM,L 14-34,0,0,,0,2,12,6.00,0,0,0,,0,0,0,,0,0,0
14,1977,1977-10-09,4,24.330,SFO,,ATL,L 0-7,10,52,5.20,0,0,0,,0,1,6,6.00,0,0,0,,0,0,0
15,1977,1977-10-16,5,24.337,SFO,@,NYG,L 17-20,5,19,3.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1977,1977-10-23,6,24.344,SFO,,DET,W 28-7,,,,,,,,,,,,,,,,,,
17,1977,1977-10-30,7,24.351,SFO,,TAM,W 20-10,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1977,1977-11-06,8,24.358,SFO,@,ATL,W 10-3,5,9,1.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1977,1977-11-13,9,25.000,SFO,@,NOR,W 10-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1977,1977-11-20,10,25.007,SFO,,RAM,L 10-23,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1977,1977-11-27,11,25.014,SFO,,NOR,W 20-17,3,12,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1977,1977-12-04,12,25.021,SFO,@,MIN,L 27-28,10,29,2.90,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1977,1977-12-12,13,25.029,SFO,,DAL,L 35-42,2,13,6.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
24,1977,1977-12-18,14,25.035,SFO,@,GNB,L 14-16,3,10,3.33,0,0,0,,0,1,12,12.00,0,0,0,,0,0,0
25,1978,1978-09-03,1,25.294,SFO,@,CLE,L 7-24,,,,,,,,,,,,,,,,,,
26,1978,1978-09-10,2,25.301,SFO,,CHI,L 13-16,,,,,,,,,,,,,,,,,,
27,1978,1978-09-17,3,25.308,SFO,@,HOU,L 19-20,,,,,,,,,,,,,,,,,,
28,1978,1978-09-24,4,25.315,SFO,@,NYG,L 10-27,1,3,3.00,0,2,18,9.00,0,0,0,,0,0,0,,0,0,0
29,1978,1978-10-01,5,25.322,SFO,,CIN,W 28-12,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
