ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1992,1992-10-11,6,24.118,RAM,@,NOR,L 10-13,,,,,,,0.0%,,,,,,,,,,,
2,1992,1992-10-18,7,24.125,RAM,,NYG,W 38-17,,,,,,,0.0%,,,,,,,,,,,
3,1992,1992-11-01,8,24.139,RAM,@,ATL,L 28-30,,,,,,,0.0%,,,,,,,,,,,
4,1992,1992-11-08,9,24.146,RAM,,PHO,L 14-20,,,,,,,0.0%,,,,,,,,,,,
5,1992,1992-11-15,10,24.153,RAM,@,DAL,W 27-23,,,,,,,0.0%,,,,,,,,,,,
6,1992,1992-11-22,11,24.160,RAM,,SFO,L 10-27,,,,,,,0.0%,,,,,,,,,,,
7,1992,1992-11-29,12,24.167,RAM,,MIN,L 17-31,,,,,,,0.0%,,,,,,,,,,,
8,1992,1992-12-06,13,24.174,RAM,@,TAM,W 31-27,,,,,,,0.0%,,,,,,,,,,,
9,1992,1992-12-13,14,24.181,RAM,,NOR,L 14-37,,,,,,,0.0%,,,,,,,,,,,
10,1992,1992-12-20,15,24.188,RAM,@,GNB,L 13-28,,,,,,,0.0%,,,,,,,,,,,
11,1992,1992-12-27,16,24.195,RAM,,ATL,W 38-27,,,,,,,0.0%,,,,,,,,,,,
12,1993,1993-09-05,1,25.082,RAM,@,GNB,L 6-36,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
13,1993,1993-09-12,2,25.089,RAM,,PIT,W 27-0,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
14,1993,1993-09-19,3,25.096,RAM,@,NYG,L 10-20,,8,5,45,9.00,0,62.5%,5.63,3,12,4.00,0,0,0,,0,0,0
15,1993,1993-09-26,4,25.103,RAM,@,HOU,W 28-13,,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0
16,1993,1993-10-03,5,25.110,RAM,,NOR,L 6-37,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0
17,1993,1993-10-14,6,25.121,RAM,@,ATL,L 24-30,,1,1,9,9.00,0,100.0%,9.00,2,28,14.00,0,0,0,,0,0,0
18,1993,1993-10-24,7,25.131,RAM,,DET,L 13-16,,1,1,5,5.00,0,100.0%,5.00,1,1,1.00,0,0,0,,0,0,0
19,1993,1993-10-31,8,25.138,RAM,@,SFO,L 17-40,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
20,1993,1993-11-14,9,25.152,RAM,,ATL,L 0-13,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0
21,1993,1993-11-21,10,25.159,RAM,,WAS,W 10-6,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0
22,1993,1993-11-28,11,25.166,RAM,,SFO,L 10-35,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
23,1993,1993-12-05,12,25.173,RAM,@,PHO,L 10-38,,2,1,7,7.00,0,50.0%,3.50,2,21,10.50,0,0,0,,0,0,0
24,1993,1993-12-12,13,25.180,RAM,@,NOR,W 23-20,,,0,0,,0,0.0%,,2,10,5.00,0,0,0,,0,0,0
25,1993,1993-12-19,14,25.187,RAM,@,CIN,L 3-15,,,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0
26,1993,1993-12-26,15,25.194,RAM,,CLE,L 14-42,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
27,1993,1994-01-02,16,25.201,RAM,,CHI,W 20-6,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
28,1994,1994-09-04,1,26.081,RAM,,ARI,W 14-12,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,
29,1994,1994-09-11,2,26.088,RAM,@,ATL,L 13-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,
30,1994,1994-09-18,3,26.095,RAM,,SFO,L 19-34,,0,0,0,,0,0.0%,,1,-1,-1.00,0,0,0,,0,0,0
31,1994,1994-09-25,4,26.102,RAM,@,KAN,W 16-0,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
32,1994,1994-10-02,5,26.109,RAM,,ATL,L 5-8,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,
33,1994,1994-10-09,6,26.116,RAM,@,GNB,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,1,8,8.00,0,0,0
34,1994,1994-10-16,7,26.123,RAM,,NYG,W 17-10,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
