ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
12,1961,1961-12-03,12,22.233,DTX,@,NYT,L 7-28,3,25,8.33,0,3,14,4.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0
13,1961,1961-12-10,13,22.240,DTX,,DEN,W 49-21,4,76,19.00,1,16,106,6.63,3,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,4,24
14,1961,1961-12-17,14,22.247,DTX,,NYT,W 35-24,0,0,,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,3,75,25.00,0,0,0,,0,0,0
15,1962,1962-09-08,1,23.147,DTX,,BOS,W 42-28,1,32,32.00,0,9,73,8.11,1,0,0,,0,0,0,,0,0,,,1,22,22.00,0,1,1,1.00,0,1,6
16,1962,1962-09-23,2,23.162,DTX,@,OAK,W 26-16,1,36,36.00,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,13,13.00,0,0,0
17,1962,1962-09-30,3,23.169,DTX,,BUF,W 41-21,2,67,33.50,1,11,46,4.18,1,0,0,,0,0,0,,0,0,,,1,22,22.00,0,2,6,3.00,0,2,12
18,1962,1962-10-07,4,23.176,DTX,@,SDG,L 28-32,0,0,,0,3,21,7.00,1,0,0,,0,0,0,,0,0,,,2,37,18.50,0,0,0,,0,1,6
19,1962,1962-10-12,5,23.181,DTX,@,BOS,W 27-7,0,0,,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,0,0
20,1962,1962-10-21,6,23.190,DTX,,NYT,W 20-17,1,-8,-8.00,0,2,4,2.00,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,2,16,8.00,0,0,0
21,1962,1962-10-28,7,23.197,DTX,@,HOU,W 31-7,2,24,12.00,0,4,6,1.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1962,1962-11-04,8,23.204,DTX,,HOU,L 6-14,0,0,,0,3,10,3.33,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
23,1962,1962-11-11,9,23.211,DTX,@,NYT,W 52-31,0,0,,0,2,11,5.50,0,0,0,,0,0,0,,0,0,,,3,97,32.33,0,1,39,39.00,0,0,0
24,1962,1962-11-18,10,23.218,DTX,@,DEN,W 24-3,0,0,,0,3,16,5.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,0,0
25,1962,1962-11-25,11,23.225,DTX,,OAK,W 35-7,0,0,,0,8,48,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,30,30.00,0,0,0
26,1962,1962-12-02,12,23.232,DTX,@,BUF,L 14-23,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,38,38.00,0,0,0,,0,0,0
27,1962,1962-12-09,13,23.239,DTX,,DEN,W 17-10,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1963,1963-09-07,1,24.146,KAN,@,DEN,W 59-7,5,149,29.80,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,14,14.00,0,2,12
29,1963,1963-09-22,2,24.161,KAN,@,BUF,T 27-27,5,76,15.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,16,16.00,0,0,0
30,1963,1963-09-29,3,24.168,KAN,@,SDG,L 10-24,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1963,1963-10-06,4,24.175,KAN,,HOU,W 28-7,5,39,7.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,39,39.00,0,1,6
32,1963,1963-10-13,5,24.182,KAN,,BUF,L 26-35,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
33,1963,1963-10-20,6,24.189,KAN,,SDG,L 17-38,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,2,2.00,0,0,0
34,1963,1963-10-27,7,24.196,KAN,@,HOU,L 7-28,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1963,1963-11-03,8,24.203,KAN,@,OAK,L 7-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,3,1.50,0,0,0
36,1963,1963-11-08,9,24.208,KAN,,OAK,L 7-22,2,21,10.50,0,1,25,25.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,3,0.75,0,0,0
37,1963,1963-11-17,10,24.217,KAN,@,BOS,T 24-24,5,56,11.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
38,1963,1963-12-01,11,24.231,KAN,@,NYJ,L 0-17,6,110,18.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1963,1963-12-08,12,24.238,KAN,,DEN,W 52-21,3,74,24.67,2,1,22,22.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
40,1963,1963-12-14,13,24.244,KAN,,BOS,W 35-3,2,8,4.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
41,1963,1963-12-22,14,24.252,KAN,,NYJ,W 48-0,1,82,82.00,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,18,18.00,0,1,6
42,1964,1964-09-13,1,25.152,KAN,@,BUF,L 17-34,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
43,1964,1964-09-27,2,25.166,KAN,@,OAK,W 21-9,4,62,15.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,7,3.50,0,1,6
44,1964,1964-10-04,3,25.173,KAN,,HOU,W 28-7,3,34,11.33,1,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
45,1964,1964-10-11,4,25.180,KAN,@,DEN,L 27-33,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,0,0
46,1964,1964-10-18,5,25.187,KAN,,BUF,L 22-35,6,70,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,0,0
47,1964,1964-10-23,6,25.192,KAN,@,BOS,L 7-24,4,39,9.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
48,1964,1964-11-01,7,25.201,KAN,,DEN,W 49-39,5,75,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
49,1964,1964-11-08,8,25.208,KAN,,OAK,W 42-7,1,20,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,11,11.00,0,1,6
50,1964,1964-11-15,9,25.215,KAN,,SDG,L 14-28,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,27,13.50,0,0,0
51,1964,1964-11-22,10,25.222,KAN,@,HOU,W 28-19,3,67,22.33,0,1,-7,-7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
52,1964,1964-11-29,11,25.229,KAN,@,NYJ,L 14-27,10,175,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,31,15.50,0,0,0
53,1964,1964-12-06,12,25.236,KAN,,BOS,L 24-31,7,144,20.57,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1964,1964-12-13,13,25.243,KAN,@,SDG,W 49-6,8,142,17.75,4,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,4,24
55,1964,1964-12-20,14,25.250,KAN,,NYJ,W 24-7,5,47,9.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,1,6
56,1965,1965-09-12,1,26.151,KAN,@,OAK,L 10-37,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,0,0
57,1965,1965-09-18,2,26.157,KAN,@,NYJ,W 14-10,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1965,1965-09-26,3,26.165,KAN,@,SDG,T 10-10,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1965,1965-10-03,4,26.172,KAN,,BOS,W 27-17,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,4,68,17.00,0,0,0
60,1965,1965-10-10,5,26.179,KAN,@,DEN,W 31-23,4,92,23.00,0,1,26,26.00,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
61,1965,1965-10-17,6,26.186,KAN,,BUF,L 7-23,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,49,49.00,0,3,18,6.00,0,0,0
62,1965,1965-11-14,10,26.214,KAN,,SDG,W 31-7,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,14,14.00,0,0,0
63,1965,1965-11-21,11,26.221,KAN,@,BOS,T 10-10,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,1,15,15.00,0,0,0
64,1965,1965-11-28,12,26.228,KAN,,HOU,W 52-21,5,118,23.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
65,1965,1965-12-12,13,26.242,KAN,@,BUF,L 25-34,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
66,1965,1965-12-19,14,26.249,KAN,,DEN,W 45-35,1,43,43.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,130,32.50,0,2,47,23.50,0,0,0
67,1966,1966-10-09,5,27.178,MIA,@,OAK,L 10-21,1,43,43.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1966,1966-10-23,7,27.192,MIA,@,HOU,W 20-13,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1966,1966-11-06,8,27.206,MIA,,BUF,L 0-29,3,31,10.33,0,1,24,24.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1966,1966-11-13,9,27.213,MIA,@,KAN,L 16-34,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,105,26.25,0,2,7,3.50,0,0,0
71,1966,1966-11-20,10,27.220,MIA,@,NYJ,L 13-30,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1966,1966-11-27,11,27.227,MIA,,BOS,L 14-20,2,47,23.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
73,1966,1966-12-18,14,27.248,MIA,,HOU,W 29-28,4,110,27.50,1,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
74,1967,1967-10-01,3,28.170,MIA,@,NYJ,L 7-29,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1967,1967-10-08,4,28.177,MIA,@,KAN,L 0-41,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1967,1967-10-22,6,28.191,MIA,,NYJ,L 14-33,1,9,9.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
77,1967,1967-11-05,7,28.205,MIA,@,BUF,L 13-35,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1967,1967-11-26,10,28.226,MIA,,BUF,W 17-14,0,0,,0,1,48,48.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
79,1967,1967-12-23,14,28.253,MIA,,HOU,L 10-41,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
