ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1989,1989-09-10,1,23.229,SDG,@,RAI,L 14-40,1,3,3.00,0,0,0,,0,3,12,4.00,0
2,1989,1989-09-17,2,23.236,SDG,,HOU,L 27-34,6,10,1.67,0,0,0,,0,0,0,,0
3,1989,1989-09-24,3,23.243,SDG,,KAN,W 21-6,0,0,,0,0,0,,0,0,0,,0
4,1989,1989-10-01,4,23.250,SDG,@,PHO,W 24-13,0,0,,0,0,0,,0,0,0,,0
5,1989,1989-10-08,5,23.257,SDG,@,DEN,L 10-16,0,0,,0,0,0,,0,0,0,,0
6,1989,1989-10-15,6,23.264,SDG,,SEA,L 16-17,1,2,2.00,0,1,6,6.00,0,0,0,,0
