ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1966,1966-09-30,3,21.355,SFO,@,RAM,L 3-34,2,16,8.00,0,0,0
2,1966,1966-10-16,5,22.006,SFO,@,ATL,W 44-7,2,32,16.00,1,1,6
3,1966,1966-11-06,8,22.027,SFO,,RAM,W 21-13,1,12,12.00,0,0,0
4,1966,1966-11-13,9,22.034,SFO,@,CHI,T 30-30,1,11,11.00,0,0,0
5,1966,1966-11-24,11,22.045,SFO,@,DET,W 41-14,1,19,19.00,0,0,0
6,1966,1966-12-11,13,22.062,SFO,,CHI,W 41-14,2,18,9.00,0,0,0
7,1966,1966-12-18,14,22.069,SFO,,BAL,L 14-30,1,7,7.00,0,0,0
8,1967,1967-09-17,1,22.342,SFO,@,MIN,W 27-21,2,18,9.00,0,0,0
9,1967,1967-09-24,2,22.349,SFO,,ATL,W 38-7,3,63,21.00,0,0,0
10,1967,1967-10-01,3,22.356,SFO,@,BAL,L 7-41,3,59,19.67,0,0,0
11,1967,1967-10-08,4,22.363,SFO,@,RAM,W 27-24,2,15,7.50,0,0,0
12,1967,1967-10-15,5,23.005,SFO,@,PHI,W 28-27,3,37,12.33,0,0,0
13,1967,1967-10-22,6,23.012,SFO,,NOR,W 27-13,2,23,11.50,1,1,6
14,1967,1967-11-05,8,23.026,SFO,,RAM,L 7-17,5,77,15.40,0,0,0
15,1967,1967-11-12,9,23.033,SFO,@,WAS,L 28-31,5,31,6.20,0,0,0
16,1967,1967-11-19,10,23.040,SFO,@,GNB,L 0-13,3,35,11.67,0,0,0
17,1967,1967-11-26,11,23.047,SFO,,BAL,L 9-26,1,12,12.00,0,0,0
18,1967,1967-12-03,12,23.054,SFO,,CHI,L 14-28,2,77,38.50,1,1,6
19,1967,1967-12-10,13,23.061,SFO,@,ATL,W 34-28,11,186,16.91,1,1,6
20,1967,1967-12-16,14,23.067,SFO,,DAL,W 24-16,4,72,18.00,0,0,0
21,1968,1968-09-15,1,23.341,SFO,@,BAL,L 10-27,2,15,7.50,0,0,0
22,1968,1968-09-22,2,23.348,SFO,,STL,W 35-17,2,24,12.00,0,0,0
23,1968,1968-09-29,3,23.355,SFO,,ATL,W 28-13,7,50,7.14,0,0,0
24,1968,1968-10-06,4,23.362,SFO,@,RAM,L 10-24,1,10,10.00,0,0,0
25,1968,1968-10-13,5,24.003,SFO,,BAL,L 14-42,5,112,22.40,1,1,6
26,1968,1968-10-20,6,24.010,SFO,@,NYG,W 26-10,1,12,12.00,0,0,0
27,1968,1968-10-27,7,24.017,SFO,@,DET,W 14-7,2,11,5.50,0,0,0
28,1968,1968-11-03,8,24.024,SFO,,CLE,L 21-33,4,54,13.50,0,0,0
29,1968,1968-11-10,9,24.031,SFO,@,CHI,L 19-27,1,12,12.00,0,0,0
