ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
41,2003,2003-11-09,9,23.332,BUF,@,DAL,L 6-10,*,,,,,,,,,,,,,,,,
42,2003,2003-11-16,10,23.339,BUF,,HOU,L 10-12,*,,,,,0,-3,,0,,,,,,,,
43,2003,2003-11-23,11,23.346,BUF,,IND,L 14-17,*,0,0,,0,2,17,8.50,0,0,0,0.0,,,0,0,0
44,2003,2003-11-30,12,23.353,BUF,@,NYG,W 24-7,*,0,0,,0,4,13,3.25,0,0,0,0.0,,,0,0,0
45,2003,2003-12-07,13,23.360,BUF,,NYJ,W 17-6,*,0,0,,0,1,6,6.00,0,0,0,0.0,,,0,0,0
46,2003,2003-12-14,14,24.002,BUF,@,TEN,L 26-28,*,0,0,,0,3,50,16.67,0,0,0,0.0,,,0,0,0
47,2003,2003-12-21,15,24.009,BUF,,MIA,L 3-20,*,0,0,,0,2,24,12.00,0,0,0,0.0,,,0,0,0
48,2003,2003-12-27,16,24.015,BUF,@,NWE,L 0-31,*,0,0,,0,2,30,15.00,0,0,0,0.0,,,0,0,0
49,2004,2004-09-12,1,24.275,BUF,,JAX,L 10-13,*,0,0,,0,1,5,5.00,0,0,0,0.0,,,1,2,0
50,2004,2004-09-19,2,24.282,BUF,@,OAK,L 10-13,*,0,0,,0,2,9,4.50,0,0,0,0.0,,,0,0,0
51,2004,2004-10-03,3,24.296,BUF,,NWE,L 17-31,*,0,0,,0,2,22,11.00,0,0,0,0.0,,,0,0,0
52,2004,2004-10-10,4,24.303,BUF,@,NYJ,L 14-16,*,0,0,,0,1,6,6.00,0,0,0,0.0,,,0,0,0
53,2004,2004-10-17,5,24.310,BUF,,MIA,W 20-13,*,0,0,,0,1,7,7.00,0,0,0,0.0,,,0,0,0
54,2004,2004-10-24,6,24.317,BUF,@,BAL,L 6-20,*,0,0,,0,4,21,5.25,0,0,0,0.0,,,0,0,0
55,2004,2004-10-31,7,24.324,BUF,,ARI,W 38-14,*,0,0,,0,5,82,16.40,0,0,0,0.5,,,0,0,0
56,2004,2004-11-07,8,24.331,BUF,,NYJ,W 22-17,*,1,14,14.00,0,1,5,5.00,0,0,0,0.0,,,0,0,0
57,2004,2004-11-14,9,24.338,BUF,@,NWE,L 6-29,*,0,0,,0,1,0,0.00,0,0,0,0.0,,,1,35,0
58,2004,2004-11-21,10,24.345,BUF,,STL,W 37-17,*,0,0,,0,1,86,86.00,1,1,6,0.0,,,0,0,0
59,2004,2004-11-28,11,24.352,BUF,@,SEA,W 38-9,*,0,0,,0,2,7,3.50,0,0,0,0.0,,,0,0,0
60,2004,2004-12-05,12,24.359,BUF,@,MIA,W 42-32,*,0,0,,0,4,0,0.00,0,0,0,0.0,,,1,5,0
61,2004,2004-12-12,13,25.000,BUF,,CLE,W 37-7,*,0,0,,0,3,8,2.67,0,0,0,0.0,,,1,5,0
62,2004,2004-12-19,14,25.007,BUF,@,CIN,W 33-17,*,0,0,,0,2,5,2.50,0,0,0,0.0,,,0,0,0
63,2004,2004-12-26,15,25.014,BUF,@,SFO,W 41-7,*,0,0,,0,4,61,15.25,0,0,0,0.0,,,1,0,0
64,2004,2005-01-02,16,25.021,BUF,,PIT,L 24-29,*,0,0,,0,1,3,3.00,0,1,6,0.0,,,1,30,1
65,2005,2005-09-11,1,25.273,BUF,,HOU,W 22-7,*,0,0,,0,2,19,9.50,0,0,0,0.0,,,0,0,0
66,2005,2005-09-18,2,25.280,BUF,@,TAM,L 3-19,*,0,0,,0,3,20,6.67,0,0,0,0.0,,,0,0,0
67,2005,2005-09-25,3,25.287,BUF,,ATL,L 16-24,*,,,,,,,,,,,,,,,,
68,2005,2005-10-02,4,25.294,BUF,@,NOR,L 7-19,*,,,,,,,,,,,,,,,,
69,2005,2005-10-09,5,25.301,BUF,,MIA,W 20-14,*,0,0,,0,0,0,,0,0,0,0.0,,,1,0,0
70,2005,2005-10-16,6,25.308,BUF,,NYJ,W 27-17,*,,,,,,,,,,,,,,,,
71,2005,2005-10-23,7,25.315,BUF,@,OAK,L 17-38,*,0,0,,0,2,12,6.00,0,0,0,0.0,,,0,0,0
72,2005,2005-10-30,8,25.322,BUF,@,NWE,L 16-21,*,,,,,,,,,,,,,,,,
73,2005,2005-11-13,9,25.336,BUF,,KAN,W 14-3,*,,,,,,,,,,,,,,,,
74,2005,2005-11-20,10,25.343,BUF,@,SDG,L 10-48,*,,,,,,,,,,,,,,,,
75,2005,2005-11-27,11,25.350,BUF,,CAR,L 9-13,*,,,,,,,,,,,,,,,,
76,2005,2005-12-04,12,25.357,BUF,@,MIA,L 23-24,*,0,0,,0,1,1,1.00,0,0,0,0.0,,,0,0,0
77,2005,2005-12-11,13,25.364,BUF,,NWE,L 7-35,*,0,0,,0,0,0,,0,0,0,0.0,,,1,0,0
78,2005,2005-12-17,14,26.005,BUF,,DEN,L 17-28,*,,,,,,,,,,,,,,,,
79,2005,2005-12-24,15,26.012,BUF,@,CIN,W 37-27,*,,,,,,,,,,,,,,,,
80,2005,2006-01-01,16,26.020,BUF,@,NYJ,L 26-30,*,,,,,,,,,,,,,,,,
81,2006,2006-09-10,1,26.272,BUF,@,NWE,L 17-19,*,,,,,,,,,,,,,,,,
82,2006,2006-09-17,2,26.279,BUF,@,MIA,W 16-6,*,,,,,,,,,,,,,,,,
83,2006,2006-09-24,3,26.286,BUF,,NYJ,L 20-28,*,,,,,,,,,,,,,,,,
84,2006,2006-10-01,4,26.293,BUF,,MIN,W 17-12,*,,,,,,,,,,,,,,,,
85,2006,2006-10-08,5,26.300,BUF,@,CHI,L 7-40,*,,,,,,,,,,,,,,,,
86,2006,2006-10-15,6,26.307,BUF,@,DET,L 17-20,*,,,,,,,,,,,,,,,,
87,2006,2006-10-22,7,26.314,BUF,,NWE,L 6-28,*,,,,,,,,,,,,,,,,
88,2006,2006-11-05,8,26.328,BUF,,GNB,W 24-10,*,,,,,,,,,,,,,,,,
89,2006,2006-11-12,9,26.335,BUF,@,IND,L 16-17,*,,,,,,,,,,,,,,,,
90,2006,2006-11-19,10,26.342,BUF,@,HOU,W 24-21,*,0,0,,0,0,0,,0,0,0,0.0,,,1,0,0
91,2006,2006-11-26,11,26.349,BUF,,JAX,W 27-24,*,,,,,,,,,,,,,,,,
92,2006,2006-12-03,12,26.356,BUF,,SDG,L 21-24,*,,,,,,,,,,,,,,,,
93,2006,2006-12-10,13,26.363,BUF,@,NYJ,W 31-13,*,0,0,,0,0,0,,0,1,6,0.0,,,1,58,1
94,2006,2006-12-17,14,27.005,BUF,,MIA,W 21-0,*,0,0,,0,0,0,,0,0,0,0.0,,,1,22,0
95,2006,2006-12-24,15,27.012,BUF,,TEN,L 29-30,*,,,,,,,,,,,,,,,,
96,2006,2006-12-31,16,27.019,BUF,@,BAL,L 7-19,*,,,,,,,,,,,,,,,,
97,2007,2007-09-10,1,27.272,SFO,,ARI,W 20-17,*,,,,,,,,,,,,,,,,
98,2007,2007-09-16,2,27.278,SFO,@,STL,W 17-16,*,0,0,,0,0,0,,0,0,0,1.0,,,0,0,0
99,2007,2007-09-23,3,27.285,SFO,@,PIT,L 16-37,*,,,,,,,,,,,,,,,,
100,2007,2007-09-30,4,27.292,SFO,,SEA,L 3-23,*,0,0,,0,0,0,,0,0,0,0.0,,,1,0,0
101,2007,2007-10-07,5,27.299,SFO,,BAL,L 7-9,*,,,,,,,,,,,,,,,,
102,2007,2007-10-21,6,27.313,SFO,@,NYG,L 15-33,*,,,,,,,,,,,,,,,,
103,2007,2007-10-28,7,27.320,SFO,,NOR,L 10-31,*,,,,,,,,,,,,,,,,
104,2007,2007-11-04,8,27.327,SFO,@,ATL,L 16-20,*,,,,,,,,,,,,,,,,
105,2007,2007-11-12,9,27.335,SFO,@,SEA,L 0-24,*,0,0,,0,0,0,,0,0,0,0.0,,,1,12,0
106,2007,2007-11-18,10,27.341,SFO,,STL,L 9-13,*,,,,,0,41,,0,,,,,,,,
107,2007,2007-11-25,11,27.348,SFO,@,ARI,W 37-31,*,,,,,,,,,,,,,,,,
108,2007,2007-12-02,12,27.355,SFO,@,CAR,L 14-31,*,0,0,,0,1,41,41.00,0,0,0,0.0,,,1,0,0
109,2007,2007-12-09,13,27.362,SFO,,MIN,L 7-27,*,0,0,,0,4,32,8.00,0,0,0,0.0,,,0,0,0
110,2007,2007-12-15,14,28.003,SFO,,CIN,W 20-13,*,,,,,,,,,,,,,,,,
111,2007,2007-12-23,15,28.011,SFO,,TAM,W 21-19,*,0,0,,0,0,0,,0,0,0,0.0,,,1,62,0
112,2007,2007-12-30,16,28.018,SFO,@,CLE,L 7-20,*,0,0,,0,2,1,0.50,0,0,0,0.0,,,0,0,0
113,2008,2008-09-07,1,28.270,SFO,,ARI,L 13-23,*,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
114,2008,2008-09-14,2,28.277,SFO,@,SEA,W 33-30,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
115,2008,2008-09-21,3,28.284,SFO,,DET,W 31-13,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
116,2008,2008-09-28,4,28.291,SFO,@,NOR,L 17-31,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
117,2008,2008-10-05,5,28.298,SFO,,NWE,L 21-30,*,0,0,,0,1,13,13.00,0,0,0,0.0,2,0,1,0,0
118,2008,2008-10-12,6,28.305,SFO,,PHI,L 26-40,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
119,2008,2008-10-19,7,28.312,SFO,@,NYG,L 17-29,*,0,0,,0,2,3,1.50,0,0,0,0.0,4,1,0,0,0
120,2008,2008-10-26,8,28.319,SFO,,SEA,L 13-34,*,0,0,,0,2,11,5.50,0,0,0,0.0,0,1,0,0,0
121,2008,2008-11-10,9,28.334,SFO,@,ARI,L 24-29,*,0,0,,0,0,16,,0,0,0,0.0,5,0,0,0,0
122,2008,2008-11-16,10,28.340,SFO,,STL,W 35-16,*,0,0,,0,0,0,,0,0,0,0.0,4,2,1,13,0
123,2008,2008-11-23,11,28.347,SFO,@,DAL,L 22-35,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
124,2008,2008-11-30,12,28.354,SFO,@,BUF,W 10-3,*,0,0,,0,1,3,3.00,0,0,0,0.0,6,0,0,0,0
125,2008,2008-12-14,14,29.002,SFO,@,MIA,L 9-14,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
126,2008,2008-12-21,15,29.009,SFO,@,STL,W 17-16,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
127,2008,2008-12-28,16,29.016,SFO,,WAS,W 27-24,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
128,2009,2009-09-13,1,29.275,SFO,@,ARI,W 20-16,*,0,0,,0,0,7,,0,0,0,0.0,4,1,1,8,0
129,2009,2009-09-20,2,29.282,SFO,,SEA,W 23-10,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
130,2009,2009-09-27,3,29.289,SFO,@,MIN,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
131,2009,2009-10-04,4,29.296,SFO,,STL,W 35-0,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
132,2009,2009-10-11,5,29.303,SFO,,ATL,L 10-45,*,0,0,,0,0,0,,0,0,0,0.0,8,1,0,0,0
133,2009,2009-10-25,6,29.317,SFO,@,HOU,L 21-24,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
134,2009,2009-11-01,7,29.324,SFO,@,IND,L 14-18,,0,0,,0,4,31,7.75,0,0,0,0.0,2,0,0,0,0
135,2010,2010-09-12,1,30.274,SFO,@,SEA,L 6-31,*,0,0,,0,0,0,,0,0,0,0.0,2,1,1,7,0
136,2010,2010-09-20,2,30.282,SFO,,NOR,L 22-25,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
137,2010,2010-09-26,3,30.288,SFO,@,KAN,L 10-31,*,0,0,,0,0,0,,0,0,0,0.0,9,0,0,0,0
138,2010,2010-10-03,4,30.295,SFO,@,ATL,L 14-16,*,0,0,,0,0,0,,0,0,0,0.0,7,0,1,39,0
139,2010,2010-10-10,5,30.302,SFO,,PHI,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
140,2010,2010-10-17,6,30.309,SFO,,OAK,W 17-9,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
141,2010,2010-10-24,7,30.316,SFO,@,CAR,L 20-23,*,0,0,,0,0,0,,0,0,0,1.0,8,1,0,0,0
142,2010,2010-10-31,8,30.323,SFO,,DEN,W 24-16,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
143,2010,2010-11-14,9,30.337,SFO,,STL,W 23-20,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
144,2010,2010-11-21,10,30.344,SFO,,TAM,L 0-21,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
145,2010,2010-11-29,11,30.352,SFO,@,ARI,W 27-6,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
146,2010,2010-12-05,12,30.358,SFO,@,GNB,L 16-34,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
147,2010,2010-12-12,13,31.000,SFO,,SEA,W 40-21,*,0,0,,0,0,0,,0,0,0,0.0,2,0,1,0,0
148,2010,2010-12-16,14,31.004,SFO,@,SDG,L 7-34,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
149,2010,2010-12-26,15,31.014,SFO,@,STL,L 17-25,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
150,2010,2011-01-02,16,31.021,SFO,,ARI,W 38-7,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
151,2011,2011-09-11,1,31.273,CIN,@,CLE,W 27-17,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
152,2011,2011-09-18,2,31.280,CIN,@,DEN,L 22-24,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
153,2011,2011-09-25,3,31.287,CIN,,SFO,L 8-13,*,1,4,4.00,0,0,0,,0,0,0,0.0,5,0,0,0,0
154,2011,2011-10-02,4,31.294,CIN,,BUF,W 23-20,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
155,2011,2011-10-09,5,31.301,CIN,@,JAX,W 30-20,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
156,2011,2011-10-16,6,31.308,CIN,,IND,W 27-17,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
157,2011,2011-10-30,7,31.322,CIN,@,SEA,W 34-12,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
158,2011,2011-11-06,8,31.329,CIN,@,TEN,W 24-17,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
159,2011,2011-11-13,9,31.336,CIN,,PIT,L 17-24,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
160,2011,2011-11-20,10,31.343,CIN,@,BAL,L 24-31,*,0,0,,0,0,0,,0,0,0,0.0,1,1,1,7,0
161,2011,2011-11-27,11,31.350,CIN,,CLE,W 23-20,*,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
162,2011,2011-12-11,13,31.364,CIN,,HOU,L 19-20,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
163,2011,2011-12-18,14,32.006,CIN,@,STL,W 20-13,*,0,0,,0,0,0,,0,0,0,1.0,7,0,0,0,0
164,2011,2011-12-24,15,32.012,CIN,,ARI,W 23-16,*,0,0,,0,0,0,,0,0,0,0.0,4,0,1,-2,0
165,2011,2012-01-01,16,32.020,CIN,,BAL,L 16-24,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
166,2012,2012-09-10,1,32.273,CIN,@,BAL,L 13-44,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
167,2012,2012-09-16,2,32.279,CIN,,CLE,W 34-27,*,0,0,,0,0,0,,0,0,0,0.0,4,4,0,0,0
168,2012,2012-09-23,3,32.286,CIN,@,WAS,W 38-31,*,0,0,,0,0,0,,0,0,0,0.0,5,5,0,0,0
169,2012,2012-10-07,5,32.300,CIN,,MIA,L 13-17,*,0,0,,0,0,0,,0,0,0,0.0,4,5,0,0,0
170,2012,2012-10-14,6,32.307,CIN,@,CLE,L 24-34,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
171,2012,2012-10-21,7,32.314,CIN,,PIT,L 17-24,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
172,2012,2012-11-04,8,32.328,CIN,,DEN,L 23-31,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
173,2012,2012-11-11,9,32.335,CIN,,NYG,W 31-13,,0,0,,0,0,0,,0,0,0,0.0,2,1,1,21,0
174,2012,2012-11-18,10,32.342,CIN,@,KAN,W 28-6,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
175,2012,2012-11-25,11,32.349,CIN,,OAK,W 34-10,,,,,,,,,,,,,,,,,
176,2012,2012-12-02,12,32.356,CIN,@,SDG,W 20-13,,,,,,,,,,,,,,,,,
177,2012,2012-12-09,13,32.363,CIN,,DAL,L 19-20,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
178,2012,2012-12-13,14,33.001,CIN,@,PHI,W 34-13,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
179,2012,2012-12-23,15,33.011,CIN,@,PIT,W 13-10,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
180,2012,2012-12-30,16,33.018,CIN,,BAL,W 23-17,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
