ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-09-10,1,23.197,NYJ,,NWE,L 24-27,
2,1989,1989-09-17,2,23.204,NYJ,@,CLE,L 24-38,
3,1989,1989-09-24,3,23.211,NYJ,@,MIA,W 40-33,
4,1989,1989-10-01,4,23.218,NYJ,,IND,L 10-17,
5,1989,1989-10-09,5,23.226,NYJ,,RAI,L 7-14,
6,1989,1989-10-15,6,23.232,NYJ,@,NOR,L 14-29,
7,1989,1989-10-22,7,23.239,NYJ,@,BUF,L 3-34,
8,1989,1989-10-29,8,23.246,NYJ,,SFO,L 10-23,
9,1989,1989-11-05,9,23.253,NYJ,@,NWE,W 27-26,
10,1989,1989-11-12,10,23.260,NYJ,,MIA,L 23-31,
11,1989,1989-11-19,11,23.267,NYJ,@,IND,L 10-27,
12,1989,1989-11-26,12,23.274,NYJ,,ATL,W 27-7,1.0
13,1989,1989-12-03,13,23.281,NYJ,@,SDG,W 20-17,1.0
14,1989,1989-12-10,14,23.288,NYJ,,PIT,L 0-13,
15,1989,1989-12-17,15,23.295,NYJ,@,RAM,L 14-38,
16,1989,1989-12-23,16,23.301,NYJ,,BUF,L 0-37,
17,1990,1990-09-09,1,24.196,NYJ,@,CIN,L 20-25,
18,1990,1990-09-16,2,24.203,NYJ,,CLE,W 24-21,0.5
19,1990,1990-09-24,3,24.211,NYJ,,BUF,L 7-30,
20,1990,1990-09-30,4,24.217,NYJ,@,NWE,W 37-13,
21,1990,1990-10-07,5,24.224,NYJ,@,MIA,L 16-20,
22,1990,1990-10-14,6,24.231,NYJ,,SDG,L 3-39,
23,1990,1990-10-21,7,24.238,NYJ,@,BUF,L 27-30,
24,1990,1990-10-28,8,24.245,NYJ,@,HOU,W 17-12,
25,1990,1990-11-04,9,24.252,NYJ,,DAL,W 24-9,
26,1990,1990-11-11,10,24.259,NYJ,,MIA,L 3-17,
27,1990,1990-11-18,11,24.266,NYJ,@,IND,L 14-17,
28,1990,1990-11-25,12,24.273,NYJ,,PIT,L 7-24,0.5
29,1990,1990-12-02,13,24.280,NYJ,@,SDG,L 17-38,
30,1990,1990-12-16,14,24.294,NYJ,,IND,L 21-29,
31,1990,1990-12-23,15,24.301,NYJ,,NWE,W 42-7,
32,1990,1990-12-30,16,24.308,NYJ,@,TAM,W 16-14,
