ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-07,1,23.187,CIN,@,KAN,L 14-24,,2,18,9.00,0,,,0,0,,0,0,0
2,1986,1986-09-14,2,23.194,CIN,,BUF,W 36-33,,1,6,6.00,0,,,0,0,,0,0,0
3,1986,1986-09-18,3,23.198,CIN,@,CLE,W 30-13,,0,0,,0,,,,,,,,
4,1986,1986-09-28,4,23.208,CIN,,CHI,L 7-44,,0,0,,0,,,,,,,,
5,1986,1986-10-05,5,23.215,CIN,@,GNB,W 34-28,,0,0,,0,,,,,,,,
6,1986,1986-10-13,6,23.223,CIN,,PIT,W 24-22,,0,0,,0,,,,,,,,
7,1986,1986-10-19,7,23.229,CIN,,HOU,W 31-28,,0,0,,0,,,,,,,,
8,1986,1986-10-26,8,23.236,CIN,@,PIT,L 9-30,,1,18,18.00,0,,,0,0,,0,0,0
9,1986,1986-11-02,9,23.243,CIN,@,DET,W 24-17,,2,10,5.00,0,,,0,0,,0,0,0
10,1986,1986-11-09,10,23.250,CIN,@,HOU,L 28-32,,0,0,,0,,,,,,,,
11,1986,1986-11-16,11,23.257,CIN,,SEA,W 34-7,,2,15,7.50,1,,,0,0,,0,1,6
12,1986,1986-11-23,12,23.264,CIN,,MIN,W 24-20,,1,3,3.00,0,,,0,0,,0,0,0
13,1986,1986-11-30,13,23.271,CIN,@,DEN,L 28-34,,0,0,,0,,,,,,,,
14,1986,1986-12-07,14,23.278,CIN,@,NWE,W 31-7,,1,1,1.00,0,,,0,0,,0,0,0
15,1986,1986-12-14,15,23.285,CIN,,CLE,L 3-34,,0,0,,0,,,,,,,,
16,1986,1986-12-21,16,23.292,CIN,,NYJ,W 52-21,,1,28,28.00,0,,,0,0,,0,0,0
17,1987,1987-09-13,1,24.193,CIN,@,IND,W 23-21,,2,2,1.00,0,,,0,0,,0,0,0
18,1987,1987-09-20,2,24.200,CIN,,SFO,L 26-27,,0,0,,0,,,0,0,,0,,
19,1987,1987-10-25,6,24.235,CIN,@,PIT,L 20-23,,0,0,,0,,,0,0,,0,,
20,1987,1987-11-08,8,24.249,CIN,,MIA,L 14-20,,5,70,14.00,1,,,0,0,,0,1,6
21,1987,1987-11-15,9,24.256,CIN,@,ATL,W 16-10,,1,9,9.00,0,,,0,0,,0,0,0
22,1987,1987-11-22,10,24.263,CIN,,PIT,L 16-30,,2,23,11.50,0,,,1,9,9.00,0,0,0
23,1987,1987-11-29,11,24.270,CIN,@,NYJ,L 20-27,,2,60,30.00,1,,,0,0,,0,1,6
24,1987,1987-12-06,12,24.277,CIN,,KAN,W 30-27,,0,0,,0,,,0,0,,0,,
25,1987,1987-12-13,13,24.284,CIN,@,CLE,L 24-38,,4,34,8.50,0,,,1,13,13.00,0,0,0
26,1987,1987-12-20,14,24.291,CIN,,NOR,L 24-41,,2,19,9.50,0,,,0,0,,0,0,0
27,1987,1987-12-27,15,24.298,CIN,@,HOU,L 17-21,,0,0,,0,,,0,0,,0,,
28,1988,1988-09-04,1,25.184,CIN,,PHO,W 21-14,,0,0,,0,,,,,,,,
29,1988,1988-09-11,2,25.191,CIN,@,PHI,W 28-24,,1,-3,-3.00,0,,,0,0,,0,0,0
30,1988,1988-09-18,3,25.198,CIN,@,PIT,W 17-12,,1,11,11.00,0,,,0,0,,0,0,0
31,1988,1988-09-25,4,25.205,CIN,,CLE,W 24-17,,0,0,,0,,,,,,,,
32,1989,1989-09-10,1,26.190,CIN,@,CHI,L 14-17,,5,40,8.00,0,,,0,0,,0,0,0
33,1989,1989-09-17,2,26.197,CIN,,PIT,W 41-10,,1,4,4.00,0,,,0,0,,0,0,0
34,1989,1989-09-25,3,26.205,CIN,,CLE,W 21-14,,1,5,5.00,0,,,0,0,,0,0,0
35,1989,1989-10-01,4,26.211,CIN,@,KAN,W 21-17,,0,0,,0,,,,,,,,
36,1989,1989-10-08,5,26.218,CIN,@,PIT,W 26-16,,0,0,,0,,,,,,,,
37,1989,1989-10-15,6,26.225,CIN,,MIA,L 13-20,,0,0,,0,,,,,,,,
38,1989,1989-10-22,7,26.232,CIN,,IND,L 12-23,,1,9,9.00,0,,,0,0,,0,0,0
39,1989,1989-10-29,8,26.239,CIN,,TAM,W 56-23,,0,0,,0,,,,,,,,
40,1989,1989-11-05,9,26.246,CIN,@,RAI,L 7-28,,2,14,7.00,0,,,0,0,,0,0,0
41,1989,1989-11-13,10,26.254,CIN,@,HOU,L 24-26,,0,0,,0,,,,,,,,
42,1989,1989-11-19,11,26.260,CIN,,DET,W 42-7,,1,5,5.00,0,,,0,0,,0,0,0
43,1989,1989-11-26,12,26.267,CIN,@,BUF,L 7-24,,0,0,,0,,,,,,,,
44,1989,1989-12-03,13,26.274,CIN,@,CLE,W 21-0,,0,0,,0,,,,,,,,
45,1989,1989-12-10,14,26.281,CIN,,SEA,L 17-24,,0,0,,0,,,,,,,,
46,1989,1989-12-17,15,26.288,CIN,,HOU,W 61-7,,0,0,,0,,,,,,,,
47,1989,1989-12-25,16,26.296,CIN,@,MIN,L 21-29,,1,16,16.00,0,,,0,0,,0,0,0
48,1990,1990-09-09,1,27.189,CIN,,NYJ,W 25-20,,1,7,7.00,0,,,0,0,,0,0,0
49,1990,1990-09-16,2,27.196,CIN,@,SDG,W 21-16,,2,10,5.00,0,,,0,0,,0,0,0
50,1990,1990-09-23,3,27.203,CIN,,NWE,W 41-7,,1,17,17.00,0,,,0,0,,0,0,0
51,1990,1990-10-01,4,27.211,CIN,@,SEA,L 16-31,,1,7,7.00,0,,,0,0,,0,0,0
52,1990,1990-10-07,5,27.217,CIN,@,RAM,W 34-31,,0,0,,0,,,0,0,,0,,
53,1990,1990-10-14,6,27.224,CIN,@,HOU,L 17-48,,0,0,,0,,,0,0,,0,,
54,1990,1990-10-22,7,27.232,CIN,@,CLE,W 34-13,,0,0,,0,,,0,0,,0,,
55,1990,1990-10-28,8,27.238,CIN,@,ATL,L 17-38,,0,0,,0,,,1,10,10.00,0,0,0
56,1990,1990-11-04,9,27.245,CIN,,NOR,L 7-21,,0,0,,0,,,0,0,,0,,
57,1990,1990-11-18,10,27.259,CIN,,PIT,W 27-3,,3,63,21.00,0,,,0,0,,0,0,0
58,1990,1990-11-25,11,27.266,CIN,,IND,L 20-34,,0,0,,0,,,0,0,,0,,
59,1990,1990-12-02,12,27.273,CIN,@,PIT,W 16-12,,0,0,,0,,,0,0,,0,,
60,1990,1990-12-09,13,27.280,CIN,,SFO,L 17-20,,0,0,,0,,,0,0,,0,,
61,1990,1990-12-16,14,27.287,CIN,@,RAI,L 7-24,,1,3,3.00,0,,,0,0,,0,0,0
62,1990,1990-12-23,15,27.294,CIN,,HOU,W 40-20,,2,38,19.00,2,,,0,0,,0,2,12
63,1990,1990-12-30,16,27.301,CIN,,CLE,W 21-14,,0,0,,0,,,0,0,,0,,
64,1991,1991-09-01,1,28.181,CIN,@,DEN,L 14-45,,0,0,,0,,,,,,,,
65,1991,1991-09-08,2,28.188,CIN,,HOU,L 7-30,,0,0,,0,,,,,,,,
66,1991,1991-09-15,3,28.195,CIN,@,CLE,L 13-14,,3,32,10.67,0,,,0,0,,0,0,0
67,1991,1991-09-22,4,28.202,CIN,,WAS,L 27-34,,1,2,2.00,0,,,0,0,,0,0,0
68,1991,1991-10-06,5,28.216,CIN,,SEA,L 7-13,,0,0,,0,,,,,,,,
