ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
19,1989,1989-10-01,4,23.333,RAM,@,SFO,W 13-12,0,0,,0,,1,10,10.00,0,,,1,21,21.00,0,0,0
20,1989,1989-10-08,5,23.340,RAM,,ATL,W 26-14,4,48,12.00,0,,1,7,7.00,1,,,1,22,22.00,0,1,6
21,1989,1989-10-16,6,23.348,RAM,@,BUF,L 20-23,4,6,1.50,0,,1,4,4.00,0,,,0,0,,0,0,0
22,1989,1989-10-22,7,23.354,RAM,,NOR,L 21-40,2,1,0.50,0,,1,5,5.00,0,,,2,22,11.00,0,0,0
23,1989,1989-10-29,8,23.361,RAM,@,CHI,L 10-20,4,25,6.25,0,,2,26,13.00,0,,,0,0,,0,0,0
24,1989,1989-11-05,9,24.003,RAM,@,MIN,L 21-23,5,36,7.20,0,,3,22,7.33,0,,,3,59,19.67,0,0,0
25,1989,1989-11-12,10,24.010,RAM,,NYG,W 31-10,11,34,3.09,0,,4,70,17.50,0,,,2,38,19.00,0,0,0
26,1989,1989-11-19,11,24.017,RAM,,PHO,W 37-14,11,68,6.18,1,,3,46,15.33,0,,,1,20,20.00,0,1,6
27,1989,1989-11-26,12,24.024,RAM,@,NOR,W 20-17,7,28,4.00,0,,5,33,6.60,0,,,0,0,,0,0,0
28,1989,1989-12-03,13,24.031,RAM,@,DAL,W 35-31,11,45,4.09,0,,4,36,9.00,0,,,1,23,23.00,0,0,0
29,1989,1989-12-11,14,24.039,RAM,,SFO,L 27-30,8,23,2.88,0,,1,-3,-3.00,0,,,1,20,20.00,0,0,0
30,1989,1989-12-17,15,24.045,RAM,,NYJ,W 38-14,5,24,4.80,0,,3,47,15.67,0,,,2,40,20.00,0,0,0
31,1989,1989-12-24,16,24.052,RAM,@,NWE,W 24-20,1,7,7.00,0,,3,21,7.00,0,,,1,24,24.00,0,0,0
32,1990,1990-09-09,1,24.311,RAM,@,GNB,L 24-36,2,13,6.50,0,,1,10,10.00,0,,,2,31,15.50,0,0,0
33,1990,1990-09-16,2,24.318,RAM,@,TAM,W 35-14,0,0,,0,,2,52,26.00,2,,,1,23,23.00,0,2,12
34,1990,1990-09-23,3,24.325,RAM,,PHI,L 21-27,1,3,3.00,0,,0,0,,0,,,1,32,32.00,0,0,0
35,1990,1990-10-07,4,24.339,RAM,,CIN,L 31-34,3,9,3.00,0,,2,45,22.50,0,,,1,18,18.00,0,0,0
36,1990,1990-10-14,5,24.346,RAM,@,CHI,L 9-38,1,12,12.00,0,,0,0,,0,,,2,21,10.50,0,0,0
37,1990,1990-10-21,6,24.353,RAM,,ATL,W 44-24,1,3,3.00,0,,1,8,8.00,0,,,1,20,20.00,0,0,0
38,1990,1990-10-29,7,24.361,RAM,@,PIT,L 10-41,0,0,,0,,0,0,,0,,,6,133,22.17,0,0,0
39,1990,1990-11-11,9,25.009,RAM,,NYG,L 7-31,0,0,,0,,0,0,,0,,,0,0,,0,0,
40,1990,1990-11-18,10,25.016,RAM,,DAL,L 21-24,0,0,,0,,2,6,3.00,0,,,2,35,17.50,0,0,0
41,1990,1990-11-25,11,25.023,RAM,@,SFO,W 28-17,0,0,,0,,0,0,,0,,,1,17,17.00,0,0,0
42,1990,1990-12-02,12,25.030,RAM,@,CLE,W 38-23,1,5,5.00,0,,4,51,12.75,1,,,1,32,32.00,0,1,6
43,1990,1990-12-09,13,25.037,RAM,,NOR,L 20-24,1,-1,-1.00,0,,1,-1,-1.00,0,,,0,0,,0,0,0
44,1990,1990-12-17,14,25.045,RAM,,SFO,L 10-26,0,0,,0,,0,0,,0,,,2,27,13.50,0,0,0
45,1990,1990-12-23,15,25.051,RAM,@,ATL,L 13-20,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
46,1990,1990-12-31,16,25.059,RAM,@,NOR,L 17-20,2,7,3.50,0,,2,1,0.50,1,,,0,0,,0,1,6
47,1991,1991-09-01,1,25.303,RAM,,PHO,L 14-24,15,81,5.40,2,,10,113,11.30,0,,,3,48,16.00,0,2,12
48,1991,1991-09-08,2,25.310,RAM,@,NYG,W 19-13,27,116,4.30,1,,1,9,9.00,0,,,0,0,,0,1,6
49,1991,1991-09-15,3,25.317,RAM,@,NOR,L 7-24,19,67,3.53,0,,0,0,,0,,,0,0,,0,0,0
50,1991,1991-09-22,4,25.324,RAM,@,SFO,L 10-27,9,5,0.56,1,,3,39,13.00,0,,,0,0,,0,1,6
51,1991,1991-09-29,5,25.331,RAM,,GNB,W 23-21,13,24,1.85,1,,5,57,11.40,0,,,0,0,,0,1,6
52,1991,1991-10-13,6,25.345,RAM,,SDG,W 30-24,17,50,2.94,2,,1,6,6.00,0,,,0,0,,0,2,12
53,1991,1991-10-20,7,25.352,RAM,@,RAI,L 17-20,14,27,1.93,0,,8,118,14.75,1,,,0,0,,0,1,6
54,1991,1991-10-27,8,25.359,RAM,@,ATL,L 14-31,8,56,7.00,1,,1,-5,-5.00,0,,,0,0,,0,1,6
55,1991,1991-11-03,9,26.001,RAM,,NOR,L 17-24,20,50,2.50,1,,2,89,44.50,0,,,0,0,,0,1,6
56,1991,1991-11-10,10,26.008,RAM,,KAN,L 20-27,20,81,4.05,0,,4,38,9.50,0,,,1,6,6.00,0,0,0
57,1991,1991-11-17,11,26.015,RAM,@,DET,L 10-21,14,19,1.36,0,,7,59,8.43,0,,,0,0,,0,0,0
58,1991,1991-11-25,12,26.023,RAM,,SFO,L 10-33,6,3,0.50,0,,5,49,9.80,0,,,0,0,,0,0,0
59,1991,1991-12-01,13,26.029,RAM,,WAS,L 6-27,12,32,2.67,0,,5,30,6.00,0,,,0,0,,0,0,0
60,1991,1991-12-08,14,26.036,RAM,,ATL,L 14-31,9,37,4.11,0,,0,0,,0,,,0,0,,0,0,0
61,1991,1991-12-15,15,26.043,RAM,@,MIN,L 14-20,8,31,3.88,0,,2,6,3.00,0,,,0,0,,0,0,0
62,1991,1991-12-22,16,26.050,RAM,@,SEA,L 9-23,3,9,3.00,0,,1,9,9.00,0,,,0,0,,0,0,0
63,1992,1992-09-06,1,26.309,RAM,@,BUF,L 7-40,9,30,3.33,0,9,5,46,9.20,1,55.6%,5.11,0,0,,0,1,6
64,1992,1992-09-13,2,26.316,RAM,,NWE,W 14-0,8,50,6.25,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
65,1992,1992-09-20,3,26.323,RAM,@,MIA,L 10-26,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
66,1992,1992-09-27,4,26.330,RAM,,NYJ,W 18-10,2,10,5.00,0,8,4,27,6.75,0,50.0%,3.38,0,0,,0,0,0
67,1992,1992-10-04,5,26.337,RAM,@,SFO,L 24-27,5,7,1.40,0,,0,0,,0,0.0%,,0,0,,0,0,0
68,1992,1992-11-29,12,27.027,RAM,,MIN,L 17-31,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
69,1992,1992-12-06,13,27.034,RAM,@,TAM,W 31-27,4,8,2.00,0,3,2,12,6.00,0,66.7%,4.00,4,53,13.25,0,0,0
70,1992,1992-12-13,14,27.041,RAM,,NOR,L 14-37,1,-1,-1.00,0,3,3,17,5.67,0,100.0%,5.67,2,30,15.00,0,0,0
71,1992,1992-12-20,15,27.048,RAM,@,GNB,L 13-28,1,3,3.00,0,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0
72,1992,1992-12-27,16,27.055,RAM,,ATL,W 38-27,2,8,4.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
73,1993,1993-09-05,1,27.307,DEN,@,NYJ,W 26-20,2,-2,-1.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
74,1993,1993-09-12,2,27.314,DEN,,SDG,W 34-17,2,2,1.00,1,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,6
75,1993,1993-09-20,3,27.322,DEN,@,KAN,L 7-15,3,15,5.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
76,1993,1993-10-03,4,27.335,DEN,,IND,W 35-13,16,83,5.19,1,2,2,11,5.50,0,100.0%,5.50,0,0,,0,1,6
77,1993,1993-10-10,5,27.342,DEN,@,GNB,L 27-30,2,1,0.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
78,1993,1993-10-18,6,27.350,DEN,,RAI,L 20-23,1,0,0.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
79,1993,1993-10-31,7,27.363,DEN,,SEA,W 28-17,10,25,2.50,2,7,4,34,8.50,0,57.1%,4.86,0,0,,0,2,12
80,1993,1993-11-07,8,28.005,DEN,@,CLE,W 29-14,10,39,3.90,0,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0
81,1993,1993-11-14,9,28.012,DEN,,MIN,L 23-26,8,17,2.13,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6
82,1993,1993-11-21,10,28.019,DEN,,PIT,W 37-13,10,41,4.10,2,1,1,2,2.00,0,100.0%,2.00,0,0,,0,2,12
83,1993,1993-11-28,11,28.026,DEN,@,SEA,W 17-9,12,47,3.92,0,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0
84,1993,1993-12-05,12,28.033,DEN,@,SDG,L 10-13,7,24,3.43,0,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0
85,1993,1993-12-12,13,28.040,DEN,,KAN,W 27-21,8,35,4.38,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
86,1993,1993-12-18,14,28.046,DEN,@,CHI,W 13-3,8,14,1.75,1,,0,0,,0,0.0%,,2,35,17.50,0,1,6
87,1993,1993-12-26,15,28.054,DEN,,TAM,L 10-17,12,38,3.17,0,3,3,15,5.00,0,100.0%,5.00,1,20,20.00,0,0,0
88,1993,1994-01-02,16,28.061,DEN,@,RAI,L 30-33,20,66,3.30,0,4,3,18,6.00,0,75.0%,4.50,4,91,22.75,0,0,0
