ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
39,1988,1988-12-04,14,25.098,MIA,,IND,L 28-31,,,,,,,,,,
40,1988,1988-12-12,15,25.106,MIA,,CLE,W 38-31,,,,,,,,,,
41,1988,1988-12-18,16,25.112,MIA,@,PIT,L 24-40,,,,,,,,,,
42,1989,1989-09-11,1,26.014,NYG,@,WAS,W 27-24,,,,,,,,,,
43,1989,1989-09-17,2,26.020,NYG,,DET,W 24-14,,,,,,,,,,
44,1989,1989-09-24,3,26.027,NYG,,PHO,W 35-7,,,,,,,,,,
45,1989,1989-10-01,4,26.034,NYG,@,DAL,W 30-13,,,,,,,,,,
46,1989,1989-10-08,5,26.041,NYG,@,PHI,L 19-21,,,,,,,,,,
47,1989,1989-10-15,6,26.048,NYG,,WAS,W 20-17,,,,,,,,,,
48,1989,1989-10-22,7,26.055,NYG,@,SDG,W 20-13,,,,,,,,,,
49,1989,1989-10-30,8,26.063,NYG,,MIN,W 24-14,,,,,,,,,,
50,1989,1989-11-05,9,26.069,NYG,@,PHO,W 20-13,,,,,,,,,,
51,1989,1989-11-12,10,26.076,NYG,@,RAM,L 10-31,,,,,,,,,,
52,1989,1989-11-19,11,26.083,NYG,,SEA,W 15-3,,,,,,,,,,
53,1989,1989-11-27,12,26.091,NYG,@,SFO,L 24-34,,,,,,,,,,
54,1989,1989-12-03,13,26.097,NYG,,PHI,L 17-24,,,,,,,,,,
55,1989,1989-12-10,14,26.104,NYG,@,DEN,W 14-7,,,,,,,,,,
56,1989,1989-12-16,15,26.110,NYG,,DAL,W 15-0,,,,,,,,,,
57,1989,1989-12-24,16,26.118,NYG,,RAI,W 34-17,,,,,,,,,,
58,1990,1990-09-09,1,27.012,NYG,,PHI,W 27-20,0,0,,0,0,0,1.0,0,0,0
59,1990,1990-09-16,2,27.019,NYG,@,DAL,W 28-7,,,,,,,,,,
60,1990,1990-09-23,3,27.026,NYG,,MIA,W 20-3,,,,,,,,,,
61,1990,1990-09-30,4,27.033,NYG,,DAL,W 31-17,,,,,,,,,,
62,1990,1990-10-14,5,27.047,NYG,@,WAS,W 24-20,,,,,,,,,,
63,1990,1990-10-21,6,27.054,NYG,,PHO,W 20-19,,,,,,,,,,
64,1990,1990-10-28,7,27.061,NYG,,WAS,W 21-10,,,,,,,,,,
65,1990,1990-11-05,8,27.069,NYG,@,IND,W 24-7,,,,,,,,,,
66,1990,1990-11-11,9,27.075,NYG,@,RAM,W 31-7,,,,,,,,,,
67,1990,1990-11-18,10,27.082,NYG,,DET,W 20-0,,,,,,,,,,
68,1990,1990-11-25,11,27.089,NYG,@,PHI,L 13-31,,,,,,,,,,
69,1990,1990-12-03,12,27.097,NYG,@,SFO,L 3-7,,,,,,,,,,
70,1990,1990-12-09,13,27.103,NYG,,MIN,W 23-15,,,,,,,,,,
71,1990,1990-12-15,14,27.109,NYG,,BUF,L 13-17,,,,,,,,,,
72,1990,1990-12-23,15,27.117,NYG,@,PHO,W 24-21,,,,,,,,,,
73,1990,1990-12-30,16,27.124,NYG,@,NWE,W 13-10,,,,,,,,,,
74,1991,1991-09-02,1,28.005,NYG,,SFO,W 16-14,,,,,,,,,,
75,1991,1991-09-08,2,28.011,NYG,,RAM,L 13-19,,,,,,,,,,
76,1991,1991-09-15,3,28.018,NYG,@,CHI,L 17-20,,,,,,,,,,
77,1991,1991-09-22,4,28.025,NYG,,CLE,W 13-10,,,,,,,,,,
78,1991,1991-09-29,5,28.032,NYG,@,DAL,L 16-21,,,,,,,,,,
79,1991,1991-10-06,6,28.039,NYG,,PHO,W 20-9,,,,,,,,,,
80,1991,1991-10-14,7,28.047,NYG,@,PIT,W 23-20,,,,,,,,,,
81,1991,1991-11-24,12,28.088,NYG,@,TAM,W 21-14,,,,,,,,,,
82,1991,1991-12-01,13,28.095,NYG,@,CIN,L 24-27,,,,,,,,,,
83,1991,1991-12-08,14,28.102,NYG,,PHI,L 14-19,,,,,,,,,,
84,1991,1991-12-15,15,28.109,NYG,@,WAS,L 17-34,,,,,,,,,,
85,1991,1991-12-21,16,28.115,NYG,,HOU,W 24-20,,,,,,,,,,
86,1992,1992-09-06,1,29.009,NYG,,SFO,L 14-31,,,,,,,,,,
87,1992,1992-09-13,2,29.016,NYG,,DAL,L 28-34,,,,,,,,,,
88,1992,1992-09-21,3,29.024,NYG,@,CHI,W 27-14,,,,,,,,,,
89,1992,1992-10-04,4,29.037,NYG,@,RAI,L 10-13,,,,,,,,,,
90,1992,1992-10-11,5,29.044,NYG,,PHO,W 31-21,,,,,,,,,,
91,1992,1992-10-18,6,29.051,NYG,@,RAM,L 17-38,,,,,,,,,,
92,1992,1992-10-25,7,29.058,NYG,,SEA,W 23-10,,,,,,,,,,
93,1992,1992-11-01,8,29.065,NYG,@,WAS,W 24-7,,,,,,,,,,
94,1992,1992-11-08,9,29.072,NYG,,GNB,W 27-7,0,0,,0,1,6,0.0,1,69,1
95,1992,1992-11-15,10,29.079,NYG,@,DEN,L 13-27,,,,,,,,,,
96,1992,1992-11-22,11,29.086,NYG,,PHI,L 34-47,,,,,,,,,,
97,1992,1992-11-26,12,29.090,NYG,@,DAL,L 3-30,0,0,,0,0,0,0.0,1,0,0
98,1992,1992-12-06,13,29.100,NYG,,WAS,L 10-28,,,,,,,,,,
99,1992,1992-12-12,14,29.106,NYG,@,PHO,L 0-19,,,,,,,,,,
100,1992,1992-12-19,15,29.113,NYG,,KAN,W 35-21,,,,,,,,,,
101,1992,1992-12-27,16,29.121,NYG,@,PHI,L 10-20,,,,,,,,,,
102,1993,1993-09-05,1,30.008,NWE,@,BUF,L 14-38,0,0,,0,0,0,0.0,1,4,0
103,1993,1993-09-12,2,30.015,NWE,,DET,L 16-19,,,,,,,,,,
104,1993,1993-09-19,3,30.022,NWE,,SEA,L 14-17,,,,,,,,,,
105,1993,1993-09-26,4,30.029,NWE,@,NYJ,L 7-45,,,,,,,,,,
106,1993,1993-10-10,5,30.043,NWE,@,PHO,W 23-21,,,,,,,,,,
107,1993,1993-10-17,6,30.050,NWE,,HOU,L 14-28,,,,,,,,,,
108,1993,1993-10-24,7,30.057,NWE,@,SEA,L 9-10,0,0,,0,0,0,1.0,0,0,0
109,1993,1993-10-31,8,30.064,NWE,@,IND,L 6-9,,,,,,,,,,
110,1993,1993-11-07,9,30.071,NWE,,BUF,L 10-13,,,,,,,,,,
111,1993,1993-11-21,10,30.085,NWE,@,MIA,L 13-17,,,,,,,,,,
112,1993,1993-11-28,11,30.092,NWE,,NYJ,L 0-6,,,,,,,,,,
113,1993,1993-12-05,12,30.099,NWE,@,PIT,L 14-17,,,,,,,,,,
114,1993,1993-12-12,13,30.106,NWE,,CIN,W 7-2,,,,,,,,,,
115,1993,1993-12-19,14,30.113,NWE,@,CLE,W 20-17,,,,,,,,,,
116,1993,1993-12-26,15,30.120,NWE,,IND,W 38-0,,,,,,,,,,
