ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1967,1967-09-17,1,23.189,PIT,,CHI,W 41-13,,1,2,50.00,9,0,0,62.5,0,0,4.50,4.50,0,0,,0,0,0
2,1967,1967-09-24,2,23.196,PIT,,STL,L 14-28,,3,5,60.00,46,0,0,90.4,0,0,9.20,9.20,2,21,10.50,0,0,0
3,1967,1967-10-01,3,23.203,PIT,@,PHI,L 24-34,*,12,26,46.15,159,1,3,39.3,0,0,6.12,1.69,0,0,,0,0,0
4,1967,1967-10-07,4,23.209,PIT,@,CLE,L 10-21,*,23,34,67.65,218,1,3,58.2,0,0,6.41,3.03,2,8,4.00,0,0,0
5,1967,1967-10-15,5,23.217,PIT,,NYG,L 24-27,*,13,26,50.00,220,2,1,88.6,0,0,8.46,8.27,3,8,2.67,1,1,6
6,1967,1967-10-22,6,23.224,PIT,,DAL,L 21-24,*,28,45,62.22,313,2,1,88.5,0,0,6.96,6.84,3,12,4.00,1,1,6
7,1967,1967-10-29,7,23.231,PIT,@,NOR,W 14-10,*,8,20,40.00,68,0,4,10.0,0,0,3.40,-5.60,0,0,,0,0,0
8,1967,1967-11-05,8,23.238,PIT,,CLE,L 14-34,*,4,7,57.14,40,0,1,33.9,0,0,5.71,-0.71,2,-6,-3.00,0,0,0
9,1967,1967-11-26,11,23.259,PIT,,MIN,L 27-41,,1,9,11.11,11,0,2,0.0,0,0,1.22,-8.78,0,0,,0,0,0
10,1967,1967-12-03,12,23.266,PIT,@,DET,W 24-14,*,12,27,44.44,205,1,0,83.1,0,0,7.59,8.33,2,2,1.00,0,0,0
11,1967,1967-12-10,13,23.273,PIT,,WAS,L 10-15,*,19,46,41.30,226,1,3,37.0,0,0,4.91,2.41,0,0,,0,0,0
12,1967,1967-12-17,14,23.280,PIT,@,GNB,W 24-17,*,12,21,57.14,72,0,1,44.1,0,0,3.43,1.29,1,0,0.00,0,0,0
13,1968,1968-09-15,1,24.187,PIT,,NYG,L 20-34,*,10,22,45.45,91,2,2,49.6,0,0,4.14,1.86,0,0,,0,0,0
14,1968,1968-09-22,2,24.194,PIT,@,RAM,L 10-45,*,16,36,44.44,225,0,2,42.0,0,0,6.25,3.75,2,11,5.50,0,0,0
15,1968,1968-09-29,3,24.201,PIT,,BAL,L 7-41,*,8,17,47.06,80,0,1,36.4,0,0,4.71,2.06,2,5,2.50,0,0,0
16,1968,1968-10-20,6,24.222,PIT,,NOR,L 12-16,,2,2,100.00,9,0,0,85.4,0,0,4.50,4.50,1,0,0.00,0,0,0
17,1968,1968-10-27,7,24.229,PIT,,PHI,W 6-3,,3,15,20.00,87,0,1,23.5,0,0,5.80,2.80,0,0,,0,0,0
18,1968,1968-11-03,8,24.236,PIT,@,ATL,W 41-21,,7,12,58.33,101,1,0,113.5,0,0,8.42,10.08,1,-1,-1.00,0,0,0
19,1968,1968-12-08,13,24.271,PIT,@,DAL,L 7-28,,2,7,28.57,13,0,0,39.6,0,0,1.86,1.86,0,0,,0,0,0
20,1968,1968-12-15,14,24.278,PIT,@,NOR,L 14-24,,8,19,42.11,114,1,2,40.1,0,0,6.00,2.32,0,0,,0,0,0
21,1969,1969-10-05,3,25.207,PIT,,STL,L 14-27,,17,35,48.57,219,1,3,42.4,0,0,6.26,2.97,5,35,7.00,0,0,0
22,1969,1969-10-18,5,25.220,PIT,@,CLE,L 31-42,,7,13,53.85,57,1,1,58.8,0,0,4.38,2.46,3,21,7.00,0,0,0
23,1969,1969-11-23,10,25.256,PIT,@,MIN,L 14-52,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
