ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1985,1985-09-09,1,23.061,DAL,,WAS,W 44-14,0,0,,0,0,0,,0,0,0,,,,,,6,293,48.83,0
2,1985,1985-09-15,2,23.067,DAL,@,DET,L 21-26,0,0,,0,0,0,,0,0,0,,,,,,2,80,40.00,0
3,1985,1985-09-22,3,23.074,DAL,,CLE,W 20-7,0,0,,0,0,0,,0,0,0,,,,,,3,136,45.33,0
4,1985,1985-09-29,4,23.081,DAL,@,HOU,W 17-10,0,0,,0,0,0,,0,0,0,,,,,,6,266,44.33,1
5,1985,1985-10-06,5,23.088,DAL,@,NYG,W 30-29,0,0,,0,0,0,,0,0,0,,,,,,3,124,41.33,0
6,1985,1985-10-13,6,23.095,DAL,,PIT,W 27-13,0,0,,0,0,0,,0,0,0,,,,,,7,317,45.29,0
7,1985,1985-10-20,7,23.102,DAL,@,PHI,L 14-16,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
8,1985,1985-10-27,8,23.109,DAL,,ATL,W 24-10,0,0,,0,0,0,,0,0,0,,,,,,4,146,36.50,0
9,1985,1985-11-04,9,23.117,DAL,@,STL,L 10-21,0,0,,0,0,0,,0,0,0,,,,,,8,326,40.75,0
10,1985,1985-11-10,10,23.123,DAL,@,WAS,W 13-7,0,0,,0,0,0,,0,0,0,,,,,,6,245,40.83,0
11,1985,1985-11-17,11,23.130,DAL,,CHI,L 0-44,0,0,,0,0,0,,0,0,0,,,,,,10,378,37.80,0
12,1985,1985-11-24,12,23.137,DAL,,PHI,W 34-17,0,0,,0,0,0,,0,0,0,,,,,,3,128,42.67,0
13,1985,1985-11-28,13,23.141,DAL,,STL,W 35-17,0,0,,0,0,0,,0,0,0,,,,,,4,167,41.75,0
14,1985,1985-12-08,14,23.151,DAL,@,CIN,L 24-50,0,0,,0,0,0,,0,0,0,,,,,,4,176,44.00,0
15,1985,1985-12-15,15,23.158,DAL,,NYG,W 28-21,0,0,,0,0,0,,0,0,0,,,,,,9,373,41.44,0
16,1985,1985-12-22,16,23.165,DAL,@,SFO,L 16-31,0,0,,0,0,0,,0,0,0,,,,,,3,106,35.33,0
17,1986,1986-09-08,1,24.060,DAL,,NYG,W 31-28,0,0,,0,0,0,,0,0,0,,,,,,8,348,43.50,0
18,1986,1986-09-14,2,24.066,DAL,@,DET,W 31-7,0,0,,0,0,0,,0,0,0,,,,,,5,174,34.80,0
19,1986,1986-09-21,3,24.073,DAL,,ATL,L 35-37,0,0,,0,0,0,,0,0,0,,,,,,2,89,44.50,0
20,1986,1986-09-29,4,24.081,DAL,@,STL,W 31-7,0,0,,0,0,0,,0,0,0,,,,,,5,198,39.60,0
21,1986,1986-10-05,5,24.087,DAL,@,DEN,L 14-29,0,0,,0,0,0,,0,0,0,,,,,,7,313,44.71,0
