ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,22.064,CIN,@,CLE,W 27-13,*,0,0,0.0,1,14,0
2,2005,2005-09-18,2,22.071,CIN,,MIN,W 37-8,*,,,,,,
3,2005,2005-09-25,3,22.078,CIN,@,CHI,W 24-7,*,,,,,,
4,2005,2005-10-02,4,22.085,CIN,,HOU,W 16-10,*,0,0,1.0,0,0,0
5,2005,2005-10-09,5,22.092,CIN,@,JAX,L 20-23,*,,,,,,
6,2005,2005-10-16,6,22.099,CIN,@,TEN,W 31-23,*,1,6,0.0,1,30,1
7,2005,2005-10-23,7,22.106,CIN,,PIT,L 13-27,*,,,,,,
8,2005,2005-10-30,8,22.113,CIN,,GNB,W 21-14,*,0,0,0.0,2,10,0
9,2005,2005-11-06,9,22.120,CIN,@,BAL,W 21-9,*,,,,,,
10,2005,2005-11-20,10,22.134,CIN,,IND,L 37-45,*,,,,,,
11,2005,2005-11-27,11,22.141,CIN,,BAL,W 42-29,*,,,,,,
12,2005,2005-12-04,12,22.148,CIN,@,PIT,W 38-31,*,0,0,0.0,1,5,0
13,2005,2005-12-11,13,22.155,CIN,,CLE,W 23-20,,0,0,0.5,0,0,0
14,2005,2005-12-18,14,22.162,CIN,@,DET,W 41-17,*,,,,,,
15,2005,2005-12-24,15,22.168,CIN,,BUF,L 27-37,*,,,,,,
16,2005,2006-01-01,16,22.176,CIN,@,KAN,L 3-37,*,,,,,,
