ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,21.142,MIN,,ATL,W 24-3,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
2,2007,2007-09-16,2,21.149,MIN,@,DET,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,1,60,60.00,0,0,0,,0,0,0,0.0,,
3,2007,2007-09-23,3,21.156,MIN,@,KAN,L 10-13,,1,0,9,,0,0.0%,9.00,0,0,,0,3,60,20.00,0,0,0,,0,0,0,0.0,,
4,2007,2007-10-21,6,21.184,MIN,@,DAL,L 14-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
5,2007,2007-11-04,8,21.198,MIN,,SDG,W 35-17,,2,0,0,,0,0.0%,0.00,0,0,,0,2,80,40.00,0,0,0,,0,0,0,0.0,,
6,2007,2007-11-11,9,21.205,MIN,@,GNB,L 0-34,,5,1,4,4.00,0,20.0%,0.80,0,0,,0,1,28,28.00,0,0,0,,0,0,0,0.0,,
7,2007,2007-12-02,12,21.226,MIN,,DET,W 42-10,,2,2,52,26.00,0,100.0%,26.00,0,0,,0,3,144,48.00,1,0,0,,0,1,6,0.0,,
8,2007,2007-12-09,13,21.233,MIN,@,SFO,W 27-7,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,1,22,22.00,0,0,0,,0,0,0,0.0,,
9,2007,2007-12-17,14,21.241,MIN,,CHI,W 20-13,,2,2,23,11.50,0,100.0%,11.50,1,0,0.00,0,4,70,17.50,0,0,0,,0,0,0,0.0,,
10,2007,2007-12-23,15,21.247,MIN,,WAS,L 21-32,,1,0,0,,0,0.0%,0.00,1,3,3.00,0,5,110,22.00,0,0,0,,0,0,0,0.0,,
11,2007,2007-12-30,16,21.254,MIN,@,DEN,L 19-22,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
12,2008,2008-09-08,1,22.141,MIN,@,GNB,L 19-24,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,3,13,4.33,0,0,0,0.0,0,0
13,2008,2008-09-14,2,22.147,MIN,,IND,L 15-18,,3,2,37,18.50,0,66.7%,12.33,1,1,1.00,0,1,12,12.00,0,1,27,27.00,0,0,0,0.0,0,0
14,2008,2008-09-21,3,22.154,MIN,,CAR,W 20-10,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,2,0,0.00,0,0,0,0.0,0,0
15,2008,2008-09-28,4,22.161,MIN,@,TEN,L 17-30,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2008,2008-10-06,5,22.169,MIN,@,NOR,W 30-27,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2008,2008-10-12,6,22.175,MIN,,DET,W 12-10,,4,,,,,0.0%,,,,,,,,,,,,,,,,,,
18,2008,2008-10-19,7,22.182,MIN,@,CHI,L 41-48,,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
19,2008,2008-11-02,8,22.196,MIN,,HOU,W 28-21,,0,0,0,,0,0.0%,,0,0,,0,1,9,9.00,0,0,0,,0,0,0,0.0,0,0
20,2008,2008-11-09,9,22.203,MIN,,GNB,W 28-27,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,2,17,8.50,0,0,0,0.0,0,0
21,2008,2008-11-16,10,22.210,MIN,@,TAM,L 13-19,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2008,2008-11-23,11,22.217,MIN,@,JAX,W 30-12,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
23,2008,2008-12-07,13,22.231,MIN,@,DET,W 20-16,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,1,1,1.00,0,0,0,0.0,0,0
24,2008,2008-12-14,14,22.238,MIN,@,ARI,W 35-14,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
25,2008,2008-12-21,15,22.245,MIN,,ATL,L 17-24,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
26,2008,2008-12-28,16,22.252,MIN,,NYG,W 20-19,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
