ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1976,1976-09-12,1,22.348,STL,@,SEA,W 30-24,,,,
2,1976,1976-09-19,2,22.355,STL,,GNB,W 29-0,,,,
3,1976,1976-09-26,3,22.362,STL,@,SDG,L 24-43,,,,
4,1976,1976-10-03,4,23.003,STL,,NYG,W 27-21,,,,
5,1976,1976-10-10,5,23.010,STL,,PHI,W 33-14,,,,
6,1976,1976-10-17,6,23.017,STL,,DAL,W 21-17,,,,
7,1976,1976-10-25,7,23.025,STL,@,WAS,L 10-20,,,,
8,1976,1976-10-31,8,23.031,STL,,SFO,W 23-20,,,,
9,1976,1976-11-07,9,23.038,STL,@,PHI,W 17-14,1,12,12.00,0
10,1976,1976-11-14,10,23.045,STL,@,RAM,W 30-28,,,,
11,1976,1976-11-21,11,23.052,STL,,WAS,L 10-16,,,,
12,1976,1976-11-25,12,23.056,STL,@,DAL,L 14-19,,,,
13,1976,1976-12-04,13,23.065,STL,,BAL,W 24-17,,,,
14,1976,1976-12-12,14,23.073,STL,@,NYG,W 17-14,,,,
15,1977,1977-09-25,2,23.360,STL,,CHI,W 16-13,,,,
16,1977,1977-10-02,3,24.002,STL,@,WAS,L 14-24,,,,
17,1977,1977-10-09,4,24.009,STL,,DAL,L 24-30,,,,
18,1977,1977-11-14,9,24.045,STL,@,DAL,W 24-17,,,,
19,1977,1977-11-20,10,24.051,STL,,PHI,W 21-16,,,,
20,1977,1977-11-24,11,24.055,STL,,MIA,L 14-55,,,,
21,1977,1977-12-04,12,24.065,STL,@,NYG,L 7-27,,,,
22,1977,1977-12-10,13,24.071,STL,,WAS,L 20-26,1,11,11.00,0
23,1977,1977-12-18,14,24.079,STL,@,TAM,L 7-17,,,,
24,1978,1978-09-03,1,24.338,DET,,GNB,L 7-13,,,,
25,1978,1978-09-09,2,24.344,DET,@,TAM,W 15-7,,,,
26,1978,1978-09-17,3,24.352,DET,,CHI,L 0-19,,,,
27,1978,1978-09-24,4,24.359,DET,@,SEA,L 16-28,,,,
28,1978,1978-10-01,5,25.001,DET,@,GNB,L 14-35,,,,
29,1978,1978-10-08,6,25.008,DET,,WAS,L 19-21,,,,
30,1978,1978-10-15,7,25.015,DET,@,ATL,L 0-14,,,,
31,1978,1978-10-22,8,25.022,DET,,SDG,W 31-14,,,,
32,1978,1978-10-29,9,25.029,DET,@,CHI,W 21-17,,,,
33,1978,1978-11-05,10,25.036,DET,@,MIN,L 7-17,,,,
34,1978,1978-11-12,11,25.043,DET,,TAM,W 34-23,,,,
35,1978,1978-11-19,12,25.050,DET,@,OAK,L 17-29,,,,
36,1978,1978-11-23,13,25.054,DET,,DEN,W 17-14,,,,
37,1978,1978-12-03,14,25.064,DET,@,STL,L 14-21,,,,
38,1978,1978-12-09,15,25.070,DET,,MIN,W 45-14,,,,
39,1978,1978-12-17,16,25.078,DET,,SFO,W 33-14,,,,
40,1979,1979-09-16,3,25.351,STL,,PIT,L 21-24,,,,
41,1979,1979-09-23,4,25.358,STL,,WAS,L 7-17,,,,
42,1979,1979-09-30,5,26.000,STL,@,RAM,L 0-21,,,,
43,1979,1979-10-07,6,26.007,STL,@,HOU,W 24-17,,,,
44,1979,1979-10-28,9,26.028,STL,,CLE,L 20-38,,,,
45,1979,1979-11-04,10,26.035,STL,,MIN,W 37-7,,,,
46,1979,1979-11-18,12,26.049,STL,@,PHI,L 13-16,,,,
47,1979,1979-11-25,13,26.056,STL,@,CIN,L 28-34,,,,
48,1979,1979-12-02,14,26.063,STL,,SFO,W 13-10,,,,
49,1979,1979-12-09,15,26.070,STL,,NYG,W 29-20,,,,
50,1979,1979-12-16,16,26.077,STL,@,CHI,L 6-42,,,,
51,1980,1980-09-07,1,26.343,STL,,NYG,L 35-41,,,,
52,1980,1980-09-21,3,26.357,STL,@,DET,L 7-20,,,,
53,1980,1980-09-28,4,26.364,STL,,PHI,W 24-14,,,,
54,1980,1980-10-05,5,27.005,STL,@,NOR,W 40-7,,,,
55,1980,1980-10-12,6,27.012,STL,,RAM,L 13-21,,,,
56,1980,1980-10-19,7,27.019,STL,@,WAS,L 0-23,,,,
57,1980,1980-10-26,8,27.026,STL,@,BAL,W 17-10,,,,
58,1980,1980-11-02,9,27.033,STL,,DAL,L 24-27,,,,
59,1980,1980-11-09,10,27.040,STL,,ATL,L 27-33,,,,
60,1980,1980-11-16,11,27.047,STL,@,DAL,L 21-31,,,,
61,1980,1980-12-21,16,27.082,KAN,@,BAL,W 38-28,,,,
62,1981,1981-11-08,10,28.039,CIN,@,SDG,W 40-17,,,,
63,1981,1981-11-15,11,28.046,CIN,,RAM,W 24-10,,,,
64,1981,1981-11-22,12,28.053,CIN,,DEN,W 38-21,,,,
65,1981,1981-11-29,13,28.060,CIN,@,CLE,W 41-21,,,,
66,1981,1981-12-06,14,28.067,CIN,,SFO,L 3-21,,,,
67,1981,1981-12-20,16,28.081,GNB,@,NYJ,L 3-28,,,,
