ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-11-22,11,24.116,WAS,,ARI,L 42-45,
2,1998,1998-11-29,12,24.123,WAS,@,OAK,W 29-19,
3,1998,1998-12-06,13,24.130,WAS,,SDG,W 24-20,
4,1998,1998-12-13,14,24.137,WAS,@,CAR,W 28-25,
5,1998,1998-12-19,15,24.143,WAS,,TAM,W 20-16,
6,1998,1998-12-27,16,24.151,WAS,@,DAL,L 7-23,
7,2000,2000-09-03,1,26.036,WAS,,CAR,W 20-17,*
8,2000,2000-09-10,2,26.043,WAS,@,DET,L 10-15,*
9,2000,2000-09-18,3,26.051,WAS,,DAL,L 21-27,*
10,2000,2000-09-24,4,26.057,WAS,@,NYG,W 16-6,*
11,2000,2000-10-01,5,26.064,WAS,,TAM,W 20-17,*
12,2000,2000-10-08,6,26.071,WAS,@,PHI,W 17-14,*
13,2000,2000-10-15,7,26.078,WAS,,BAL,W 10-3,
14,2000,2000-10-22,8,26.085,WAS,@,JAX,W 35-16,
15,2000,2000-10-30,9,26.093,WAS,,TEN,L 21-27,*
16,2000,2000-11-05,10,26.099,WAS,@,ARI,L 15-16,*
17,2000,2000-11-20,11,26.114,WAS,@,STL,W 33-20,*
18,2000,2000-11-26,12,26.120,WAS,,PHI,L 20-23,
19,2000,2000-12-03,13,26.127,WAS,,NYG,L 7-9,*
20,2000,2000-12-10,14,26.134,WAS,@,DAL,L 13-32,
21,2000,2000-12-16,15,26.140,WAS,@,PIT,L 3-24,*
22,2000,2000-12-24,16,26.148,WAS,,ARI,W 20-3,
