ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,23.007,ARI,@,CIN,L 21-24,,,
2,1997,1997-09-07,2,23.014,ARI,,DAL,W 25-22,,,
3,1997,1997-09-28,4,23.035,ARI,@,TAM,L 18-19,,,
4,1997,1997-10-05,5,23.042,ARI,,MIN,L 19-20,,,
5,1997,1997-10-12,6,23.049,ARI,,NYG,L 13-27,,,
6,1997,1997-10-19,7,23.056,ARI,@,PHI,L 10-13,,,
7,1997,1997-10-26,8,23.063,ARI,,TEN,L 14-41,,,
8,1997,1997-11-23,12,23.091,DET,,IND,W 32-10,,,
9,1997,1997-11-30,13,23.098,ARI,,PIT,L 20-26,,,
10,1997,1997-12-07,14,23.105,ARI,,WAS,L 28-38,,,
11,1997,1997-12-14,15,23.112,ARI,@,NOR,L 10-27,,,
12,1997,1997-12-21,16,23.119,ARI,,ATL,W 29-26,,,
13,1998,1998-09-06,1,24.013,ARI,@,DAL,L 10-38,,,
14,1998,1998-09-20,3,24.027,ARI,,PHI,W 17-3,,,
15,1998,1998-09-27,4,24.034,ARI,@,STL,W 20-17,,,
16,1998,1998-10-04,5,24.041,ARI,,OAK,L 20-23,,,
17,1998,1998-10-11,6,24.048,ARI,,CHI,W 20-7,,,
18,1998,1998-10-18,7,24.055,ARI,@,NYG,L 7-34,,,
19,1998,1998-11-01,8,24.069,ARI,@,DET,W 17-15,1,14,0
20,1998,1998-11-08,9,24.076,ARI,,WAS,W 29-27,,,
21,1998,1998-11-15,10,24.083,ARI,,DAL,L 28-35,,,
22,1998,1998-11-22,11,24.090,ARI,@,WAS,W 45-42,,,
23,1998,1998-11-29,12,24.097,ARI,@,KAN,L 24-34,,,
24,1998,1998-12-13,14,24.111,ARI,@,PHI,W 20-17,,,
25,1998,1998-12-20,15,24.118,ARI,,NOR,W 19-17,,,
26,1998,1998-12-27,16,24.125,ARI,,SDG,W 16-13,,,
