ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
29,1965,1965-11-28,11,25.115,RAM,,GNB,W 21-10,*,15,28,53.57,255,0,1,69.8,0,0,9.11,7.50,9,11,1.22,0,0,0,,0,0,0
30,1965,1965-12-05,12,25.122,RAM,@,STL,W 27-3,*,17,31,54.84,216,2,0,98.3,0,0,6.97,8.26,4,1,0.25,0,0,0,,0,0,0
31,1965,1965-12-12,13,25.129,RAM,,CLE,W 42-7,*,15,31,48.39,323,5,1,112.0,0,0,10.42,12.19,3,34,11.33,1,0,0,,0,1,6
32,1965,1965-12-18,14,25.135,RAM,,BAL,L 17-20,*,16,30,53.33,233,2,2,73.3,0,0,7.77,6.10,5,30,6.00,0,0,0,,0,0,0
33,1966,1966-09-11,1,26.037,RAM,@,ATL,W 19-14,*,21,35,60.00,294,1,1,84.7,0,0,8.40,7.69,8,25,3.13,0,0,0,,0,0,0
34,1966,1966-09-16,2,26.042,RAM,,CHI,W 31-17,*,14,21,66.67,215,1,0,116.2,0,0,10.24,11.19,2,-4,-2.00,0,0,0,,0,0,0
35,1966,1966-09-25,3,26.051,RAM,@,GNB,L 13-24,*,14,28,50.00,124,0,1,47.3,0,0,4.43,2.82,0,0,,0,0,0,,0,0,0
36,1966,1966-09-30,4,26.056,RAM,,SFO,W 34-3,*,13,29,44.83,182,1,1,62.7,0,0,6.28,5.41,3,7,2.33,0,0,0,,0,0,0
37,1966,1966-10-09,5,26.065,RAM,@,DET,W 14-7,*,21,34,61.76,212,1,2,64.8,0,0,6.24,4.18,4,10,2.50,0,0,0,,0,0,0
38,1966,1966-10-16,6,26.072,RAM,@,MIN,L 7-35,*,9,22,40.91,125,0,3,20.3,0,0,5.68,-0.45,3,6,2.00,0,0,0,,0,0,0
39,1966,1966-10-23,7,26.079,RAM,@,CHI,L 10-17,*,9,20,45.00,66,0,2,13.7,0,0,3.30,-1.20,5,19,3.80,0,0,0,,0,0,0
40,1966,1966-10-30,8,26.086,RAM,,BAL,L 3-17,*,11,22,50.00,153,0,2,34.8,0,0,6.95,2.86,2,18,9.00,0,0,0,,0,0,0
41,1966,1966-11-06,9,26.093,RAM,@,SFO,L 13-21,*,11,26,42.31,137,1,1,56.1,0,0,5.27,4.31,3,8,2.67,0,0,0,,0,0,0
42,1966,1966-11-13,10,26.100,RAM,,NYG,W 55-14,*,24,35,68.57,298,2,1,101.8,0,0,8.51,8.37,7,23,3.29,2,0,0,,0,2,12
43,1966,1966-11-20,11,26.107,RAM,,MIN,W 21-6,*,15,37,40.54,132,0,0,50.7,0,0,3.57,3.57,7,19,2.71,0,0,0,,0,0,0
44,1966,1966-11-27,12,26.114,RAM,@,BAL,W 23-7,*,13,23,56.52,175,1,1,77.3,0,0,7.61,6.52,3,16,5.33,0,0,0,,0,0,0
45,1966,1966-12-04,13,26.121,RAM,,DET,W 23-3,*,20,28,71.43,190,1,0,101.8,0,0,6.79,7.50,1,5,5.00,0,0,0,,0,0,0
46,1966,1966-12-18,14,26.135,RAM,,GNB,L 23-27,*,22,37,59.46,237,1,1,76.1,0,0,6.41,5.73,4,24,6.00,1,0,0,,0,1,6
47,1967,1967-09-17,1,27.043,RAM,@,NOR,W 27-13,*,17,37,45.95,302,1,0,83.4,0,0,8.16,8.70,3,13,4.33,1,0,0,,0,1,6
48,1967,1967-09-22,2,27.048,RAM,,MIN,W 39-3,*,6,23,26.09,128,1,0,64.8,0,0,5.57,6.43,2,-1,-0.50,0,0,0,,0,0,0
49,1967,1967-10-01,3,27.057,RAM,@,DAL,W 35-13,*,14,25,56.00,151,0,1,57.2,0,0,6.04,4.24,4,11,2.75,2,0,0,,0,2,12
50,1967,1967-10-08,4,27.064,RAM,,SFO,L 24-27,*,12,21,57.14,123,1,3,50.4,0,0,5.86,0.38,4,34,8.50,1,0,0,,0,1,6
51,1967,1967-10-15,5,27.071,RAM,@,BAL,T 24-24,*,19,31,61.29,297,3,1,111.9,0,0,9.58,10.06,5,6,1.20,0,0,0,,0,0,0
52,1967,1967-10-22,6,27.078,RAM,,WAS,T 28-28,*,20,36,55.56,273,2,1,86.9,0,0,7.58,7.44,5,57,11.40,0,0,0,,0,0,0
53,1967,1967-10-29,7,27.085,RAM,@,CHI,W 28-17,*,7,18,38.89,107,2,1,73.1,0,0,5.94,5.67,3,11,3.67,1,0,0,,0,1,6
54,1967,1967-11-05,8,27.092,RAM,@,SFO,W 17-7,*,8,13,61.54,99,1,0,110.7,0,0,7.62,9.15,4,16,4.00,0,0,0,,0,0,0
55,1967,1967-11-12,9,27.099,RAM,,PHI,W 33-17,*,15,35,42.86,233,2,1,72.7,0,0,6.66,6.51,3,16,5.33,0,0,0,,0,0,0
56,1967,1967-11-19,10,27.106,RAM,@,ATL,W 31-3,*,14,25,56.00,246,2,2,83.1,0,0,9.84,7.84,2,12,6.00,1,0,0,,0,1,6
57,1967,1967-11-23,11,27.110,RAM,@,DET,W 31-7,*,9,21,42.86,171,2,1,83.6,0,0,8.14,7.90,0,0,,0,0,0,,0,0,0
58,1967,1967-12-03,12,27.120,RAM,,ATL,W 20-3,*,17,28,60.71,165,2,0,101.0,0,0,5.89,7.32,4,12,3.00,0,0,0,,0,0,0
59,1967,1967-12-09,13,27.126,RAM,,GNB,W 27-24,*,20,36,55.56,227,3,2,79.3,0,0,6.31,5.47,4,11,2.75,0,0,0,,0,0,0
60,1967,1967-12-17,14,27.134,RAM,,BAL,W 34-10,*,18,22,81.82,257,3,0,154.9,0,0,11.68,14.41,0,0,,0,0,0,,0,0,0
61,1968,1968-09-16,1,28.042,RAM,@,STL,W 24-13,*,9,21,42.86,97,1,0,72.9,0,0,4.62,5.57,3,17,5.67,1,0,0,,0,1,6
62,1968,1968-09-22,2,28.048,RAM,,PIT,W 45-10,*,17,23,73.91,262,4,0,150.7,0,0,11.39,14.87,0,0,,0,0,0,,0,0,0
63,1968,1968-09-29,3,28.055,RAM,@,CLE,W 24-6,*,17,34,50.00,176,1,1,62.9,0,0,5.18,4.44,1,0,0.00,0,0,0,,0,0,0
64,1968,1968-10-06,4,28.062,RAM,,SFO,W 24-10,*,12,23,52.17,161,1,1,71.1,0,0,7.00,5.91,2,8,4.00,1,0,0,,0,1,6
65,1968,1968-10-13,5,28.069,RAM,@,GNB,W 16-14,*,7,20,35.00,110,0,0,54.2,0,0,5.50,5.50,5,19,3.80,0,0,0,,0,0,0
66,1968,1968-10-20,6,28.076,RAM,,ATL,W 27-14,*,23,38,60.53,246,2,2,75.1,0,0,6.47,5.16,2,3,1.50,0,1,-5,-5.00,0,0,0
67,1968,1968-10-27,7,28.083,RAM,@,BAL,L 10-27,*,16,28,57.14,116,1,2,49.1,0,0,4.14,1.64,3,21,7.00,0,0,0,,0,0,0
68,1968,1968-11-03,8,28.090,RAM,,DET,W 10-7,*,7,24,29.17,211,1,2,42.9,0,0,8.79,5.88,1,3,3.00,0,0,0,,0,0,0
69,1968,1968-11-10,9,28.097,RAM,@,ATL,W 17-10,*,11,25,44.00,109,1,1,53.6,0,0,4.36,3.36,4,21,5.25,0,0,0,,0,0,0
70,1968,1968-11-17,10,28.104,RAM,@,SFO,T 20-20,*,21,44,47.73,284,2,2,65.0,0,0,6.45,5.32,2,-1,-0.50,0,0,0,,0,0,0
71,1968,1968-11-24,11,28.111,RAM,,NYG,W 24-21,*,9,20,45.00,154,1,2,48.7,0,0,7.70,4.20,4,33,8.25,1,0,0,,0,1,6
72,1968,1968-12-01,12,28.118,RAM,@,MIN,W 31-3,*,10,16,62.50,123,3,2,86.2,0,0,7.69,5.81,1,4,4.00,0,0,0,,0,0,0
73,1968,1968-12-08,13,28.125,RAM,,CHI,L 16-17,*,7,23,30.43,118,0,0,48.8,0,0,5.13,5.13,2,0,0.00,1,0,0,,0,1,6
74,1968,1968-12-15,14,28.132,RAM,,BAL,L 24-28,*,18,27,66.67,197,1,1,85.0,0,0,7.30,6.37,4,11,2.75,0,0,0,,0,0,0
75,1969,1969-09-21,1,29.047,RAM,@,BAL,W 27-20,*,20,33,60.61,268,3,0,116.7,0,0,8.12,9.94,3,15,5.00,0,0,0,,0,0,0
76,1969,1969-09-28,2,29.054,RAM,,ATL,W 17-7,*,18,32,56.25,162,1,0,80.5,0,0,5.06,5.69,2,7,3.50,0,0,0,,0,0,0
77,1969,1969-10-05,3,29.061,RAM,,NOR,W 36-17,*,14,32,43.75,228,4,0,107.8,0,0,7.13,9.63,0,0,,0,0,0,,0,0,0
78,1969,1969-10-12,4,29.068,RAM,@,SFO,W 27-21,*,18,40,45.00,198,1,0,68.5,0,0,4.95,5.45,2,-10,-5.00,1,0,0,,0,1,6
79,1969,1969-10-19,5,29.075,RAM,,GNB,W 34-21,*,17,28,60.71,197,2,0,105.8,0,0,7.04,8.46,4,7,1.75,2,0,0,,0,2,12
80,1969,1969-10-26,6,29.082,RAM,@,CHI,W 9-7,*,11,23,47.83,115,0,1,44.7,0,0,5.00,3.04,3,25,8.33,0,0,0,,0,0,0
81,1969,1969-11-02,7,29.089,RAM,@,ATL,W 38-6,*,18,25,72.00,236,3,0,141.0,0,0,9.44,11.84,2,22,11.00,0,0,0,,0,0,0
82,1969,1969-11-09,8,29.096,RAM,,SFO,W 41-30,*,13,23,56.52,319,3,0,140.9,0,0,13.87,16.48,1,9,9.00,1,0,0,,0,1,6
83,1969,1969-11-16,9,29.103,RAM,@,PHI,W 23-17,*,15,30,50.00,137,1,0,73.9,0,0,4.57,5.23,4,36,9.00,0,0,0,,0,0,0
84,1969,1969-11-23,10,29.110,RAM,,DAL,W 24-23,*,16,30,53.33,224,2,2,72.1,0,0,7.47,5.80,6,20,3.33,1,0,0,,0,1,6
85,1969,1969-11-30,11,29.117,RAM,@,WAS,W 24-13,*,16,29,55.17,128,2,0,89.4,0,0,4.41,5.79,2,10,5.00,0,0,0,,0,0,0
86,1969,1969-12-07,12,29.124,RAM,,MIN,L 13-20,*,21,37,56.76,186,1,1,68.1,0,0,5.03,4.35,2,8,4.00,0,0,0,,0,0,0
87,1969,1969-12-14,13,29.131,RAM,@,DET,L 0-28,*,7,13,53.85,41,0,2,20.5,0,0,3.15,-3.77,0,0,,0,0,0,,0,0,0
88,1969,1969-12-21,14,29.138,RAM,,BAL,L 7-13,*,13,24,54.17,110,1,1,62.8,0,0,4.58,3.54,4,7,1.75,0,0,0,,0,0,0
89,1970,1970-09-18,1,30.044,RAM,,STL,W 34-13,*,16,26,61.54,185,3,0,121.5,0,0,7.12,9.42,6,32,5.33,0,0,0,,0,0,0
90,1970,1970-09-27,2,30.053,RAM,@,BUF,W 19-0,*,15,28,53.57,202,0,0,76.8,0,0,7.21,7.21,1,1,1.00,0,0,0,,0,0,0
91,1970,1970-10-04,3,30.060,RAM,,SDG,W 37-10,*,8,12,66.67,104,1,0,121.5,0,0,8.67,10.33,1,-1,-1.00,0,0,0,,0,0,0
92,1970,1970-10-11,4,30.067,RAM,,SFO,L 6-20,*,14,35,40.00,126,0,2,26.6,0,0,3.60,1.03,1,15,15.00,0,0,0,,0,0,0
93,1970,1970-10-18,5,30.074,RAM,@,GNB,W 31-21,*,10,22,45.45,137,1,0,81.1,0,0,6.23,7.14,4,19,4.75,1,0,0,,0,1,6
94,1970,1970-10-26,6,30.082,RAM,@,MIN,L 3-13,*,10,21,47.62,61,0,1,34.4,0,0,2.90,0.76,3,3,1.00,0,0,0,,0,0,0
95,1970,1970-11-01,7,30.088,RAM,@,NOR,W 30-17,*,23,36,63.89,275,2,2,82.5,0,0,7.64,6.25,1,9,9.00,0,0,0,,0,0,0
96,1970,1970-11-08,8,30.095,RAM,,ATL,T 10-10,*,24,38,63.16,246,1,2,68.5,0,0,6.47,4.63,2,9,4.50,0,0,0,,0,0,0
97,1970,1970-11-15,9,30.102,RAM,,NYJ,L 20-31,*,16,48,33.33,274,2,3,41.5,0,0,5.71,3.73,2,9,4.50,0,0,0,,0,0,0
98,1970,1970-11-22,10,30.109,RAM,@,ATL,W 17-7,*,7,15,46.67,86,0,1,37.1,0,0,5.73,2.73,4,5,1.25,0,0,0,,0,0,0
99,1970,1970-11-29,11,30.116,RAM,@,SFO,W 30-13,*,7,21,33.33,70,0,0,43.7,0,0,3.33,3.33,0,0,,0,0,0,,0,0,0
100,1970,1970-12-06,12,30.123,RAM,,NOR,W 34-16,*,21,42,50.00,294,2,0,88.8,0,0,7.00,7.95,1,-6,-6.00,0,0,0,,0,0,0
101,1970,1970-12-14,13,30.131,RAM,,DET,L 23-28,*,27,42,64.29,334,2,1,94.7,0,0,7.95,7.83,2,9,4.50,0,0,0,,0,0,0
102,1970,1970-12-20,14,30.137,RAM,@,NYG,W 31-3,*,13,21,61.90,158,2,0,116.8,0,0,7.52,9.43,0,0,,0,0,0,,0,0,0
103,1971,1971-09-19,1,31.045,RAM,@,NOR,L 20-24,*,11,30,36.67,164,1,0,66.5,0,0,5.47,6.13,0,0,,0,0,0,,0,0,0
104,1971,1971-09-26,2,31.052,RAM,,ATL,T 20-20,*,15,29,51.72,144,0,0,65.9,0,0,4.97,4.97,3,6,2.00,0,0,0,,0,0,0
105,1971,1971-10-03,3,31.059,RAM,,CHI,W 17-3,*,13,31,41.94,165,0,2,32.3,0,0,5.32,2.42,2,1,0.50,0,0,0,,0,0,0
106,1971,1971-10-10,4,31.066,RAM,@,SFO,W 20-13,*,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
107,1971,1971-10-17,5,31.073,RAM,@,ATL,W 24-16,*,14,24,58.33,209,0,0,87.0,0,0,8.71,8.71,4,13,3.25,2,0,0,,0,2,12
108,1971,1971-10-24,6,31.080,RAM,,GNB,W 30-13,*,10,18,55.56,123,3,1,93.3,0,0,6.83,7.67,0,0,,0,0,0,,0,0,0
109,1971,1971-10-31,7,31.087,RAM,,MIA,L 14-20,*,23,35,65.71,277,1,0,99.3,0,0,7.91,8.49,0,0,,0,0,0,,0,0,0
110,1971,1971-11-08,8,31.095,RAM,@,BAL,L 17-24,*,12,27,44.44,170,2,1,74.6,0,0,6.30,6.11,1,9,9.00,0,0,0,,0,0,0
111,1971,1971-11-14,9,31.101,RAM,@,DET,W 21-13,*,17,22,77.27,179,2,1,111.7,0,0,8.14,7.91,2,3,1.50,0,0,0,,0,0,0
112,1971,1971-11-21,10,31.108,RAM,,SFO,W 17-6,*,5,16,31.25,69,1,1,40.9,0,0,4.31,2.75,0,0,,0,0,0,,0,0,0
113,1971,1971-11-25,11,31.112,RAM,@,DAL,L 21-28,*,20,35,57.14,234,2,1,84.7,0,0,6.69,6.54,4,16,4.00,0,0,0,,0,0,0
114,1971,1971-12-05,12,31.122,RAM,,NOR,W 45-28,*,10,18,55.56,137,3,0,119.7,0,0,7.61,10.94,1,0,0.00,0,0,0,,0,0,0
115,1971,1971-12-13,13,31.130,RAM,,WAS,L 24-38,*,17,44,38.64,219,1,3,34.2,0,0,4.98,2.36,1,0,0.00,0,0,0,,0,0,0
116,1971,1971-12-19,14,31.136,RAM,@,PIT,W 23-14,*,13,22,59.09,148,1,0,94.5,0,0,6.73,7.64,0,0,,0,0,0,,0,0,0
117,1972,1972-09-17,1,32.043,RAM,,NOR,W 34-14,*,11,21,52.38,139,1,1,69.3,0,0,6.62,5.43,0,0,,0,0,0,,0,0,0
118,1972,1972-09-24,2,32.050,RAM,@,CHI,T 13-13,,1,5,20.00,19,0,1,3.3,0,0,3.80,-5.20,0,0,,0,0,0,,0,0,0
119,1972,1972-10-01,3,32.057,RAM,@,ATL,L 3-31,,5,18,27.78,79,0,2,5.8,0,0,4.39,-0.61,0,0,,0,0,0,,0,0,0
120,1972,1972-10-08,4,32.064,RAM,,SFO,W 31-7,*,12,23,52.17,225,2,0,115.3,0,0,9.78,11.52,2,5,2.50,0,0,0,,0,0,0
121,1972,1972-10-15,5,32.071,RAM,@,PHI,W 34-3,*,11,21,52.38,147,1,0,90.8,0,0,7.00,7.95,1,3,3.00,0,0,0,,0,0,0
122,1972,1972-10-22,6,32.078,RAM,,CIN,W 15-12,*,9,23,39.13,100,0,2,16.6,0,0,4.35,0.43,0,0,,0,0,0,,0,0,0
123,1972,1972-10-29,7,32.085,RAM,@,OAK,L 17-45,*,3,16,18.75,67,0,4,4.9,0,0,4.19,-7.06,0,0,,0,0,0,,0,0,0
124,1972,1972-11-05,8,32.092,RAM,,ATL,W 20-7,*,8,11,72.73,93,0,0,97.9,0,0,8.45,8.45,6,5,0.83,0,0,0,,0,0,0
125,1972,1972-11-12,9,32.099,RAM,,DEN,L 10-16,*,13,23,56.52,110,1,2,47.4,0,0,4.78,1.74,1,1,1.00,0,0,0,,0,0,0
126,1972,1972-11-19,10,32.106,RAM,,MIN,L 41-45,*,25,33,75.76,240,1,1,93.0,0,0,7.27,6.52,2,1,0.50,1,0,0,,0,1,6
127,1972,1972-11-26,11,32.113,RAM,@,NOR,L 16-19,*,11,29,37.93,152,0,0,55.5,0,0,5.24,5.24,0,0,,0,0,0,,0,0,0
128,1972,1972-12-04,12,32.121,RAM,@,SFO,W 26-16,*,11,26,42.31,175,2,0,91.0,0,0,6.73,8.27,0,0,,0,0,0,,0,0,0
129,1972,1972-12-10,13,32.127,RAM,@,STL,L 14-24,*,24,39,61.54,260,2,1,87.6,0,0,6.67,6.54,0,0,,0,0,0,,0,0,0
130,1972,1972-12-17,14,32.134,RAM,,DET,L 17-34,*,21,35,60.00,221,2,1,85.5,0,0,6.31,6.17,2,1,0.50,0,0,0,,0,0,0
131,1973,1973-09-16,1,33.042,PHI,,STL,L 23-34,*,22,37,59.46,162,2,1,76.6,0,0,4.38,4.24,0,0,,0,0,0,,0,0,0
132,1973,1973-09-23,2,33.049,PHI,@,NYG,T 23-23,*,14,28,50.00,227,1,2,59.7,0,0,8.11,5.61,3,7,2.33,0,0,0,,0,0,0
133,1973,1973-09-30,3,33.056,PHI,,WAS,L 7-28,*,19,38,50.00,266,1,2,59.8,0,0,7.00,5.16,0,0,,0,0,0,,0,0,0
134,1973,1973-10-07,4,33.063,PHI,@,BUF,L 26-27,*,16,29,55.17,182,2,0,97.2,0,0,6.28,7.66,0,0,,0,0,0,,0,0,0
135,1973,1973-10-14,5,33.070,PHI,@,STL,W 27-24,*,29,45,64.44,379,3,0,113.1,0,0,8.42,9.76,0,0,,0,0,0,,0,0,0
136,1973,1973-10-21,6,33.077,PHI,@,MIN,L 21-28,*,23,32,71.88,201,0,0,88.2,0,0,6.28,6.28,1,2,2.00,0,0,0,,0,0,0
137,1973,1973-10-28,7,33.084,PHI,,DAL,W 30-16,*,20,34,58.82,203,2,0,95.6,0,0,5.97,7.15,3,1,0.33,1,0,0,,0,1,6
138,1973,1973-11-04,8,33.091,PHI,,NWE,W 24-23,*,24,36,66.67,249,2,3,70.3,0,0,6.92,4.28,0,0,,0,0,0,,0,0,0
139,1973,1973-11-11,9,33.098,PHI,,ATL,L 27-44,*,21,33,63.64,221,3,2,88.1,0,0,6.70,5.79,0,0,,0,0,0,,0,0,0
140,1973,1973-11-18,10,33.105,PHI,@,DAL,L 10-31,*,8,14,57.14,135,1,0,113.7,0,0,9.64,11.07,2,4,2.00,0,0,0,,0,0,0
141,1973,1973-11-25,11,33.112,PHI,,NYG,W 20-16,*,10,15,66.67,156,1,0,123.2,0,0,10.40,11.73,1,0,0.00,0,0,0,,0,0,0
142,1973,1973-12-02,12,33.119,PHI,@,SFO,L 28-38,*,28,55,50.91,322,2,1,73.4,0,0,5.85,5.76,0,0,,0,0,0,,0,0,0
143,1973,1973-12-09,13,33.126,PHI,,NYJ,W 24-23,*,14,25,56.00,214,2,0,111.1,0,0,8.56,10.16,0,0,,0,0,0,,0,0,0
144,1973,1973-12-16,14,33.133,PHI,@,WAS,L 20-38,*,22,39,56.41,302,1,1,79.2,0,0,7.74,7.10,2,-4,-2.00,0,0,0,,0,0,0
145,1974,1974-09-15,1,34.041,PHI,@,STL,L 3-7,*,23,39,58.97,208,0,1,62.8,0,0,5.33,4.18,0,0,,0,0,0,,0,0,0
146,1974,1974-09-23,2,34.049,PHI,,DAL,W 13-10,*,6,14,42.86,92,0,1,35.4,0,0,6.57,3.36,3,9,3.00,0,0,0,,0,0,0
147,1974,1974-09-29,3,34.055,PHI,,BAL,W 30-10,*,17,25,68.00,206,0,0,93.1,0,0,8.24,8.24,1,11,11.00,0,0,0,,0,0,0
148,1974,1974-10-06,4,34.062,PHI,@,SDG,W 13-7,*,18,33,54.55,112,0,1,49.1,0,0,3.39,2.03,0,0,,0,0,0,,0,0,0
149,1974,1974-10-13,5,34.069,PHI,,NYG,W 35-7,*,21,36,58.33,199,2,2,69.1,0,0,5.53,4.14,2,15,7.50,0,0,0,,0,0,0
150,1974,1974-10-20,6,34.076,PHI,@,DAL,L 24-31,*,21,36,58.33,285,2,1,90.6,0,0,7.92,7.78,2,3,1.50,0,0,0,,0,0,0
151,1974,1974-10-27,7,34.083,PHI,@,NOR,L 10-14,*,22,33,66.67,192,1,1,79.4,0,0,5.82,5.06,2,12,6.00,0,0,0,,0,0,0
152,1974,1974-11-03,8,34.090,PHI,@,PIT,L 0-27,*,5,17,29.41,29,0,1,15.1,0,0,1.71,-0.94,0,0,,0,0,0,,0,0,0
153,1974,1974-11-10,9,34.097,PHI,,WAS,L 20-27,*,24,47,51.06,211,3,2,66.9,0,0,4.49,3.85,4,26,6.50,0,0,0,,0,0,0
154,1974,1974-11-17,10,34.104,PHI,,STL,L 3-13,*,18,30,60.00,170,0,1,61.8,0,0,5.67,4.17,0,0,,0,0,0,,0,0,0
155,1974,1974-11-24,11,34.111,PHI,@,WAS,L 7-26,*,18,28,64.29,163,1,1,76.9,0,0,5.82,4.93,0,0,,0,0,0,,0,0,0
156,1975,1975-09-21,1,35.047,PHI,,NYG,L 14-23,,9,13,69.23,74,1,0,109.1,0,0,5.69,7.23,0,0,,0,0,0,,0,0,0
157,1975,1975-09-28,2,35.054,PHI,@,CHI,L 13-15,*,24,41,58.54,238,1,2,62.9,0,0,5.80,4.10,0,0,,0,0,0,,0,0,0
158,1975,1975-10-05,3,35.061,PHI,,WAS,W 26-10,*,11,20,55.00,182,2,1,98.3,0,0,9.10,8.85,1,1,1.00,1,0,0,,0,1,6
159,1975,1975-10-12,4,35.068,PHI,@,MIA,L 16-24,*,18,26,69.23,192,2,1,100.2,0,0,7.38,7.19,2,10,5.00,0,0,0,,0,0,0
