ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2008,2008-09-14,2,23.174,STL,,NYG,L 13-41,,,,,,,,
2,2008,2008-09-21,3,23.181,STL,@,SEA,L 13-37,,,,,,,,
3,2008,2008-10-19,6,23.209,STL,,DAL,W 34-14,,,,,,,,
4,2008,2008-11-23,11,23.244,STL,,CHI,L 3-27,,,,,,,,
5,2008,2008-11-30,12,23.251,STL,,MIA,L 12-16,,,,,,,,
6,2008,2008-12-07,13,23.258,STL,@,ARI,L 10-34,,,,,,,,
7,2008,2008-12-14,14,23.265,STL,,SEA,L 20-23,,,,,,,,
8,2008,2008-12-21,15,23.272,STL,,SFO,L 16-17,,,,,,,,
9,2008,2008-12-28,16,23.279,STL,@,ATL,L 27-31,*,1,14,14.00,0,0.0,0,0
10,2009,2009-09-27,3,24.187,STL,,GNB,L 17-36,,,,,,,,
11,2009,2009-10-04,4,24.194,STL,@,SFO,L 0-35,,,,,,,,
12,2009,2009-11-01,8,24.222,STL,@,DET,W 17-10,,,,,,,,
13,2009,2009-11-15,9,24.236,STL,,NOR,L 23-28,,,,,,,,
14,2009,2009-11-22,10,24.243,STL,,ARI,L 13-21,,,,,,,,
15,2009,2009-11-29,11,24.250,STL,,SEA,L 17-27,,,,,,,,
16,2009,2009-12-06,12,24.257,STL,@,CHI,L 9-17,,,,,,,,
17,2009,2009-12-13,13,24.264,STL,@,TEN,L 7-47,,,,,,,,
18,2009,2009-12-20,14,24.271,STL,,HOU,L 13-16,*,,,,,,,
19,2009,2009-12-27,15,24.278,STL,@,ARI,L 10-31,*,,,,,,,
20,2009,2010-01-03,16,24.285,STL,,SFO,L 6-28,*,,,,,,,
21,2010,2010-09-26,3,25.186,STL,,WAS,W 30-16,,,,,,,,
22,2010,2010-10-03,4,25.193,STL,,SEA,W 20-3,,,,,,,,
23,2010,2010-10-10,5,25.200,STL,@,DET,L 6-44,,,,,,,,
24,2010,2010-10-17,6,25.207,STL,,SDG,W 20-17,,,,,,,,
25,2010,2010-10-24,7,25.214,STL,@,TAM,L 17-18,,,,,,,,
26,2010,2010-10-31,8,25.221,STL,,CAR,W 20-10,,,,,,,,
27,2011,2011-09-11,1,26.171,CLE,,CIN,L 17-27,,,,,,,,
28,2011,2011-09-18,2,26.178,CLE,@,IND,W 27-19,,,,,,,,
29,2011,2011-09-25,3,26.185,CLE,,MIA,W 17-16,,,,,,,,
30,2011,2011-10-02,4,26.192,CLE,,TEN,L 13-31,,,,,,,,
