ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1960,1960-10-16,4,22.189,DAL,,CLE,L 7-48,,1,6,16.67,6,0,0,39.6,0,0,1.00,1.00,0,0,,0,0,0
2,1960,1960-10-30,6,22.203,DAL,,BAL,L 7-45,,3,6,50.00,54,0,1,41.7,0,0,9.00,1.50,0,0,,0,0,0
3,1960,1960-11-06,7,22.210,DAL,,RAM,L 13-38,*,9,28,32.14,75,0,3,1.8,0,0,2.68,-2.14,2,-4,-2.00,0,0,0
4,1960,1960-11-13,8,22.217,DAL,@,GNB,L 7-41,,9,16,56.25,92,1,0,93.7,0,0,5.75,7.00,1,8,8.00,0,0,0
5,1960,1960-11-20,9,22.224,DAL,,SFO,L 14-26,,7,12,58.33,54,1,1,62.5,0,0,4.50,2.42,0,0,,0,0,0
6,1961,1961-09-17,1,23.160,DAL,,PIT,W 27-24,*,10,26,38.46,161,1,2,40.7,0,0,6.19,3.50,4,23,5.75,0,0,0
7,1961,1961-09-24,2,23.167,DAL,,MIN,W 21-7,*,12,22,54.55,163,1,1,74.6,0,0,7.41,6.27,6,36,6.00,1,1,6
8,1961,1961-10-01,3,23.174,DAL,@,CLE,L 7-25,,11,23,47.83,128,1,2,43.4,0,0,5.57,2.52,1,3,3.00,0,0,0
9,1961,1961-10-08,4,23.181,DAL,@,MIN,W 28-0,,8,16,50.00,124,2,0,115.6,0,0,7.75,10.25,1,-4,-4.00,0,0,0
10,1961,1961-10-15,5,23.188,DAL,,NYG,L 10-31,,10,17,58.82,75,1,2,49.5,0,0,4.41,0.29,0,0,,0,0,0
11,1961,1961-10-22,6,23.195,DAL,,PHI,L 7-43,*,20,29,68.97,194,1,1,84.6,0,0,6.69,5.83,3,59,19.67,0,0,0
12,1961,1961-11-12,9,23.216,DAL,@,PIT,L 7-37,,8,23,34.78,99,0,1,30.9,0,0,4.30,2.35,2,6,3.00,0,0,0
13,1961,1961-11-19,10,23.223,DAL,,WAS,T 28-28,*,15,26,57.69,217,2,2,78.5,0,0,8.35,6.42,5,53,10.60,0,0,0
14,1962,1962-09-16,1,24.159,DAL,,WAS,T 35-35,*,10,23,43.48,175,2,2,62.8,0,0,7.61,5.43,1,2,2.00,0,0,0
15,1962,1962-09-23,2,24.166,DAL,,PIT,L 28-30,*,3,5,60.00,37,0,0,82.9,0,0,7.40,7.40,1,2,2.00,0,0,0
16,1962,1962-10-07,4,24.180,DAL,@,CLE,L 10-19,,6,13,46.15,104,1,0,99.5,0,0,8.00,9.54,3,12,4.00,0,0,0
17,1962,1962-10-14,5,24.187,DAL,,PHI,W 41-19,,3,5,60.00,71,1,0,143.7,0,0,14.20,18.20,4,9,2.25,0,0,0
18,1962,1962-10-21,6,24.194,DAL,@,PIT,W 42-27,*,4,11,36.36,137,0,1,46.4,0,0,12.45,8.36,0,0,,0,0,0
19,1962,1962-10-28,7,24.201,DAL,,STL,L 24-28,,8,15,53.33,103,1,1,69.6,0,0,6.87,5.20,3,18,6.00,0,0,0
20,1962,1962-11-04,8,24.208,DAL,@,WAS,W 38-10,*,7,11,63.64,108,2,0,135.6,0,0,9.82,13.45,0,0,,0,0,0
21,1962,1962-11-11,9,24.215,DAL,,NYG,L 10-41,,17,37,45.95,192,1,2,48.5,0,0,5.19,3.30,4,30,7.50,0,0,0
22,1962,1962-11-18,10,24.222,DAL,,CHI,L 33-34,*,11,27,40.74,162,3,0,98.1,0,0,6.00,8.22,2,4,2.00,0,0,0
23,1962,1962-11-25,11,24.229,DAL,@,PHI,L 14-28,*,16,29,55.17,216,0,1,64.7,0,0,7.45,5.90,2,5,2.50,0,0,0
24,1962,1962-12-02,12,24.236,DAL,,CLE,W 45-21,,10,12,83.33,147,2,0,157.3,0,0,12.25,15.58,0,0,,0,0,0
25,1962,1962-12-09,13,24.243,DAL,@,STL,L 20-52,*,4,11,36.36,56,0,1,15.7,0,0,5.09,1.00,1,-8,-8.00,0,0,0
26,1962,1962-12-16,14,24.250,DAL,@,NYG,L 31-41,*,6,13,46.15,171,2,0,132.2,0,0,13.15,16.23,0,0,,0,0,0
27,1963,1963-09-14,1,25.157,DAL,,STL,L 7-34,*,12,25,48.00,157,1,1,64.9,0,0,6.28,5.28,2,-2,-1.00,0,0,0
28,1963,1963-09-22,2,25.165,DAL,,CLE,L 24-41,*,6,13,46.15,77,0,1,33.2,0,0,5.92,2.46,4,32,8.00,0,0,0
29,1963,1963-09-29,3,25.172,DAL,@,WAS,L 17-21,*,14,30,46.67,191,1,3,39.0,0,0,6.37,2.53,3,13,4.33,0,0,0
