ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
15,1988,1988-10-16,7,26.199,SFO,@,RAM,W 24-21,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,2,31,15.50,0,6,26,4.33,0,0,0
16,1988,1988-10-24,8,26.207,SFO,@,CHI,L 9-10,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,,,,,3,46,15.33,0,4,57,14.25,0,0,0
17,1988,1988-10-30,9,26.213,SFO,,MIN,W 24-21,,2,88,44.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,2,46,23.00,0,4,44,11.00,0,1,6
18,1988,1988-11-06,10,26.220,SFO,@,PHO,L 23-24,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,26,8.67,0,0,0
19,1988,1988-11-13,11,26.227,SFO,,RAI,L 3-9,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,28,9.33,0,0,0
20,1988,1988-11-21,12,26.235,SFO,,WAS,W 37-21,,1,22,22.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,2,44,22.00,0,4,113,28.25,1,1,6
21,1988,1988-11-27,13,26.241,SFO,@,SDG,W 48-10,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,1,17,17.00,0,3,22,7.33,0,0,0
22,1988,1988-12-04,14,26.248,SFO,@,ATL,W 13-3,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,5,40,8.00,0,0,0
23,1988,1988-12-11,15,26.255,SFO,,NOR,W 30-17,,2,77,38.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,13,6.50,0,1,6
24,1988,1988-12-18,16,26.262,SFO,,RAM,L 16-38,,5,54,10.80,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,53,17.67,0,0,0
25,1989,1989-09-10,1,27.163,SFO,@,IND,W 30-24,,4,49,12.25,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,15,7.50,0,0,0
26,1989,1989-09-17,2,27.170,SFO,@,TAM,W 20-16,,2,27,13.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,5,55,11.00,0,0,0
27,1989,1989-09-24,3,27.177,SFO,@,PHI,W 38-28,,6,136,22.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,21,5.25,0,1,6
28,1989,1989-10-01,4,27.184,SFO,,RAM,L 12-13,,3,33,11.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,20,10.00,0,0,0
29,1989,1989-10-08,5,27.191,SFO,@,NOR,W 24-20,,2,53,26.50,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,43,14.33,0,2,12
30,1989,1989-10-15,6,27.198,SFO,@,DAL,W 31-14,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,15,15.00,0,0,0
31,1989,1989-10-22,7,27.205,SFO,,NWE,W 37-20,,5,78,15.60,1,,,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,12,12.00,0,1,6
32,1989,1989-10-29,8,27.212,SFO,@,NYJ,W 23-10,,2,16,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,10,3.33,0,0,0
33,1989,1989-11-06,9,27.220,SFO,,NOR,W 31-13,,4,78,19.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,5,5.00,0,1,6
34,1989,1989-11-12,10,27.226,SFO,,ATL,W 45-3,,2,6,3.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,5,104,20.80,0,1,6
35,1989,1989-11-19,11,27.233,SFO,,GNB,L 17-21,,7,71,10.14,0,,,0,0,,0,0,0,,0,0,0,,,,,,2,51,25.50,0,1,8,8.00,0,0,0
36,1989,1989-11-27,12,27.241,SFO,,NYG,W 34-24,,4,42,10.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,16,16.00,0,1,6
37,1989,1989-12-03,13,27.247,SFO,@,ATL,W 23-10,,5,162,32.40,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,28,28.00,0,1,6
38,1989,1989-12-11,14,27.255,SFO,@,RAM,W 30-27,,11,286,26.00,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,35,11.67,0,2,12
39,1989,1989-12-17,15,27.261,SFO,,BUF,W 21-10,,2,30,15.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,30,10.00,0,0,0
40,1990,1990-09-10,1,28.163,SFO,@,NOR,W 13-12,,5,75,15.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,34,11.33,0,0,0
41,1990,1990-09-16,2,28.169,SFO,,WAS,W 26-13,,8,160,20.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,34,11.33,0,1,6
42,1990,1990-10-07,4,28.190,SFO,@,HOU,W 24-21,,4,132,33.00,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,13,3.25,0,2,12
43,1990,1990-10-14,5,28.197,SFO,@,ATL,W 45-35,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,19,19.00,0,0,0
44,1990,1990-10-21,6,28.204,SFO,,PIT,W 27-7,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1990,1990-11-04,8,28.218,SFO,@,GNB,W 24-20,,4,53,13.25,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
46,1990,1990-11-11,9,28.225,SFO,@,DAL,W 24-6,,1,16,16.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
47,1990,1990-11-18,10,28.232,SFO,,TAM,W 31-7,,3,48,16.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
48,1990,1990-11-25,11,28.239,SFO,,RAM,L 17-28,,5,34,6.80,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
49,1990,1990-12-03,12,28.247,SFO,,NYG,W 7-3,,3,38,12.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,5,63,12.60,0,1,6
50,1990,1990-12-09,13,28.253,SFO,@,CIN,W 20-17,,2,22,11.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,33,8.25,0,0,0
51,1990,1990-12-17,14,28.261,SFO,@,RAM,W 26-10,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,13,4.33,0,0,0
52,1990,1990-12-23,15,28.267,SFO,,NOR,L 10-13,,5,45,9.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,2,1.00,0,0,0
53,1990,1990-12-30,16,28.274,SFO,@,MIN,W 20-17,,4,71,17.75,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,1,1.00,0,1,6
54,1991,1991-09-02,1,29.155,SFO,@,NYG,L 14-16,,2,23,11.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,7,7.00,0,0,0
55,1991,1991-09-08,2,29.161,SFO,,SDG,W 34-14,,4,42,10.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,40,20.00,0,1,6
56,1991,1991-09-15,3,29.168,SFO,@,MIN,L 14-17,,3,49,16.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,49,16.33,0,0,0
57,1991,1991-09-22,4,29.175,SFO,,RAM,W 27-10,,6,81,13.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,31,10.33,0,1,6
58,1991,1991-09-29,5,29.182,SFO,@,RAI,L 6-12,,2,42,21.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,1991,1991-10-13,6,29.196,SFO,,ATL,L 34-39,,3,80,26.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,9,9.00,0,1,6
60,1991,1991-10-20,7,29.203,SFO,,DET,W 35-3,,2,58,29.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,15,7.50,0,0,0
61,1991,1991-10-27,8,29.210,SFO,@,PHI,W 23-7,,5,58,11.60,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
62,1991,1991-11-03,9,29.217,SFO,@,ATL,L 14-17,,2,127,63.50,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,23,11.50,0,2,12
63,1991,1991-11-10,10,29.224,SFO,@,NOR,L 3-10,,1,3,3.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,5,40,8.00,0,0,0
64,1991,1991-11-17,11,29.231,SFO,,PHO,W 14-10,,3,24,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,11,5.50,0,0,0
65,1991,1991-11-25,12,29.239,SFO,@,RAM,W 33-10,,6,121,20.17,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,20,10.00,0,0,0
66,1991,1991-12-01,13,29.245,SFO,,NOR,W 38-24,,5,62,12.40,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,2,2.00,0,1,6
67,1991,1991-12-08,14,29.252,SFO,@,SEA,W 24-22,,7,113,16.14,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,-1,-0.33,0,1,6
68,1991,1991-12-14,15,29.258,SFO,,KAN,W 28-14,,7,61,8.71,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,9,4.50,0,1,6
69,1991,1991-12-23,16,29.267,SFO,,CHI,W 52-14,,6,67,11.17,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12,6.00,0,0,0
70,1992,1992-09-06,1,30.159,SFO,@,NYG,W 31-14,2,2,60,30.00,0,100.0%,30.00,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,1992,1992-09-13,2,30.166,SFO,,BUF,L 31-34,5,5,112,22.40,2,100.0%,22.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
72,1992,1992-09-20,3,30.173,SFO,@,NYJ,W 31-14,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,1992,1992-11-15,10,30.229,SFO,,NOR,W 21-20,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
74,1992,1992-11-22,11,30.236,SFO,@,RAM,W 27-10,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,1992,1992-11-29,12,30.243,SFO,,PHI,W 20-14,6,4,82,20.50,0,66.7%,13.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
76,1992,1992-12-06,13,30.250,SFO,,MIA,W 27-3,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,1992,1992-12-13,14,30.257,SFO,@,MIN,W 20-17,6,4,39,9.75,0,66.7%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
78,1992,1992-12-19,15,30.263,SFO,,TAM,W 21-14,6,4,59,14.75,1,66.7%,9.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
79,1993,1993-09-05,1,31.158,SFO,@,PIT,W 24-13,6,4,48,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
80,1993,1993-09-13,2,31.166,SFO,@,CLE,L 13-23,5,4,71,17.75,0,80.0%,14.20,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
81,1993,1993-09-19,3,31.172,SFO,,ATL,W 37-30,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
82,1993,1993-09-26,4,31.179,SFO,@,NOR,L 13-16,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
83,1993,1993-10-03,5,31.186,SFO,,MIN,W 38-19,5,3,53,17.67,0,60.0%,10.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
84,1993,1993-10-17,6,31.200,SFO,@,DAL,L 17-26,4,4,53,13.25,0,100.0%,13.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
85,1993,1993-10-24,7,31.207,SFO,,PHO,W 28-14,2,2,17,8.50,0,100.0%,8.50,0,0,,0,1,1,100.00,41,0,0,118.7,0,0,41.00,41.00,0,0,,0,0,0,,0,0,0
86,1993,1993-10-31,8,31.214,SFO,,RAM,W 40-17,6,4,90,22.50,1,66.7%,15.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
87,1993,1993-11-14,9,31.228,SFO,@,TAM,W 45-21,4,4,51,12.75,0,100.0%,12.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
88,1993,1993-11-22,10,31.236,SFO,,NOR,W 42-7,7,6,90,15.00,1,85.7%,12.86,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
89,1993,1993-11-28,11,31.242,SFO,@,RAM,W 35-10,6,6,150,25.00,1,100.0%,25.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
90,1993,1993-12-05,12,31.249,SFO,,CIN,W 21-8,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
91,1993,1993-12-11,13,31.255,SFO,@,ATL,L 24-27,7,3,48,16.00,0,42.9%,6.86,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
92,1993,1993-12-19,14,31.263,SFO,@,DET,W 55-17,5,4,115,28.75,1,80.0%,23.00,1,12,12.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
93,1993,1993-12-25,15,31.269,SFO,,HOU,L 7-10,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
94,1993,1994-01-03,16,31.278,SFO,,PHI,L 34-37,3,3,61,20.33,1,100.0%,20.33,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
95,1994,1994-09-05,1,32.158,SFO,,RAI,W 44-14,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
96,1994,1994-09-11,2,32.164,SFO,@,KAN,L 17-24,4,3,45,15.00,0,75.0%,11.25,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1994,1994-09-18,3,32.171,SFO,@,RAM,W 34-19,8,7,103,14.71,1,87.5%,12.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
98,1994,1994-09-25,4,32.178,SFO,,NOR,W 24-13,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,1994,1994-10-02,5,32.185,SFO,,PHI,L 8-40,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1994,1994-10-09,6,32.192,SFO,@,DET,W 27-21,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1994,1994-10-16,7,32.199,SFO,@,ATL,W 42-3,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,1994,1994-10-23,8,32.206,SFO,,TAM,W 41-16,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,1994,1994-11-06,9,32.220,SFO,@,WAS,W 37-22,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
104,1994,1994-11-13,10,32.227,SFO,,DAL,W 21-14,6,2,45,22.50,0,33.3%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,1994,1994-11-20,11,32.234,SFO,,RAM,W 31-27,8,5,49,9.80,1,62.5%,6.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,1994,1994-11-28,12,32.242,SFO,@,NOR,W 35-14,8,4,35,8.75,1,50.0%,4.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
107,1994,1994-12-04,13,32.248,SFO,,ATL,W 50-14,5,3,43,14.33,1,60.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
108,1994,1994-12-11,14,32.255,SFO,@,SDG,W 38-15,7,5,53,10.60,1,71.4%,7.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
109,1994,1994-12-17,15,32.261,SFO,,DEN,W 42-19,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,1995,1995-09-03,1,33.156,SFO,@,NOR,W 24-22,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,0,0
111,1995,1995-09-25,4,33.178,SFO,@,DET,L 24-27,5,4,77,19.25,1,80.0%,15.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,11,11.00,0,1,6
112,1995,1995-10-01,5,33.184,SFO,,NYG,W 20-6,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,0,0
113,1995,1995-10-15,6,33.198,SFO,@,IND,L 17-18,3,2,36,18.00,0,66.7%,12.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,11,11.00,0,0,0
114,1995,1995-10-22,7,33.205,SFO,@,STL,W 44-10,3,3,48,16.00,1,100.0%,16.00,0,0,,0,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,0,0,,0,2,12,6.00,0,1,6
115,1995,1995-10-29,8,33.212,SFO,,NOR,L 7-11,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,5,5.00,0,0,0
116,1995,1995-11-05,9,33.219,SFO,,CAR,L 7-13,7,4,69,17.25,0,57.1%,9.86,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,9,4.50,0,0,0
117,1995,1995-11-12,10,33.226,SFO,@,DAL,W 38-20,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6,6.00,0,0,0
118,1995,1995-11-20,11,33.234,SFO,@,MIA,W 44-20,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
119,1995,1995-11-26,12,33.240,SFO,,STL,W 41-13,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,2,2.00,0,0,0
120,1995,1995-12-10,14,33.254,SFO,@,CAR,W 31-10,10,5,52,10.40,0,50.0%,5.20,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
121,1995,1995-12-18,15,33.262,SFO,,MIN,W 37-30,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
