ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
38,1966,1966-12-11,14,26.337,OAK,,DEN,W 28-10,7,38,5.43,0,9,59,6.56,1,0,0,,0,0,0,,0,1,6
39,1967,1967-09-10,1,27.245,OAK,,DEN,W 51-0,11,55,5.00,1,5,78,15.60,1,0,0,,0,0,0,,0,2,12
40,1967,1967-09-17,2,27.252,OAK,,BOS,W 35-7,9,15,1.67,0,7,58,8.29,1,0,0,,0,0,0,,0,1,6
41,1967,1967-10-01,3,27.266,OAK,,KAN,W 23-21,13,28,2.15,0,8,60,7.50,0,0,0,,0,0,0,,0,0,0
42,1967,1967-10-07,4,27.272,OAK,@,NYJ,L 14-27,7,10,1.43,0,8,65,8.13,0,0,0,,0,0,0,,0,0,0
43,1967,1967-10-15,5,27.280,OAK,@,BUF,W 24-20,11,68,6.18,0,4,22,5.50,0,0,0,,0,0,0,,0,0,0
44,1967,1967-10-29,7,27.294,OAK,,SDG,W 51-10,12,24,2.00,1,4,65,16.25,0,0,0,,0,0,0,,0,1,6
45,1967,1967-11-05,8,27.301,OAK,@,DEN,W 21-17,20,74,3.70,0,7,75,10.71,0,0,0,,0,0,0,,0,0,0
46,1967,1967-11-19,9,27.315,OAK,,MIA,W 31-17,11,51,4.64,0,2,1,0.50,0,0,0,,0,0,0,,0,0,0
47,1967,1967-11-23,10,27.319,OAK,@,KAN,W 44-22,10,38,3.80,0,5,30,6.00,0,0,0,,0,0,0,,0,0,0
48,1967,1967-12-03,11,27.329,OAK,@,SDG,W 41-21,8,41,5.13,0,5,70,14.00,0,0,0,,0,0,0,,0,0,0
49,1967,1967-12-10,12,27.336,OAK,@,HOU,W 19-7,21,96,4.57,1,3,37,12.33,0,0,0,,0,0,0,,0,1,6
50,1967,1967-12-17,13,27.343,OAK,,NYJ,W 38-29,13,28,2.15,1,0,0,,0,0,0,,0,0,0,,0,1,6
51,1967,1967-12-24,14,27.350,OAK,,BUF,W 28-21,7,31,4.43,1,1,2,2.00,0,0,0,,0,0,0,,0,1,6
52,1968,1968-09-15,1,28.251,OAK,@,BUF,W 48-6,16,104,6.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
53,1968,1968-09-21,2,28.257,OAK,@,MIA,W 47-21,17,90,5.29,0,2,17,8.50,0,0,0,,0,0,0,,0,0,0
54,1968,1968-09-29,3,28.265,OAK,@,HOU,W 24-15,28,187,6.68,0,0,0,,0,0,0,,0,0,0,,0,0,0
55,1968,1968-10-06,4,28.272,OAK,,BOS,W 41-10,20,82,4.10,0,2,20,10.00,1,0,0,,0,0,0,,0,1,6
56,1968,1968-10-13,5,28.279,OAK,,SDG,L 14-23,10,21,2.10,0,5,44,8.80,0,0,0,,0,0,0,,0,0,0
57,1968,1968-10-20,6,28.286,OAK,@,KAN,L 10-24,13,38,2.92,0,5,48,9.60,0,0,0,,0,0,0,,0,0,0
58,1968,1968-10-27,7,28.293,OAK,,CIN,W 31-10,11,58,5.27,0,2,23,11.50,0,0,0,,0,0,0,,0,0,0
59,1968,1968-11-03,8,28.300,OAK,,KAN,W 38-21,17,27,1.59,0,4,59,14.75,0,0,0,,0,0,0,,0,0,0
60,1968,1968-11-10,9,28.307,OAK,@,DEN,W 43-7,9,31,3.44,0,2,45,22.50,0,0,0,,0,0,0,,0,0,0
61,1968,1968-11-17,10,28.314,OAK,,NYJ,W 43-32,14,75,5.36,0,3,6,2.00,0,0,0,,0,0,0,,0,0,0
62,1968,1968-11-24,11,28.321,OAK,@,CIN,W 34-0,19,72,3.79,0,6,52,8.67,1,0,0,,0,0,0,,0,1,6
63,1968,1968-11-28,12,28.325,OAK,,BUF,W 13-10,9,21,2.33,0,2,8,4.00,0,0,0,,0,0,0,,0,0,0
64,1968,1968-12-08,13,28.335,OAK,,DEN,W 33-27,14,43,3.07,1,1,16,16.00,0,0,0,,0,0,0,,0,1,6
65,1968,1968-12-15,14,28.342,OAK,@,SDG,W 34-27,9,16,1.78,0,4,22,5.50,0,0,0,,0,0,0,,0,0,0
66,1969,1969-09-14,1,29.249,OAK,,HOU,W 21-17,11,28,2.55,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
67,1969,1969-09-20,2,29.255,OAK,,MIA,W 20-17,7,31,4.43,0,6,38,6.33,0,0,0,,0,0,0,,0,0,0
68,1969,1969-09-28,3,29.263,OAK,@,BOS,W 38-23,17,61,3.59,0,4,55,13.75,1,0,0,,0,0,0,,0,1,6
69,1969,1969-10-04,4,29.269,OAK,@,MIA,T 20-20,7,17,2.43,0,3,15,5.00,0,0,0,,0,0,0,,0,0,0
70,1969,1969-11-02,8,29.298,OAK,@,CIN,L 17-31,0,0,,0,2,25,12.50,0,0,0,,0,0,0,,0,0,0
71,1969,1969-11-09,9,29.305,OAK,,DEN,W 41-10,5,10,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
72,1969,1969-11-16,10,29.312,OAK,,SDG,W 21-16,14,64,4.57,0,8,49,6.13,0,0,0,,0,0,0,,0,0,0
73,1969,1969-11-23,11,29.319,OAK,@,KAN,W 27-24,16,82,5.13,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
74,1969,1969-11-30,12,29.326,OAK,@,NYJ,W 27-14,9,12,1.33,0,3,21,7.00,0,0,0,,0,0,0,,0,0,0
75,1969,1969-12-07,13,29.333,OAK,,CIN,W 37-17,10,78,7.80,0,3,46,15.33,0,0,0,,0,0,0,,0,0,0
76,1969,1969-12-13,14,29.339,OAK,,KAN,W 10-6,11,15,1.36,0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
77,1970,1970-09-20,1,30.255,OAK,@,CIN,L 21-31,10,23,2.30,0,3,21,7.00,0,0,0,,0,0,0,,0,0,0
78,1970,1970-09-27,2,30.262,OAK,@,SDG,T 27-27,9,23,2.56,0,5,33,6.60,0,0,0,,0,0,0,,0,0,0
79,1970,1970-10-03,3,30.268,OAK,@,MIA,L 13-20,14,67,4.79,0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
80,1970,1970-10-11,4,30.276,OAK,,DEN,W 35-23,17,79,4.65,0,3,21,7.00,0,0,0,,0,0,0,,0,0,0
81,1970,1970-10-19,5,30.284,OAK,,WAS,W 34-20,18,164,9.11,1,2,-2,-1.00,0,0,0,,0,0,0,,0,1,6
82,1970,1970-10-25,6,30.290,OAK,,PIT,W 31-14,19,106,5.58,0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
83,1970,1970-11-01,7,30.297,OAK,@,KAN,T 17-17,6,25,4.17,0,0,0,,0,0,0,,0,0,0,,0,0,0
84,1970,1970-11-08,8,30.304,OAK,,CLE,W 23-20,14,47,3.36,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
85,1970,1970-11-15,9,30.311,OAK,@,DEN,W 24-19,19,61,3.21,0,3,45,15.00,1,0,0,,0,0,0,,0,1,6
86,1970,1970-11-22,10,30.318,OAK,,SDG,W 20-17,20,79,3.95,0,3,40,13.33,0,0,0,,0,0,0,,0,0,0
87,1970,1970-11-26,11,30.322,OAK,@,DET,L 14-28,9,36,4.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
88,1970,1970-12-06,12,30.332,OAK,@,NYJ,W 14-13,11,40,3.64,0,3,-7,-2.33,0,0,0,,0,0,0,,0,0,0
89,1970,1970-12-12,13,30.338,OAK,,KAN,W 20-6,20,67,3.35,0,2,21,10.50,0,0,0,,0,0,0,,0,0,0
90,1970,1970-12-20,14,30.346,OAK,,SFO,L 7-38,11,44,4.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
