ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2013,2013-09-29,4,23.264,TAM,,ARI,L 10-13,,1,1,8,8.00,0,100.0%,8.00,1,14,14.00,0,3,69,23.00,0
2,2013,2013-10-13,5,23.278,TAM,,PHI,L 20-31,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,1,24,24.00,0
