ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2015,2015-09-13,1,21.354,IND,@,BUF,L 14-27,,1,2,2.00,0,1,1,18,18.00,0,100.0%,18.00,2,53,26.50,0
2,2015,2015-09-21,2,21.362,IND,,NYJ,L 7-20,,0,0,,0,0,0,0,,0,0.0%,,4,98,24.50,0
3,2015,2015-09-27,3,22.003,IND,@,TEN,W 35-33,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0
