ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1976,1976-09-19,2,23.186,NOR,,DAL,L 6-24,13,50,3.85,0,6,36,6.00,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0
2,1976,1976-09-26,3,23.193,NOR,@,KAN,W 27-17,25,126,5.04,0,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1976,1976-10-03,4,23.200,NOR,,HOU,L 26-31,6,18,3.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,2,53,26.50,0,0,0
4,1976,1976-10-17,6,23.214,NOR,@,SFO,L 3-33,10,50,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1976,1976-10-24,7,23.221,NOR,,RAM,L 10-16,17,57,3.35,0,5,59,11.80,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1976,1976-10-31,8,23.228,NOR,@,ATL,L 20-23,17,26,1.53,0,2,28,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1976,1976-11-07,9,23.235,NOR,@,GNB,L 27-32,4,28,7.00,0,2,28,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1976,1976-11-14,10,23.242,NOR,,DET,W 17-16,10,60,6.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1976,1976-11-21,11,23.249,NOR,@,SEA,W 51-27,12,76,6.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
10,1976,1976-11-28,12,23.256,NOR,@,RAM,L 14-33,15,109,7.27,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
11,1976,1976-12-05,13,23.263,NOR,@,NWE,L 6-27,12,36,3.00,0,5,35,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1976,1976-12-12,14,23.270,NOR,,SFO,L 7-27,8,23,2.88,0,7,69,9.86,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1977,1977-09-18,1,24.185,NOR,,GNB,L 20-24,20,86,4.30,2,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
14,1977,1977-09-25,2,24.192,NOR,@,DET,L 19-23,11,52,4.73,1,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
15,1977,1977-10-02,3,24.199,NOR,@,CHI,W 42-24,19,44,2.32,0,1,35,35.00,1,0,0,,0,0,0,,0,0,,,1,19,19.00,0,1,6
16,1977,1977-10-09,4,24.206,NOR,,SDG,L 0-14,18,78,4.33,0,4,41,10.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
17,1977,1977-10-16,5,24.213,NOR,@,RAM,L 7-14,11,27,2.45,0,5,67,13.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1977,1977-10-23,6,24.220,NOR,@,STL,L 31-49,13,102,7.85,1,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
19,1977,1977-10-30,7,24.227,NOR,,RAM,W 27-26,17,92,5.41,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1977,1977-11-06,8,24.234,NOR,@,PHI,L 7-28,14,42,3.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1977,1977-11-13,9,24.241,NOR,,SFO,L 7-10,17,20,1.18,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1977,1977-11-20,10,24.248,NOR,,ATL,W 21-20,17,92,5.41,1,2,3,1.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
23,1977,1977-11-27,11,24.255,NOR,@,SFO,L 17-20,9,39,4.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1977,1977-12-04,12,24.262,NOR,,NYJ,L 13-16,20,107,5.35,1,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
25,1977,1977-12-11,13,24.269,NOR,,TAM,L 14-33,11,21,1.91,0,2,11,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1977,1977-12-18,14,24.276,NOR,@,ATL,L 7-35,4,9,2.25,0,1,22,22.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1978,1978-09-03,1,25.170,NOR,,MIN,W 31-24,16,40,2.50,2,3,37,12.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
28,1978,1978-09-10,2,25.177,NOR,@,GNB,L 17-28,11,48,4.36,0,2,15,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1978,1978-09-17,3,25.184,NOR,,PHI,L 17-24,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1978,1978-10-15,7,25.212,NOR,@,SFO,W 14-7,18,50,2.78,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1978,1978-10-22,8,25.219,NOR,@,RAM,W 10-3,13,4,0.31,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1978,1978-10-29,9,25.226,NOR,,NYG,W 28-17,12,46,3.83,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
33,1978,1978-11-05,10,25.233,NOR,@,PIT,L 14-20,15,39,2.60,0,3,58,19.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1978,1978-11-12,11,25.240,NOR,,ATL,L 17-20,18,63,3.50,0,1,5,5.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
35,1978,1978-11-19,12,25.247,NOR,@,DAL,L 7-27,7,26,3.71,1,3,33,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
