ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
18,2002,2002-10-13,6,25.017,CIN,,PIT,L 7-34,,5,4,56,14.00,0,80.0%,11.20,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0,0.0,,
19,2002,2002-10-27,7,25.031,CIN,,TEN,L 24-30,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,
20,2002,2002-11-03,8,25.038,CIN,@,HOU,W 38-3,,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,2,13,6.50,0,0,0,0.0,,
21,2002,2002-11-10,9,25.045,CIN,@,BAL,L 27-38,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,2,10,5.00,0,0,0,0.0,,
22,2002,2002-11-17,10,25.052,CIN,,CLE,L 20-27,*,4,3,59,19.67,0,75.0%,14.75,0,0,,0,0,0,,0,3,6,2.00,0,0,0,0.0,,
23,2002,2002-11-24,11,25.059,CIN,@,PIT,L 21-29,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,3,88,29.33,0,1,11,11.00,0,0,0,0.0,,
24,2002,2002-12-01,12,25.066,CIN,,BAL,L 23-27,,5,4,35,8.75,1,80.0%,7.00,0,0,,0,1,22,22.00,0,3,14,4.67,0,1,6,0.0,,
25,2002,2002-12-08,13,25.073,CIN,@,CAR,L 31-52,,4,3,43,14.33,0,75.0%,10.75,0,0,,0,5,99,19.80,0,0,0,,0,0,0,0.0,,
26,2002,2002-12-15,14,25.080,CIN,,JAX,L 15-29,,4,3,41,13.67,0,75.0%,10.25,0,0,,0,0,0,,0,4,45,11.25,0,0,0,0.0,,
27,2002,2002-12-22,15,25.087,CIN,,NOR,W 20-13,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,4,8,2.00,0,0,0,0.0,,
28,2002,2002-12-29,16,25.094,CIN,@,BUF,L 9-27,*,7,3,26,8.67,0,42.9%,3.71,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,,
29,2003,2003-12-21,15,26.086,CIN,@,STL,L 10-27,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
30,2003,2003-12-28,16,26.093,CIN,,CLE,L 14-22,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
31,2004,2004-09-12,1,26.352,CIN,@,NYJ,L 24-31,*,4,3,38,12.67,0,75.0%,9.50,0,0,,0,5,127,25.40,0,0,0,,0,0,0,0.0,,
32,2004,2004-09-19,2,26.359,CIN,,MIA,W 16-13,*,2,1,13,13.00,0,50.0%,6.50,1,11,11.00,0,1,19,19.00,0,2,27,13.50,0,0,0,0.0,,
33,2004,2004-09-26,3,27.000,CIN,,BAL,L 9-23,*,12,7,116,16.57,0,58.3%,9.67,0,0,,0,2,39,19.50,0,0,0,,0,0,0,0.0,,
34,2004,2004-10-03,4,27.007,CIN,@,PIT,L 17-28,,12,6,53,8.83,0,50.0%,4.42,0,0,,0,1,25,25.00,0,4,28,7.00,0,0,0,0.0,,
35,2004,2004-10-17,5,27.021,CIN,@,CLE,L 17-34,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,2,1.00,0,0,0,0.0,,
36,2004,2004-10-25,6,27.029,CIN,,DEN,W 23-10,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
37,2004,2004-10-31,7,27.035,CIN,@,TEN,L 20-27,*,9,4,81,20.25,0,44.4%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
38,2004,2004-11-07,8,27.042,CIN,,DAL,W 26-3,*,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,2,29,14.50,0,0,0,0.0,,
39,2004,2004-11-14,9,27.049,CIN,@,WAS,W 17-10,*,11,7,59,8.43,0,63.6%,5.36,1,0,0.00,0,0,0,,0,0,0,,0,0,0,0.0,,
40,2004,2004-11-21,10,27.056,CIN,,PIT,L 14-19,,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,1,2,2.00,0,0,0,0.0,,
41,2004,2004-11-28,11,27.063,CIN,,CLE,W 58-48,*,4,4,79,19.75,2,100.0%,19.75,2,17,8.50,0,1,17,17.00,0,0,0,,0,2,12,0.0,,
42,2004,2004-12-05,12,27.070,CIN,@,BAL,W 27-26,*,11,10,171,17.10,1,90.9%,15.55,1,16,16.00,0,0,0,,0,0,0,,0,1,6,0.0,,
43,2004,2004-12-12,13,27.077,CIN,@,NWE,L 28-35,*,13,12,145,12.08,0,92.3%,11.15,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
44,2004,2004-12-19,14,27.084,CIN,,BUF,L 17-33,*,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
45,2004,2004-12-26,15,27.091,CIN,,NYG,W 23-22,,6,5,64,12.80,0,83.3%,10.67,1,7,7.00,0,0,0,,0,0,0,,0,0,0,0.0,,
46,2004,2005-01-02,16,27.098,CIN,@,PHI,W 38-10,*,8,6,71,11.83,1,75.0%,8.88,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
47,2005,2005-09-11,1,27.350,CIN,@,CLE,W 27-13,*,7,5,75,15.00,0,71.4%,10.71,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
48,2005,2005-09-18,2,27.357,CIN,,MIN,W 37-8,*,8,5,55,11.00,1,62.5%,6.88,2,24,12.00,1,0,0,,0,0,0,,0,2,12,0.0,,
49,2005,2005-09-25,3,27.364,CIN,@,CHI,W 24-7,*,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
50,2005,2005-10-02,4,28.006,CIN,,HOU,W 16-10,*,10,8,105,13.13,0,80.0%,10.50,1,5,5.00,0,0,0,,0,0,0,,0,0,0,0.0,,
51,2005,2005-10-23,7,28.027,CIN,,PIT,L 13-27,,11,7,75,10.71,0,63.6%,6.82,1,17,17.00,0,0,0,,0,0,0,,0,0,0,0.0,,
52,2005,2005-10-30,8,28.034,CIN,,GNB,W 21-14,*,6,5,77,15.40,1,83.3%,12.83,1,-3,-3.00,0,0,0,,0,0,0,,0,1,6,0.0,,
53,2005,2005-11-06,9,28.041,CIN,@,BAL,W 21-9,*,6,5,61,12.20,0,83.3%,10.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
54,2005,2005-11-20,10,28.055,CIN,,IND,L 37-45,*,8,5,47,9.40,0,62.5%,5.88,1,5,5.00,0,0,0,,0,0,0,,0,0,0,0.0,,
55,2005,2005-11-27,11,28.062,CIN,,BAL,W 42-29,,12,9,147,16.33,1,75.0%,12.25,1,7,7.00,0,0,0,,0,0,0,,0,1,6,0.0,,
56,2005,2005-12-04,12,28.069,CIN,@,PIT,W 38-31,*,8,5,88,17.60,2,62.5%,11.00,1,7,7.00,0,0,0,,0,0,0,,0,2,12,0.0,,
57,2005,2005-12-11,13,28.076,CIN,,CLE,W 23-20,*,8,6,53,8.83,1,75.0%,6.63,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
58,2005,2005-12-18,14,28.083,CIN,@,DET,W 41-17,*,9,6,61,10.17,1,66.7%,6.78,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
59,2005,2005-12-24,15,28.089,CIN,,BUF,L 27-37,*,10,7,70,10.00,0,70.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
60,2005,2006-01-01,16,28.097,CIN,@,KAN,L 3-37,*,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
61,2006,2006-09-24,3,28.363,CIN,@,PIT,W 28-20,*,10,9,94,10.44,2,90.0%,9.40,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,,
62,2006,2006-10-01,4,29.005,CIN,,NWE,L 13-38,*,7,4,95,23.75,0,57.1%,13.57,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
63,2006,2006-10-15,5,29.019,CIN,@,TAM,L 13-14,*,14,10,102,10.20,1,71.4%,7.29,1,0,0.00,0,0,0,,0,0,0,,0,1,6,0.0,,
64,2006,2006-10-22,6,29.026,CIN,,CAR,W 17-14,*,12,7,61,8.71,1,58.3%,5.08,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
65,2006,2006-10-29,7,29.033,CIN,,ATL,L 27-29,*,7,6,70,11.67,0,85.7%,10.00,2,6,3.00,0,0,0,,0,0,0,,0,0,0,0.0,,
66,2006,2006-11-05,8,29.040,CIN,@,BAL,L 20-26,*,8,3,66,22.00,1,37.5%,8.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
67,2006,2006-11-12,9,29.047,CIN,,SDG,L 41-49,*,10,7,88,12.57,0,70.0%,8.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
68,2006,2006-11-19,10,29.054,CIN,@,NOR,W 31-16,*,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
69,2006,2006-11-26,11,29.061,CIN,@,CLE,W 30-0,*,8,7,79,11.29,1,87.5%,9.88,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
70,2006,2006-11-30,12,29.065,CIN,,BAL,W 13-7,*,11,10,106,10.60,1,90.9%,9.64,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
71,2006,2006-12-10,13,29.075,CIN,,OAK,W 27-10,*,10,8,118,14.75,1,80.0%,11.80,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
72,2006,2006-12-18,14,29.083,CIN,@,IND,L 16-34,,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
73,2006,2006-12-24,15,29.089,CIN,@,DEN,L 23-24,*,12,9,94,10.44,1,75.0%,7.83,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
74,2006,2006-12-31,16,29.096,CIN,,PIT,L 17-23,*,12,4,44,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
75,2007,2007-09-10,1,29.349,CIN,,BAL,W 27-20,*,12,9,50,5.56,1,75.0%,4.17,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
76,2007,2007-09-16,2,29.355,CIN,@,CLE,L 45-51,*,16,8,69,8.63,2,50.0%,4.31,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,,
77,2007,2007-09-23,3,29.362,CIN,@,SEA,L 21-24,*,18,12,141,11.75,1,66.7%,7.83,1,3,3.00,0,0,0,,0,0,0,,0,1,6,0.0,,
78,2007,2007-10-01,4,30.005,CIN,,NWE,L 13-34,*,12,10,100,10.00,1,83.3%,8.33,1,-1,-1.00,0,0,0,,0,0,0,,0,1,6,0.0,,
79,2007,2007-10-14,5,30.018,CIN,@,KAN,L 20-27,*,14,8,145,18.13,2,57.1%,10.36,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,,
80,2007,2007-10-21,6,30.025,CIN,,NYJ,W 38-31,*,6,4,43,10.75,1,66.7%,7.17,1,8,8.00,0,0,0,,0,0,0,,0,1,6,0.0,,
81,2007,2007-10-28,7,30.032,CIN,,PIT,L 13-24,*,10,7,81,11.57,1,70.0%,8.10,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
82,2007,2007-11-04,8,30.039,CIN,@,BUF,L 21-33,*,5,4,45,11.25,1,80.0%,9.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
83,2007,2007-11-11,9,30.046,CIN,@,BAL,W 21-7,*,8,6,45,7.50,0,75.0%,5.63,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
84,2007,2007-11-18,10,30.053,CIN,,ARI,L 27-35,*,12,8,87,10.88,1,66.7%,7.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
85,2007,2007-11-25,11,30.060,CIN,,TEN,W 35-6,,8,7,66,9.43,0,87.5%,8.25,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0,0.0,,
86,2007,2007-12-02,12,30.067,CIN,@,PIT,L 10-24,*,14,5,42,8.40,0,35.7%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
87,2007,2007-12-09,13,30.074,CIN,,STL,W 19-10,*,12,8,52,6.50,0,66.7%,4.33,1,8,8.00,0,0,0,,0,0,0,,0,0,0,0.0,,
88,2007,2007-12-15,14,30.080,CIN,@,SFO,L 13-20,*,6,5,62,12.40,0,83.3%,10.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
89,2007,2007-12-23,15,30.088,CIN,,CLE,W 19-14,*,5,2,25,12.50,1,40.0%,5.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
90,2007,2007-12-30,16,30.095,CIN,@,MIA,W 38-25,*,11,9,90,10.00,0,81.8%,8.18,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
91,2008,2008-09-07,1,30.347,CIN,@,BAL,L 10-17,*,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2008,2008-09-14,2,30.354,CIN,,TEN,L 7-24,*,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
93,2008,2008-09-21,3,30.361,CIN,@,NYG,L 23-26,*,15,12,146,12.17,1,80.0%,9.73,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
94,2008,2008-09-28,4,31.002,CIN,,CLE,L 12-20,*,7,6,50,8.33,0,85.7%,7.14,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
95,2008,2008-10-05,5,31.009,CIN,@,DAL,L 22-31,*,13,7,85,12.14,2,53.8%,6.54,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,0,0
96,2008,2008-10-12,6,31.016,CIN,@,NYJ,L 14-26,*,8,7,49,7.00,0,87.5%,6.13,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
97,2008,2008-10-19,7,31.023,CIN,,PIT,L 10-38,*,9,8,58,7.25,0,88.9%,6.44,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
98,2008,2008-10-26,8,31.030,CIN,@,HOU,L 6-35,*,11,8,54,6.75,0,72.7%,4.91,1,9,9.00,0,0,0,,0,0,0,,0,0,0,0.0,1,0
99,2008,2008-11-02,9,31.037,CIN,,JAX,W 21-19,*,10,7,65,9.29,0,70.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
100,2008,2008-11-16,10,31.051,CIN,,PHI,T 13-13,*,16,12,149,12.42,1,75.0%,9.31,0,0,,0,0,0,,0,2,27,13.50,0,1,6,0.0,0,0
101,2008,2008-11-20,11,31.055,CIN,@,PIT,L 10-27,*,12,4,20,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
102,2008,2008-11-30,12,31.065,CIN,,BAL,L 3-34,*,8,4,64,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,2,17,8.50,0,0,0,0.0,0,0
103,2008,2008-12-07,13,31.072,CIN,@,IND,L 3-35,*,9,8,75,9.38,0,88.9%,8.33,0,0,,0,0,0,,0,3,27,9.00,0,0,0,0.0,0,0
104,2008,2008-12-14,14,31.079,CIN,,WAS,W 20-13,*,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
105,2008,2008-12-21,15,31.086,CIN,@,CLE,W 14-0,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
106,2009,2009-09-13,1,31.352,SEA,,STL,W 28-0,*,9,6,48,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
107,2009,2009-09-20,2,31.359,SEA,@,SFO,L 10-23,*,9,4,62,15.50,0,44.4%,6.89,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
108,2009,2009-09-27,3,32.001,SEA,,CHI,L 19-25,*,9,4,35,8.75,0,44.4%,3.89,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
109,2009,2009-10-04,4,32.008,SEA,@,IND,L 17-34,*,11,8,103,12.88,0,72.7%,9.36,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
110,2009,2009-10-11,5,32.015,SEA,,JAX,W 41-0,*,7,5,77,15.40,2,71.4%,11.00,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,0,0
111,2009,2009-10-18,6,32.022,SEA,,ARI,L 3-27,*,8,4,34,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
112,2009,2009-11-01,7,32.036,SEA,@,DAL,L 17-38,*,6,4,24,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
113,2009,2009-11-08,8,32.043,SEA,,DET,W 32-20,*,9,6,34,5.67,1,66.7%,3.78,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
114,2009,2009-11-15,9,32.050,SEA,@,ARI,L 20-31,*,17,9,165,18.33,0,52.9%,9.71,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
115,2009,2009-11-22,10,32.057,SEA,@,MIN,L 9-35,*,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
116,2009,2009-11-29,11,32.064,SEA,@,STL,W 27-17,*,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
117,2009,2009-12-06,12,32.071,SEA,,SFO,W 20-17,*,7,5,37,7.40,0,71.4%,5.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
118,2009,2009-12-13,13,32.078,SEA,@,HOU,L 7-34,*,8,4,52,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
119,2009,2009-12-20,14,32.085,SEA,,TAM,L 7-24,*,9,7,73,10.43,0,77.8%,8.11,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
120,2009,2009-12-27,15,32.092,SEA,@,GNB,L 10-48,*,8,4,51,12.75,0,50.0%,6.38,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
121,2009,2010-01-03,16,32.099,SEA,,TEN,L 13-17,*,6,3,66,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
122,2010,2010-09-13,1,32.352,BAL,@,NYJ,W 10-9,*,4,1,27,27.00,0,25.0%,6.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
123,2010,2010-09-19,2,32.358,BAL,@,CIN,L 10-15,,6,,,,,0.0%,,,,,,,,,,,,,,,,,,
124,2010,2010-09-26,3,33.000,BAL,,CLE,W 24-17,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
125,2010,2010-10-03,4,33.007,BAL,@,PIT,W 17-14,,6,3,49,16.33,1,50.0%,8.17,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
126,2010,2010-10-10,5,33.014,BAL,,DEN,W 31-17,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
127,2010,2010-10-17,6,33.021,BAL,@,NWE,L 20-23,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
128,2010,2010-10-24,7,33.028,BAL,,BUF,W 37-34,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
129,2010,2010-11-07,8,33.042,BAL,,MIA,W 26-10,,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
130,2010,2010-11-11,9,33.046,BAL,@,ATL,L 21-26,,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
131,2010,2010-11-21,10,33.056,BAL,@,CAR,W 37-13,,2,2,79,39.50,1,100.0%,39.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
132,2010,2010-11-28,11,33.063,BAL,,TAM,W 17-10,,3,2,36,18.00,0,66.7%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
133,2010,2010-12-05,12,33.070,BAL,,PIT,L 10-13,*,6,4,20,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
134,2010,2010-12-13,13,33.078,BAL,@,HOU,W 34-28,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
135,2010,2010-12-19,14,33.084,BAL,,NOR,W 30-24,,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
136,2010,2010-12-26,15,33.091,BAL,@,CLE,W 20-10,,4,4,32,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
137,2010,2011-01-02,16,33.098,BAL,,CIN,W 13-7,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
138,2011,2011-11-06,8,34.041,OAK,,DEN,L 24-38,,4,1,28,28.00,0,25.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
139,2011,2011-11-10,9,34.045,OAK,@,SDG,W 24-17,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
140,2011,2011-11-20,10,34.055,OAK,@,MIN,W 27-21,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
141,2011,2011-11-27,11,34.062,OAK,,CHI,W 25-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
142,2011,2011-12-04,12,34.069,OAK,@,MIA,L 14-34,,3,1,40,40.00,1,33.3%,13.33,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
143,2011,2011-12-11,13,34.076,OAK,@,GNB,L 16-46,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
144,2011,2011-12-18,14,34.083,OAK,,DET,L 27-28,,6,6,52,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
145,2011,2011-12-24,15,34.089,OAK,@,KAN,W 16-13,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
146,2011,2012-01-01,16,34.097,OAK,,SDG,L 26-38,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
