ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
18,1993,1993-09-19,3,25.289,SFO,,ATL,W 37-30,0,0,,0,,,,,,,,,,,,0,0,,
19,1993,1993-09-26,4,25.296,SFO,@,NOR,L 13-16,0,0,,0,0,0,,0,0,0,,,,,,2,92,46.00,0
20,1993,1993-10-03,5,25.303,SFO,,MIN,W 38-19,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
21,1993,1993-10-17,6,25.317,SFO,@,DAL,L 17-26,1,0,0.00,0,0,0,,0,0,0,,,,,,2,88,44.00,0
22,1993,1993-10-24,7,25.324,SFO,,PHO,W 28-14,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
23,1993,1993-10-31,8,25.331,SFO,,RAM,W 40-17,0,0,,0,0,0,,0,0,0,,,,,,3,96,32.00,0
24,1993,1993-11-14,9,25.345,SFO,@,TAM,W 45-21,0,0,,0,0,0,,0,0,0,,,,,,3,107,35.67,0
25,1993,1993-11-22,10,25.353,SFO,,NOR,W 42-7,0,0,,0,0,0,,0,0,0,,,,,,2,75,37.50,0
26,1993,1993-11-28,11,25.359,SFO,@,RAM,W 35-10,0,0,,0,0,0,,0,0,0,,,,,,3,113,37.67,0
27,1993,1993-12-05,12,26.001,SFO,,CIN,W 21-8,0,0,,0,0,0,,0,0,0,,,,,,3,123,41.00,0
28,1993,1993-12-11,13,26.007,SFO,@,ATL,L 24-27,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
29,1993,1993-12-25,15,26.021,SFO,,HOU,L 7-10,0,0,,0,0,0,,0,0,0,,,,,,4,160,40.00,0
30,1993,1994-01-03,16,26.030,SFO,,PHI,L 34-37,0,0,,0,0,0,,0,0,0,,,,,,2,94,47.00,0
31,1994,1994-09-05,1,26.275,SFO,,RAI,W 44-14,0,0,,0,0,0,,0,0,0,,,,,,3,86,28.67,0
32,1994,1994-09-11,2,26.281,SFO,@,KAN,L 17-24,0,0,,0,0,0,,0,0,0,,,,,,2,109,54.50,0
33,1994,1994-09-18,3,26.288,SFO,@,RAM,W 34-19,0,0,,0,0,0,,0,0,0,,,,,,3,142,47.33,0
34,1994,1994-09-25,4,26.295,SFO,,NOR,W 24-13,0,0,,0,0,0,,0,0,0,,,,,,7,267,38.14,0
35,1994,1994-10-02,5,26.302,SFO,,PHI,L 8-40,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,0
36,1994,1994-10-09,6,26.309,SFO,@,DET,W 27-21,0,0,,0,0,0,,0,0,0,,,,,,4,220,55.00,0
37,1994,1994-10-16,7,26.316,SFO,@,ATL,W 42-3,0,0,,0,0,0,,0,0,0,,,,,,2,92,46.00,0
38,1994,1994-10-23,8,26.323,SFO,,TAM,W 41-16,0,0,,0,0,0,,0,0,0,,,,,,2,70,35.00,0
39,1994,1994-11-06,9,26.337,SFO,@,WAS,W 37-22,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
40,1994,1994-11-13,10,26.344,SFO,,DAL,W 21-14,0,0,,0,0,0,,0,0,0,,,,,,8,338,42.25,0
41,1994,1994-11-20,11,26.351,SFO,,RAM,W 31-27,0,0,,0,0,0,,0,0,0,,,,,,2,76,38.00,0
42,1994,1994-11-28,12,26.359,SFO,@,NOR,W 35-14,0,0,,0,0,0,,0,0,0,,,,,,1,38,38.00,0
43,1994,1994-12-04,13,27.000,SFO,,ATL,W 50-14,0,0,,0,0,0,,0,0,0,,,,,,2,81,40.50,0
44,1994,1994-12-11,14,27.007,SFO,@,SDG,W 38-15,0,0,,0,0,0,,0,0,0,,,,,,1,47,47.00,0
45,1994,1994-12-17,15,27.013,SFO,,DEN,W 42-19,0,0,,0,0,0,,0,0,0,,,,,,3,112,37.33,0
46,1994,1994-12-26,16,27.022,SFO,@,MIN,L 14-21,0,0,,0,0,0,,0,0,0,,,,,,6,237,39.50,0
47,1995,1995-09-03,1,27.273,NOR,,SFO,L 22-24,0,0,,0,0,0,,0,0,0,,0,,,,5,191,38.20,0
48,1995,1995-09-10,2,27.280,NOR,@,STL,L 13-17,0,0,,0,0,0,,0,0,0,,0,,,,4,158,39.50,0
49,1995,1995-09-17,3,27.287,NOR,,ATL,L 24-27,0,0,,0,0,0,,0,0,0,,0,,,,8,354,44.25,0
50,1995,1995-09-24,4,27.294,NOR,@,NYG,L 29-45,0,0,,0,0,0,,0,0,0,,0,,,,3,114,38.00,0
51,1995,1995-10-01,5,27.301,NOR,,PHI,L 10-15,0,0,,0,0,0,,0,0,0,,0,,,,7,311,44.43,0
52,1995,1995-10-15,6,27.315,NOR,,MIA,W 33-30,0,0,,0,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,3,112,37.33,0
53,1995,1995-10-22,7,27.322,NOR,@,CAR,L 3-20,0,0,,0,0,0,,0,0,0,,0,,,,6,233,38.83,0
54,1995,1995-10-29,8,27.329,NOR,@,SFO,W 11-7,0,0,,0,0,0,,0,0,0,,0,,,,3,123,41.00,0
55,1995,1995-11-05,9,27.336,NOR,,STL,W 19-10,0,0,,0,0,0,,0,0,0,,0,,,,2,84,42.00,0
56,1995,1995-11-12,10,27.343,NOR,,IND,W 17-14,0,0,,0,0,0,,0,0,0,,0,,,,4,148,37.00,0
57,1995,1995-11-19,11,27.350,NOR,@,MIN,L 24-43,0,0,,0,0,0,,0,0,0,,0,,,,4,161,40.25,0
58,1995,1995-11-26,12,27.357,NOR,,CAR,W 34-26,0,0,,0,0,0,,0,0,0,,0,,,,4,180,45.00,0
59,1995,1995-12-03,13,27.364,NOR,@,NWE,W 31-17,0,0,,0,0,0,,0,0,0,,0,,,,4,162,40.50,0
60,1995,1995-12-10,14,28.006,NOR,@,ATL,L 14-19,0,0,,0,0,0,,0,0,0,,0,,,,6,261,43.50,0
61,1995,1995-12-16,15,28.012,NOR,,GNB,L 23-34,0,0,,0,0,0,,0,0,0,,0,,,,4,176,44.00,0
62,1995,1995-12-24,16,28.020,NOR,@,NYJ,W 12-0,0,0,,0,0,0,,0,0,0,,0,,,,6,197,32.83,1
63,1996,1996-09-01,1,28.272,NOR,@,SFO,L 11-27,0,0,,0,0,0,,0,0,0,,,,,,8,309,38.63,0
64,1996,1996-09-08,2,28.279,NOR,,CAR,L 20-22,0,0,,0,0,0,,0,0,0,,,,,,5,213,42.60,0
65,1996,1996-09-15,3,28.286,NOR,@,CIN,L 15-30,0,0,,0,0,0,,0,0,0,,,,,,1,44,44.00,0
66,1996,1996-09-22,4,28.293,NOR,,ARI,L 14-28,0,0,,0,0,0,,0,0,0,,,,,,7,296,42.29,0
67,1996,1996-09-29,5,28.300,NOR,@,BAL,L 10-17,0,0,,0,0,0,,0,0,0,,,,,,4,187,46.75,0
68,1996,1996-10-06,6,28.307,NOR,,JAX,W 17-13,0,0,,0,0,0,,0,0,0,,,,,,6,220,36.67,0
69,1996,1996-10-13,7,28.314,NOR,,CHI,W 27-24,0,0,,0,0,0,,0,0,0,,,,,,1,43,43.00,0
70,1996,1996-10-20,8,28.321,NOR,@,CAR,L 7-19,0,0,,0,0,0,,0,0,0,,,,,,5,223,44.60,0
71,1996,1996-11-03,9,28.335,NOR,,SFO,L 17-24,0,0,,0,0,0,,0,0,0,,,,,,6,256,42.67,0
72,1996,1996-11-10,10,28.342,NOR,,HOU,L 14-31,0,0,,0,0,0,,0,0,0,,,,,,7,300,42.86,0
73,1996,1996-11-17,11,28.349,NOR,@,ATL,L 15-17,0,0,,0,0,0,,0,0,0,,,,,,2,90,45.00,0
74,1996,1996-11-24,12,28.356,NOR,@,TAM,L 7-13,0,0,,0,0,0,,0,0,0,,,,,,6,297,49.50,0
75,1996,1996-12-01,13,28.363,NOR,,STL,L 10-26,0,0,,0,0,0,,0,0,0,,,,,,5,191,38.20,0
76,1996,1996-12-08,14,29.004,NOR,,ATL,L 15-31,0,0,,0,0,0,,0,0,0,,,,,,7,272,38.86,0
77,1996,1996-12-15,15,29.011,NOR,@,NYG,W 17-3,0,0,,0,0,0,,0,0,0,,,,,,10,363,36.30,0
78,1996,1996-12-21,16,29.017,NOR,@,STL,L 13-14,0,0,,0,0,0,,0,0,0,,,,,,7,247,35.29,0
79,1998,1998-09-06,1,30.276,MIA,@,IND,W 24-15,0,0,,0,0,0,,0,0,0,,0,0,,,5,213,42.60,0
80,1998,1998-09-13,2,30.283,MIA,,BUF,W 13-7,0,0,,0,0,0,,0,0,0,,0,0,,,8,358,44.75,0
81,1998,1998-09-20,3,30.290,MIA,,PIT,W 21-0,0,0,,0,0,0,,0,0,0,,0,0,,,10,458,45.80,0
82,1998,1998-10-04,4,30.304,MIA,@,NYJ,L 9-20,0,0,,0,0,0,,0,0,0,,0,0,,,7,290,41.43,0
83,1998,1998-10-12,5,30.312,MIA,@,JAX,L 21-28,0,0,,0,0,0,,0,0,0,,0,0,,,3,135,45.00,0
84,1998,1998-10-18,6,30.318,MIA,,STL,W 14-0,0,0,,0,0,0,,0,0,0,,0,0,,,8,337,42.13,0
85,1998,1998-10-25,7,30.325,MIA,,NWE,W 12-9,0,0,,0,0,0,,0,0,0,,0,0,,,6,274,45.67,0
86,1998,1998-11-01,8,30.332,MIA,@,BUF,L 24-30,0,0,,0,0,0,,0,0,0,,0,0,,,5,175,35.00,0
87,1998,1998-11-08,9,30.339,MIA,,IND,W 27-14,0,0,,0,0,0,,0,0,0,,0,0,,,3,119,39.67,0
88,1998,1998-11-15,10,30.346,MIA,@,CAR,W 13-9,0,0,,0,0,0,,0,0,0,,0,0,,,5,227,45.40,0
89,1998,1998-11-23,11,30.354,MIA,@,NWE,L 23-26,0,0,,0,0,0,,0,0,0,,0,0,,,5,216,43.20,0
90,1998,1998-11-29,12,30.360,MIA,,NOR,W 30-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,263,43.83,0
91,1998,1998-12-06,13,31.002,MIA,@,OAK,W 27-17,0,0,,0,0,0,,0,0,0,,0,0,,,7,281,40.14,1
92,1998,1998-12-13,14,31.009,MIA,,NYJ,L 16-21,0,0,,0,0,0,,0,0,0,,0,0,,,7,290,41.43,0
93,1998,1998-12-21,15,31.017,MIA,,DEN,W 31-21,0,0,,0,0,0,,0,0,0,,0,0,,,6,231,38.50,0
94,1998,1998-12-27,16,31.023,MIA,@,ATL,L 16-38,0,0,,0,0,0,,0,0,0,,0,0,,,2,82,41.00,0
