ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,22.322,MIN,@,NOR,W 40-9,,,,
2,1976,1976-09-19,2,22.329,MIN,,RAM,T 10-10,,,,
3,1976,1976-09-26,3,22.336,MIN,@,DET,W 10-9,,,,
4,1976,1976-10-04,4,22.344,MIN,,PIT,W 17-6,,,,
5,1976,1976-10-10,5,22.350,MIN,,CHI,W 20-19,,,,
6,1976,1976-10-17,6,22.357,MIN,,NYG,W 24-7,,,,
7,1976,1976-10-24,7,22.364,MIN,@,PHI,W 31-12,,,,
8,1976,1976-10-31,8,23.005,MIN,@,CHI,L 13-14,,,,
9,1976,1976-11-07,9,23.012,MIN,,DET,W 31-23,,,,
10,1976,1976-11-14,10,23.019,MIN,,SEA,W 27-21,,,,
11,1976,1976-11-21,11,23.026,MIN,@,GNB,W 17-10,,,,
12,1976,1976-11-29,12,23.034,MIN,@,SFO,L 16-20,,,,
13,1976,1976-12-05,13,23.040,MIN,,GNB,W 20-9,,,,
14,1976,1976-12-11,14,23.046,MIN,@,MIA,W 29-7,,,,
15,1977,1977-09-18,1,23.327,MIN,,DAL,L 10-16,,,,
16,1977,1977-09-24,2,23.333,MIN,@,TAM,W 9-3,,,,
17,1977,1977-10-02,3,23.341,MIN,,GNB,W 19-7,,,,
18,1977,1977-10-09,4,23.348,MIN,,DET,W 14-7,,,,
19,1977,1977-10-16,5,23.355,MIN,,CHI,W 22-16,,,,
20,1977,1977-10-24,6,23.363,MIN,@,RAM,L 3-35,,,,
21,1977,1977-10-30,7,24.004,MIN,@,ATL,W 14-7,,,,
22,1977,1977-11-06,8,24.011,MIN,,STL,L 7-27,,,,
23,1977,1977-11-13,9,24.018,MIN,,CIN,W 42-10,,,,
24,1977,1977-11-20,10,24.025,MIN,@,CHI,L 7-10,,,,
25,1977,1977-11-27,11,24.032,MIN,@,GNB,W 13-6,,,,
26,1977,1977-12-04,12,24.039,MIN,,SFO,W 28-27,,,,
27,1977,1977-12-11,13,24.046,MIN,@,OAK,L 13-35,,,,
28,1977,1977-12-17,14,24.052,MIN,@,DET,W 30-21,,,,
29,1978,1978-09-03,1,24.312,MIN,@,NOR,L 24-31,,,,
30,1978,1978-09-11,2,24.320,MIN,,DEN,W 12-9,,,,
