ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-12,1,24.191,MIN,@,ATL,W 17-14,,,,,,,0.0%,,,,,,,,,,,
2,1999,1999-09-19,2,24.198,MIN,,OAK,L 17-22,,,,,,,0.0%,,,,,,,,,,,
3,1999,1999-10-03,4,24.212,BAL,@,ATL,W 19-13,,0,,,,,0.0%,,,,,,,,,,,
4,1999,1999-10-10,5,24.219,BAL,@,TEN,L 11-14,,,,,,,0.0%,,,,,,,,,,,
5,1999,1999-10-31,7,24.240,BAL,,BUF,L 10-13,,,,,,,0.0%,,,,,,,,,,,
6,1999,1999-11-07,8,24.247,BAL,@,CLE,W 41-9,,,,,,,0.0%,,,,,,,,,,,
7,1999,1999-11-14,9,24.254,BAL,@,JAX,L 3-6,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
8,1999,1999-11-21,10,24.261,BAL,@,CIN,W 34-31,,0,,,,,0.0%,,,,,,,,,,,
9,1999,1999-11-28,11,24.268,BAL,,JAX,L 23-30,,0,,,,,0.0%,,,,,,,,,,,
10,1999,1999-12-05,12,24.275,BAL,,TEN,W 41-14,,0,,,,,0.0%,,,,,,,,,,,
11,1999,1999-12-12,13,24.282,BAL,@,PIT,W 31-24,,,,,,,0.0%,,,,,,,,,,,
12,1999,1999-12-19,14,24.289,BAL,,NOR,W 31-8,,0,,,,,0.0%,,,,,,,,,,,
13,1999,1999-12-26,15,24.296,BAL,,CIN,W 22-0,,0,,,,,0.0%,,,,,,,,,,,
14,1999,2000-01-02,16,24.303,BAL,@,NWE,L 3-20,,0,,,,,0.0%,,,,,,,,,,,
15,2000,2000-09-03,1,25.182,BAL,@,PIT,W 16-0,,3,2,10,5.00,0,66.7%,3.33,2,0,0.00,0,0,0,,0,0,0
16,2000,2000-09-10,2,25.189,BAL,,JAX,W 39-36,,8,7,53,7.57,1,87.5%,6.63,0,0,,0,0,0,,0,1,6
17,2000,2000-09-17,3,25.196,BAL,@,MIA,L 6-19,,5,4,49,12.25,0,80.0%,9.80,1,6,6.00,0,0,0,,0,0,0
18,2000,2000-09-24,4,25.203,BAL,,CIN,W 37-0,*,3,3,22,7.33,0,100.0%,7.33,4,9,2.25,1,0,0,,0,1,6
19,2000,2000-10-01,5,25.210,BAL,@,CLE,W 12-0,,3,2,14,7.00,0,66.7%,4.67,2,8,4.00,0,0,0,,0,0,0
20,2000,2000-10-08,6,25.217,BAL,@,JAX,W 15-10,*,6,4,17,4.25,0,66.7%,2.83,2,8,4.00,0,0,0,,0,0,0
21,2000,2000-10-15,7,25.224,BAL,@,WAS,L 3-10,,1,1,3,3.00,0,100.0%,3.00,1,4,4.00,0,0,0,,0,0,0
22,2000,2000-11-12,11,25.252,BAL,@,TEN,W 24-23,,0,0,0,,0,0.0%,,3,2,0.67,0,0,0,,0,0,0
23,2001,2001-09-09,1,26.188,BAL,,CHI,W 17-6,*,2,2,13,6.50,0,100.0%,6.50,2,2,1.00,0,0,0,,0,0,0
24,2001,2001-09-23,2,26.202,BAL,@,CIN,L 10-21,,3,2,11,5.50,0,66.7%,3.67,2,3,1.50,0,0,0,,0,0,0
25,2001,2001-09-30,3,26.209,BAL,@,DEN,W 20-13,,2,1,5,5.00,0,50.0%,2.50,4,12,3.00,0,0,0,,0,0,0
26,2001,2001-10-07,4,26.216,BAL,,TEN,W 26-7,,0,0,0,,0,0.0%,,2,17,8.50,0,0,0,,0,0,0
27,2001,2001-10-14,5,26.223,BAL,@,GNB,L 23-31,,1,0,0,,0,0.0%,0.00,2,9,4.50,0,0,0,,0,0,0
28,2001,2001-10-21,6,26.230,BAL,@,CLE,L 14-24,*,8,5,20,4.00,0,62.5%,2.50,9,48,5.33,0,0,0,,0,0,0
29,2001,2001-10-28,7,26.237,BAL,,JAX,W 18-17,,2,2,0,0.00,0,100.0%,0.00,6,24,4.00,0,0,0,,0,0,0
30,2001,2001-11-04,8,26.244,BAL,@,PIT,W 13-10,*,4,4,27,6.75,0,100.0%,6.75,5,2,0.40,0,0,0,,0,0,0
31,2001,2001-11-12,9,26.252,BAL,@,TEN,W 16-10,,1,1,-5,-5.00,0,100.0%,-5.00,6,10,1.67,0,0,0,,0,0,0
32,2001,2001-11-18,10,26.258,BAL,,CLE,L 17-27,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
33,2001,2001-11-25,11,26.265,BAL,@,JAX,W 24-21,,,,,,,0.0%,,,,,,,,,,,
34,2001,2001-12-02,12,26.272,BAL,,IND,W 39-27,*,4,4,40,10.00,1,100.0%,10.00,3,9,3.00,1,0,0,,0,2,12
35,2001,2001-12-16,13,26.286,BAL,,PIT,L 21-26,,4,1,5,5.00,0,25.0%,1.25,3,22,7.33,0,0,0,,0,0,0
36,2001,2001-12-23,14,26.293,BAL,,CIN,W 16-0,*,1,1,3,3.00,0,100.0%,3.00,1,7,7.00,0,0,0,,0,0,0
37,2001,2001-12-29,15,26.299,BAL,@,TAM,L 10-22,,0,,,,,0.0%,,,,,,,,,,,
38,2001,2002-01-07,16,26.308,BAL,,MIN,W 19-3,,0,0,0,,0,0.0%,,1,8,8.00,0,0,0,,0,0,0
39,2003,2003-09-07,1,28.186,MIA,,HOU,L 20-21,,0,,,,,0.0%,,,,,,,,,,,
40,2003,2003-09-14,2,28.193,MIA,@,NYJ,W 21-10,,0,,,,,0.0%,,,,,,,,,,,
41,2003,2003-09-21,3,28.200,MIA,,BUF,W 17-7,,,,,,,0.0%,,,,,,,,,,,
42,2003,2003-10-05,4,28.214,MIA,@,NYG,W 23-10,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0
43,2003,2003-10-12,5,28.221,MIA,@,JAX,W 24-10,,6,6,42,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
44,2003,2003-10-19,6,28.228,MIA,,NWE,L 13-19,*,3,3,8,2.67,0,100.0%,2.67,1,-2,-2.00,0,0,0,,0,0,0
45,2003,2003-10-27,7,28.236,MIA,@,SDG,W 26-10,,,,,,,0.0%,,,,,,,,,,,
46,2003,2003-11-02,8,28.242,MIA,,IND,L 17-23,,0,,,,,0.0%,,,,,,,,,,,
47,2003,2003-11-09,9,28.249,MIA,@,TEN,L 7-31,,,,,,,0.0%,,,,,,,,,,,
48,2003,2003-11-16,10,28.256,MIA,,BAL,W 9-6,,,,,,,0.0%,,,,,,,,,,,
49,2003,2003-11-23,11,28.263,MIA,,WAS,W 24-23,,0,,,,,0.0%,,,,,,,,,,,
50,2003,2003-11-27,12,28.267,MIA,@,DAL,W 40-21,,0,,,,,0.0%,,,,,,,,,,,
